"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2011. év)"

" ";"Mutatók";
"Terület";"A település területe (km2)";"Lakónépesség száma az év közepén (a népszámlálás végleges adataiból továbbszámított adat) (fõ)";"Lakónépességbõl a 15-64 évesek száma az év végén (fõ)";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Pölöskefõ";"12,32";"401,0";" ";"21";"9";"5";" ";
"Pötréte";"14,12";"256,0";" ";"19";"11";"7";" ";
"Rigyác";"15,36";"416,0";" ";"34";"13";"2";" ";
"Sand";"7,48";"397,5";" ";"33";"16";"9";" ";
"Sormás";"16,37";"874,0";" ";"44";"17";"8";" ";
"Surd";"21,94";"634,0";" ";"51";"28";"9";" ";
"Szepetnek";"30,39";"1636,0";" ";"111";"40";"16";" ";
"Újudvar";"16,31";"909,0";" ";"65";"26";"15";" ";
"Zalakaros";"17,17";"1818,5";" ";"73";"36";"21";" ";
"Zalakomár";"54,88";"3019,5";" ";"343";"164";"81";" ";
"Zalamerenye";"13,99";"162,5";" ";"11";"4";"2";" ";
"Zalasárszeg";"3,04";"124,0";" ";"11";"8";"4";" ";
"Zalaszabar";"16,95";"549,5";" ";"42";"23";"14";" ";
"Zalaszentbalázs";"20,99";"813,5";" ";"53";"29";"9";" ";
"Zalaszentjakab";"7,01";"339,0";" ";"61";"32";"18";" ";
"Zalaújlak";"9,64";"107,5";" ";"9";"5";"3";" ";
"Zalaegerszegi járás";"1044,70";"105702,0";" ";"4487";"1908";"935";" ";
"Alibánfa";"5,84";"459,0";" ";"18";"5";"2";" ";
"Almásháza";"4,98";"67,5";" ";"10";"5";"1";" ";
"Alsónemesapáti";"14,51";"721,5";" ";"48";"17";"12";" ";
"Babosdöbréte";"12,52";"504,5";" ";"23";"7";"5";" ";
"Bagod";"16,37";"1334,5";" ";"53";"23";"11";" ";
"Bak";"23,05";"1669,0";" ";"62";"33";"13";" ";
"Baktüttös";"9,71";"327,5";" ";"43";"22";"10";" ";
"Becsvölgye";"21,40";"785,5";" ";"42";"15";"9";" ";
"Bezeréd";"12,14";"155,0";" ";"9";"4";"2";" ";
"Bocfölde";"8,73";"1137,0";" ";"39";"19";"6";" ";
"Boncodfölde";"5,90";"353,0";" ";"5";"1";"1";" ";
"Böde";"9,17";"283,5";" ";"21";"8";"3";" ";
"Búcsúszentlászló";"1,54";"822,0";" ";"14";"4";"2";" ";
"Csatár";"7,79";"564,5";" ";"22";"8";"1";" ";
"Csertalakos";"1,99";"25,0";" ";"2";"1";"1";" ";
"Csonkahegyhát";"8,28";"361,0";" ";"22";"9";"6";" ";
"Csöde";"10,61";"78,5";" ";"7";"2";"1";" ";
"Dobronhegy";"2,15";"136,0";" ";"11";"5";"1";" ";
"Egervár";"10,29";"1007,0";" ";"42";"17";"7";" ";
"Gellénháza";"5,24";"1559,5";" ";"52";"16";"6";" ";
"Gombosszeg";"2,16";"46,5";" ";"1";"1";" ";" ";
"Gõsfa";"10,45";"335,0";" ";"15";"7";"4";" ";
"Gutorfölde";"24,85";"1028,5";" ";"39";"12";"4";" ";
"Gyûrûs";"4,19";"86,5";" ";"7";"3";"1";" ";
"Hagyárosbörönd";"11,25";"305,0";" ";"14";"7";"3";" ";
"Hottó";"6,70";"358,5";" ";"14";"6";"4";" ";
"Iborfia";"2,59";"10,0";" ";"1";"1";" ";" ";
"Kávás";"6,64";"247,0";" ";"11";"2";" ";" ";
"Kemendollár";"16,07";"512,5";" ";"20";"5";"3";" ";
"Keménfa";"14,89";"79,5";" ";"5";"3";"2";" ";
"Kisbucsa";"8,80";"481,0";" ";"29";"14";"5";" ";
"Kiskutas";"4,69";"174,0";" ";"7";"5";"2";" ";
"Kispáli";"4,51";"276,5";" ";"9";"6";"5";" ";
"Kustánszeg";"11,42";"509,0";" ";"16";"4";"3";" ";
"Lakhegy";"8,58";"487,0";" ";"17";"8";"5";" ";
"Lickóvadamos";"6,69";"197,0";" ";"8";"2";"2";" ";
"Milejszeg";"9,08";"355,5";" ";"22";"8";"5";" ";
"Misefa";"6,51";"300,5";" ";"15";"12";"5";" ";
"Nagykapornak";"24,41";"904,5";" ";"47";"29";"10";" ";
"Nagykutas";"8,45";"448,0";" ";"16";"4";"3";" ";
"Nagylengyel";"10,24";"505,5";" ";"16";"9";"5";" ";
"Nagypáli";"6,34";"463,5";" ";"13";"6";"2";" ";
"Nemesapáti";"10,37";"532,0";" ";"29";"9";"6";" ";
"Nemeshetés";"6,61";"302,0";" ";"22";"13";"8";" ";
"Nemesrádó";"14,02";"314,0";" ";"30";"20";"8";" ";
"Nemessándorháza";"11,16";"266,0";" ";"20";"10";"4";" ";
"Nemesszentandrás";"5,47";"291,0";" ";"21";"8";"3";" ";
"Németfalu";"8,67";"191,5";" ";"6";"1";"1";" ";
"Orbányosfa";"5,68";"142,0";" ";"12";"7";"3";" ";
"Ormándlak";"5,75";"123,5";" ";"12";"7";"5";" ";
"Ozmánbük";"6,69";"189,5";" ";"21";"8";"1";" ";
"Pacsa";"22,71";"1775,5";" ";"156";"96";"64";" ";
"Padár";"10,69";"117,5";" ";"13";"4";"1";" ";
"Pálfiszeg";"5,59";"161,0";" ";"10";"4";"3";" ";
"Pethõhenye";"8,87";"438,5";" ";"30";"9";"4";" ";
"Petrikeresztúr";"8,77";"370,5";" ";"21";"6";"5";" ";
"Pókaszepetk";"18,69";"982,0";" ";"42";"17";"6";" ";
"Pölöske";"45,23";"867,5";" ";"54";"24";"14";" ";
"Pusztaederics";"9,55";"182,0";" ";"12";"4";"4";" ";
"Pusztaszentlászló";"10,34";"600,0";" ";"28";"8";"5";" ";
"Salomvár";"16,11";"605,0";" ";"27";"11";"3";" ";
"Sárhida";"5,09";"797,5";" ";"44";"19";"11";" ";
"Söjtör";"36,16";"1521,0";" ";"124";"62";"35";" ";
"Szentkozmadombja";"5,08";"78,0";" ";"6";"5";"4";" ";
"Szentpéterfölde";"11,99";"130,0";" ";"12";"4";"1";" ";
"Szentpéterúr";"15,96";"1047,5";" ";"145";"55";"10";" ";
"Teskánd";"4,85";"1130,0";" ";"42";"18";"6";" ";
"Tilaj";"8,16";"200,5";" ";"11";"3";"1";" ";
"Tófej";"15,32";"676,0";" ";"26";"7";"5";" ";
"Vasboldogasszony";"11,75";"603,5";" ";"29";"13";"7";" ";
"Vaspör";"13,45";"382,0";" ";"27";"17";"9";" ";
"Vöckönd";"2,79";"83,0";" ";"4";"1";"1";" ";
"Zalaboldogfa";"11,47";"369,0";" ";"22";"9";"7";" ";
"Zalacséb";"9,63";"519,0";" ";"27";"11";"4";" ";
"Zalaegerszeg";"102,41";"61909,5";" ";"2183";"900";"449";" ";
"Zalaháshágy";"12,13";"382,0";" ";"23";"9";"1";" ";
"Zalaigrice";"7,73";"125,5";" ";"9";"4";"3";" ";
"Zalaistvánd";"10,80";"371,0";" ";"12";"3";"3";" ";
"Zalalövõ";"52,64";"3012,5";" ";"131";"56";"24";" ";
"Zalaszentgyörgy";"9,83";"425,0";" ";"19";"11";"3";" ";
"Zalaszentiván";"13,10";"1039,5";" ";"46";"16";"8";" ";
"Zalaszentlõrinc";"4,89";"307,5";" ";"9";"4";"4";" ";
"Zalaszentmihály";"20,83";"977,5";" ";"51";"23";"10";" ";
"Zalatárnok";"25,95";"702,0";" ";"32";"17";"8";" ";
"Zalaszentgróti járás";"282,55";"15434,0";" ";"1020";"499";"237";" ";
"Batyk";"8,09";"390,0";" ";"24";"8";"3";" ";
"Döbröce";"2,70";"71,5";" ";"7";"2";"1";" ";
"Dötk";"1,72";"26,5";" ";"5";"1";"1";" ";
"Kallósd";"5,41";"77,0";" ";"5";"4";"2";" ";
"Kehidakustány";"19,75";"1074,0";" ";"57";"17";"7";" ";
"Kisgörbõ";"6,59";"181,5";" ";"23";"16";"9";" ";
"Kisvásárhely";"4,35";"50,0";" ";"4";"2";"1";" ";
"Mihályfa";"12,07";"385,0";" ";"22";"11";"6";" ";
"Nagygörbõ";"7,45";"184,0";" ";"21";"15";"4";" ";
"Óhíd";"12,48";"562,5";" ";"58";"36";"20";" ";
"Pakod";"12,55";"940,5";" ";"51";"15";"9";" ";
"Sénye";"3,04";"37,5";" ";"1";"1";"1";" ";
"Sümegcsehi";"17,44";"618,0";" ";"48";"29";"17";" ";
"Szalapa";"4,52";"195,0";" ";"19";"10";"7";" ";
"Tekenye";"6,95";"483,0";" ";"42";"12";"4";" ";
"Türje";"38,23";"1675,0";" ";"140";"81";"41";" ";
"Zalabér";"12,78";"717,0";" ";"50";"25";"12";" ";
"Zalaszentgrót";"74,65";"6545,5";" ";"381";"188";"85";" ";
"Zalaszentlászló";"19,67";"843,5";" ";"41";"15";"3";" ";
"Zalavég";"12,11";"377,0";" ";"21";"11";"4";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Zala megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Dél-Dunántúl (Baranya, Somogy, Tolna)";"14197,84";"938405,0";" ";"67142";"32641";"15737";" ";
"Baranya megye";"4429,59";"390181,0";" ";"28731";"14233";"6807";" ";
"Bólyi járás";"220,03";"12092,0";" ";"827";"415";"210";" ";
"Babarc";"18,85";"728,5";" ";"73";"31";"14";" ";
"Belvárdgyula";"17,23";"409,0";" ";"63";"26";"9";" ";
"Bóly";"25,38";"3990,0";" ";"116";"63";"30";" ";
"Borjád";"15,59";"395,0";" ";"24";"13";"9";" ";
"Hásságy";"8,00";"249,5";" ";"8";"3";"2";" ";
"Kisbudmér";"5,72";"123,0";" ";"20";"9";"3";" ";
"Liptód";"14,99";"205,5";" ";"46";"24";"16";" ";
"Máriakéménd";"15,78";"596,0";" ";"35";"16";"7";" ";
"Monyoród";"7,12";"183,0";" ";"20";"8";"4";" ";
"Nagybudmér";"10,22";"199,5";" ";"24";"17";"8";" ";
"Olasz";"10,29";"631,5";" ";"36";"19";"7";" ";
"Pócsa";"8,05";"185,0";" ";"13";"9";"4";" ";
"Szajk";"11,36";"855,5";" ";"38";"21";"13";" ";
"Szederkény";"14,33";"1824,5";" ";"82";"38";"21";" ";
"Töttös";"22,99";"576,5";" ";"44";"24";"12";" ";
"Versend";"14,13";"940,0";" ";"185";"94";"51";" ";
"Hegyháti járás";"360,72";"12766,0";" ";"1395";"699";"322";" ";
"Ág";"12,03";"179,5";" ";"48";"22";"6";" ";
"Alsómocsolád";"13,00";"333,0";" ";"25";"13";"5";" ";
"Bakóca";"10,65";"273,0";" ";"56";"44";"17";" ";
"Baranyajenõ";"15,55";"491,0";" ";"71";"20";"10";" ";
"Baranyaszentgyörgy";"7,27";"119,5";" ";"14";"5";"2";" ";
"Felsõegerszeg";"4,84";"135,5";" ";"17";"10";"5";" ";
"Gerényes";"12,34";"248,5";" ";"47";"24";"13";" ";
"Gödre";"39,93";"845,0";" ";"98";"43";"20";" ";
"Kisbeszterce";"7,47";"76,5";" ";"12";"8";"2";" ";
"Kishajmás";"11,76";"204,0";" ";"32";"20";"8";" ";
"Kisvaszar";"20,35";"333,5";" ";"50";"26";"16";" ";
"Mágocs";"42,54";"2401,0";" ";"165";"86";"45";" ";
"Mekényes";"17,77";"265,0";" ";"31";"17";"9";" ";
"Mezõd";"10,41";"123,5";" ";"17";"8";"6";" ";
"Mindszentgodisa";"22,97";"872,0";" ";"120";"71";"40";" ";
"Nagyhajmás";"18,01";"342,5";" ";"43";"26";"12";" ";
"Palé";"2,15";"105,0";" ";"21";"11";"6";" ";
"Sásd";"14,88";"3305,5";" ";"212";"89";"42";" ";
"Szágy";"9,40";"145,5";" ";"20";"12";"3";" ";
"Tarrós";"5,29";"123,5";" ";"17";"6";"2";" ";
"Tékes";"12,56";"234,5";" ";"68";"39";"22";" ";
"Tormás";"24,70";"288,0";" ";"37";"17";"8";" ";
"Varga";"8,36";"95,0";" ";"21";"3";"1";" ";
"Vásárosdombó";"11,74";"1104,0";" ";"139";"71";"20";" ";
"Vázsnok";"4,75";"122,0";" ";"14";"8";"2";" ";
"Komlói járás";"292,48";"36251,5";" ";"3146";"1509";"742";" ";
"Bikal";"17,03";"744,0";" ";"31";"14";"8";" ";
"Bodolyabér";"9,09";"223,5";" ";"29";"12";"8";" ";
"Egyházaskozár";"24,31";"794,5";" ";"43";"23";"13";" ";
"Hegyhátmaróc";"7,59";"134,0";" ";"15";"6";"4";" ";
"Kárász";"8,02";"319,0";" ";"32";"16";"11";" ";
"Komló";"46,55";"25159,5";" ";"2241";"1109";"539";" ";
"Köblény";"8,04";"230,5";" ";"24";"14";"9";" ";
"Liget";"12,07";"420,5";" ";"55";"16";"8";" ";
"Magyaregregy";"26,81";"724,0";" ";"54";"28";"16";" ";
"Magyarhertelend";"16,16";"631,0";" ";"64";"31";"15";" ";
"Magyarszék";"13,86";"1090,0";" ";"86";"29";"12";" ";
"Mánfa";"27,70";"854,0";" ";"72";"29";"13";" ";
"Máza";"10,69";"1231,5";" ";"97";"39";"15";" ";
"Mecsekpölöske";"7,31";"416,0";" ";"40";"15";"10";" ";
"Oroszló";"6,12";"316,0";" ";"46";"24";"15";" ";
"Szalatnak";"10,28";"336,5";" ";"34";"15";"6";" ";
"Szárász";"5,98";"26,0";" ";"5";"2";"1";" ";
"Szászvár";"21,17";"2342,0";" ";"151";"67";"26";" ";
"Tófû";"4,34";"113,5";" ";"10";"10";"6";" ";
"Vékény";"9,36";"145,5";" ";"17";"10";"7";" ";
"Mohácsi járás";"600,98";"36004,0";" ";"3050";"1525";"789";" ";
"Bár";"9,00";"535,5";" ";"42";"19";"8";" ";
"Bezedek";"11,36";"237,5";" ";"45";"19";"14";" ";
"Dunaszekcsõ";"36,75";"1934,5";" ";"156";"77";"43";" ";
"Erdõsmárok";"8,14";"88,0";" ";"11";"1";"1";" ";
"Feked";"19,33";"163,5";" ";"13";"4";"2";" ";
"Görcsönydoboka";"9,51";"395,0";" ";"38";"21";"10";" ";
"Himesháza";"17,54";"1071,5";" ";"56";"31";"14";" ";
"Homorúd";"44,73";"609,0";" ";"64";"30";"16";" ";
"Ivándárda";"7,67";"249,0";" ";"19";"8";"2";" ";
"Kisnyárád";"9,03";"187,0";" ";"32";"15";"6";" ";
"Kölked";"61,94";"1052,0";" ";"137";"65";"35";" ";
"Lánycsók";"25,40";"2499,0";" ";"254";"120";"42";" ";
"Lippó";"14,53";"446,0";" ";"37";"12";"7";" ";
"Majs";"32,06";"946,0";" ";"83";"37";"20";" ";
"Maráza";"9,70";"177,0";" ";"18";"7";"1";" ";
"Mohács";"112,23";"18744,0";" ";"1535";"827";"460";" ";
"Nagynyárád";"24,34";"714,0";" ";"43";"18";"4";" ";
"Palotabozsok";"20,19";"915,5";" ";"44";"18";"8";" ";
"Sárok";"4,62";"110,5";" ";"24";"11";"8";" ";
"Sátorhely";"17,60";"649,0";" ";"46";"22";"10";" ";
"Somberek";"31,42";"1400,5";" ";"72";"34";"18";" ";
"Szebény";"14,37";"390,0";" ";"53";"24";"13";" ";
"Székelyszabar";"15,48";"593,0";" ";"59";"19";"11";" ";
"Szûr";"7,83";"274,5";" ";"39";"18";"10";" ";
"Udvar";"4,40";"149,5";" ";"7";"6";"3";" ";
"Véménd";"31,81";"1473,0";" ";"123";"62";"23";" ";
"Pécsi járás";"623,07";"190071,0";" ";"9516";"4668";"2154";" ";
"Abaliget";"16,09";"585,0";" ";"66";"18";"6";" ";
"Aranyosgadány";"8,26";"323,5";" ";"46";"22";"11";" ";
"Áta";"8,09";"172,5";" ";"16";"11";"6";" ";
"Bakonya";"15,07";"381,0";" ";"37";"20";"6";" ";
"Berkesd";"19,04";"858,5";" ";"98";"40";"10";" ";
"Birján";"9,07";"510,5";" ";"35";"16";"8";" ";
"Bogád";"7,84";"1087,0";" ";"58";"23";"8";" ";
"Bosta";"5,95";"142,5";" ";"36";"16";"9";" ";
"Cserkút";"6,67";"559,5";" ";"31";"18";"10";" ";
"Egerág";"13,01";"982,0";" ";"69";"34";"16";" ";
"Ellend";"7,99";"219,0";" ";"26";"11";"4";" ";
"Görcsöny";"18,52";"1665,5";" ";"112";"56";"23";" ";
"Gyód";"3,25";"671,5";" ";"47";"19";"6";" ";
"Hosszúhetény";"45,27";"3436,5";" ";"252";"144";"81";" ";
"Husztót";"6,75";"44,5";" ";"7";"2";"1";" ";
"Keszü";"7,31";"1292,5";" ";"59";"28";"13";" ";
"Kisherend";"6,92";"182,0";" ";"15";"1";"1";" ";
"Kovácsszénája";"7,83";"56,0";" ";"7";"4";" ";" ";
"Kozármisleny";"14,45";"6085,0";" ";"203";"94";"34";" ";
"Kökény";"4,90";"611,5";" ";"35";"16";"6";" ";
"Kõvágószõlõs";"18,25";"1270,5";" ";"91";"45";"11";" ";
"Kõvágótöttös";"13,94";"316,5";" ";"37";"17";"10";" ";
"Lothárd";"10,46";"251,0";" ";"24";"12";"4";" ";
"Magyarsarlós";"8,03";"297,0";" ";"26";"9";"3";" ";
"Nagykozár";"11,46";"1915,5";" ";"75";"34";"10";" ";
"Ócsárd";"12,66";"405,5";" ";"58";"35";"22";" ";
"Orfû";"32,15";"928,5";" ";"58";"24";"10";" ";
"Pécs";"162,77";"157261,0";" ";"7415";"3673";"1739";" ";
"Pécsudvard";"8,43";"754,5";" ";"36";"20";"9";" ";
"Pellérd";"20,93";"2203,5";" ";"128";"53";"17";" ";
"Pereked";"6,74";"175,5";" ";"11";"5";"1";" ";
"Pogány";"11,55";"1153,5";" ";"46";"20";"3";" ";
"Regenye";"6,15";"136,5";" ";"35";"22";"9";" ";
"Romonya";"7,07";"477,5";" ";"21";"8";"3";" ";
"Szalánta";"17,08";"1224,5";" ";"73";"40";"14";" ";
"Szemely";"9,47";"478,0";" ";"26";"12";"4";" ";
"Szilágy";"11,55";"295,5";" ";"24";"9";"6";" ";
"Szilvás";"6,04";"170,0";" ";"15";"7";"5";" ";
"Szõke";"6,48";"126,5";" ";"29";"14";"8";" ";
"Szõkéd";"9,58";"364,0";" ";"33";"16";"7";" ";
"Pécsváradi járás";"246,44";"11725,0";" ";"672";"327";"157";" ";
"Apátvarasd";"8,14";"130,5";" ";"20";"9";"2";" ";
"Erdõsmecske";"26,44";"378,5";" ";"24";"8";"6";" ";
"Erzsébet";"9,75";"306,5";" ";"13";"4";" ";" ";
"Fazekasboda";"7,02";"202,0";" ";"16";"9";"5";" ";
"Geresdlak";"25,28";"769,5";" ";"42";"22";"10";" ";
"Hidas";"19,06";"2020,5";" ";"124";"66";"35";" ";
"Kátoly";"8,75";"292,5";" ";"18";"9";"7";" ";
"Kékesd";"8,11";"175,5";" ";"10";"3";"3";" ";
"Lovászhetény";"8,95";"273,5";" ";"29";"16";"10";" ";
"Martonfa";"5,69";"205,0";" ";"14";"7";"5";" ";
"Mecseknádasd";"36,08";"1511,0";" ";"49";"26";"7";" ";
"Nagypall";"7,13";"426,5";" ";"51";"15";"8";" ";
"Óbánya";"7,49";"129,5";" ";"5";"4";" ";" ";
"Ófalu";"9,85";"319,0";" ";"14";"8";"6";" ";
"Pécsvárad";"36,03";"4032,0";" ";"196";"108";"49";" ";
"Szellõ";"5,96";"138,5";" ";"10";"2";"1";" ";
"Zengõvárkony";"16,71";"414,5";" ";"37";"11";"3";" ";
"Sellyei járás";"493,69";"14200,0";" ";"1797";"816";"324";" ";
"Adorjás";"8,10";"184,0";" ";"33";"12";"6";" ";
"Baksa";"13,82";"767,0";" ";"70";"30";"9";" ";
"Baranyahídvég";"8,49";"200,0";" ";"36";"13";"5";" ";
"Besence";"9,58";"122,0";" ";"23";"11";"3";" ";
"Bogádmindszent";"11,58";"420,5";" ";"67";"18";"10";" ";
"Bogdása";"20,99";"281,5";" ";"35";"8";"2";" ";
"Csányoszró";"28,56";"667,0";" ";"74";"32";"11";" ";
"Drávafok";"23,90";"490,0";" ";"44";"18";"6";" ";
"Drávaiványi";"11,01";"198,0";" ";"25";"19";"6";" ";
"Drávakeresztúr";"12,97";"112,5";" ";"18";"9";"5";" ";
"Drávasztára";"18,18";"395,5";" ";"47";"23";"10";" ";
"Felsõszentmárton";"19,46";"892,5";" ";"103";"48";"26";" ";
"Gilvánfa";"15,43";"370,0";" ";"52";"30";"8";" ";
"Hegyszentmárton";"18,78";"411,0";" ";"42";"17";"6";" ";
"Hirics";"14,68";"231,5";" ";"34";"13";"9";" ";
"Kákics";"14,89";"224,5";" ";"32";"13";"9";" ";
"Kemse";"8,96";"55,5";" ";"9";"3";"1";" ";
"Kisasszonyfa";"8,87";"169,0";" ";"18";"8";"4";" ";
"Kisszentmárton";"14,86";"267,5";" ";"36";"17";"11";" ";
"Kórós";"15,12";"228,5";" ";"44";"14";"8";" ";
"Lúzsok";"6,52";"267,5";" ";"43";"24";"11";" ";
"Magyarmecske";"11,95";"311,0";" ";"34";"14";"4";" ";
"Magyartelek";"6,84";"219,5";" ";"31";"20";"8";" ";
"Markóc";"5,79";"56,0";" ";"4";"2";"1";" ";
"Marócsa";"11,38";"89,0";" ";"24";"12";"4";" ";
"Nagycsány";"5,65";"153,5";" ";"27";"12";"9";" ";
"Okorág";"11,85";"165,5";" ";"20";"17";"2";" ";
"Ózdfalu";"8,00";"178,5";" ";"46";"24";"6";" ";
"Páprád";"12,11";"157,0";" ";"24";"9";"6";" ";
"Piskó";"11,55";"241,0";" ";"91";"45";"18";" ";
"Sámod";"6,20";"217,5";" ";"30";"20";"1";" ";
"Sellye";"25,18";"2756,5";" ";"248";"106";"36";" ";
"Sósvertike";"6,60";"182,0";" ";"36";"16";"5";" ";
"Tengeri";"4,46";"49,5";" ";"8";"7";"3";" ";
"Téseny";"12,08";"326,0";" ";"58";"25";"10";" ";
"Vajszló";"17,71";"1698,5";" ";"160";"72";"31";" ";
"Vejti";"9,76";"160,5";" ";"17";"4";"2";" ";
"Zaláta";"21,83";"283,0";" ";"54";"31";"12";" ";
"Siklósi járás";"652,99";"36371,0";" ";"3918";"2264";"1110";" ";
"Alsószentmárton";"13,61";"1181,5";" ";"351";"252";"143";" ";
"Babarcszõlõs";"4,25";"102,0";" ";"24";"15";"7";" ";
"Beremend";"48,26";"2583,5";" ";"264";"130";"60";" ";
"Bisse";"13,80";"234,0";" ";"23";"12";"6";" ";
"Cún";"18,43";"237,0";" ";"59";"45";"22";" ";
"Csarnóta";"5,33";"145,0";" ";"19";"8";"3";" ";
"Diósviszló";"15,81";"711,5";" ";"118";"68";"37";" ";
"Drávacsehi";"7,40";"217,0";" ";"48";"29";"14";" ";
"Drávacsepely";"6,60";"201,0";" ";"34";"16";"6";" ";
"Drávapalkonya";"10,13";"250,0";" ";"68";"41";"29";" ";
"Drávapiski";"4,91";"117,0";" ";"23";"16";"8";" ";
"Drávaszabolcs";"11,22";"686,5";" ";"80";"43";"24";" ";
"Drávaszerdahely";"6,24";"187,5";" ";"22";"6";"4";" ";
"Egyházasharaszti";"10,99";"319,5";" ";"35";"17";"6";" ";
"Garé";"8,53";"305,0";" ";"35";"20";"7";" ";
"Gordisa";"10,88";"312,0";" ";"61";"38";"17";" ";
"Harkány";"25,69";"4058,5";" ";"208";"87";"43";" ";
"Illocska";"15,10";"234,5";" ";"30";"15";"10";" ";
"Ipacsfa";"6,01";"195,0";" ";"16";"8";"4";" ";
"Ivánbattyán";"6,13";"122,0";" ";"7";"3";"2";" ";
"Kásád";"13,29";"302,5";" ";"37";"22";"13";" ";
"Kémes";"6,89";"476,0";" ";"61";"43";"17";" ";
"Kisdér";"4,37";"127,5";" ";"8";"5";"4";" ";
"Kisharsány";"12,93";"553,5";" ";"74";"48";"24";" ";
"Kisjakabfalva";"6,62";"121,0";" ";"26";"15";"7";" ";
"Kiskassa";"13,33";"258,0";" ";"29";"16";"5";" ";
"Kislippó";"8,37";"277,0";" ";"28";"10";"5";" ";
"Kistapolca";"3,57";"195,5";" ";"29";"18";"6";" ";
"Kistótfalu";"10,50";"320,5";" ";"26";"19";"10";" ";
"Kovácshida";"8,09";"266,0";" ";"35";"16";"10";" ";
"Lapáncsa";"4,36";"198,0";" ";"35";"14";"6";" ";
"Magyarbóly";"17,22";"966,5";" ";"56";"31";"21";" ";
"Márfa";"4,09";"212,0";" ";"38";"18";"7";" ";
"Márok";"15,93";"432,5";" ";"44";"28";"14";" ";
"Matty";"16,90";"337,0";" ";"49";"28";"12";" ";
"Nagyharsány";"26,01";"1554,0";" ";"212";"127";"83";" ";
"Nagytótfalu";"11,17";"393,5";" ";"64";"39";"33";" ";
"Old";"14,07";"340,0";" ";"74";"49";"17";" ";
"Palkonya";"10,00";"277,0";" ";"24";"12";"6";" ";
"Pécsdevecser";"4,74";"98,0";" ";"4";"3";"1";" ";
"Peterd";"10,60";"200,0";" ";"27";"16";"9";" ";
"Rádfalva";"12,88";"188,0";" ";"33";"21";"8";" ";
"Siklós";"50,92";"9681,5";" ";"786";"448";"183";" ";
"Siklósbodony";"4,33";"131,5";" ";"20";"8";"2";" ";
"Siklósnagyfalu";"9,09";"434,5";" ";"99";"73";"28";" ";
"Szaporca";"9,65";"247,5";" ";"41";"20";"10";" ";
"Szava";"12,64";"340,5";" ";"53";"20";"8";" ";
"Tésenfa";"8,40";"170,5";" ";"43";"25";"13";" ";
"Túrony";"9,40";"252,0";" ";"27";"16";"9";" ";
"Újpetre";"16,71";"1058,0";" ";"87";"56";"23";" ";
"Villány";"22,02";"2463,5";" ";"124";"70";"27";" ";
"Villánykövesd";"7,49";"276,0";" ";"29";"18";"11";" ";
"Vokány";"17,09";"821,5";" ";"71";"43";"26";" ";
"Szentlõrinci járás";"282,43";"15142,5";" ";"1530";"668";"294";" ";
"Bicsérd";"19,75";"1015,5";" ";"78";"22";"14";" ";
"Boda";"15,42";"434,0";" ";"45";"23";"12";" ";
"Bükkösd";"30,15";"1108,0";" ";"131";"52";"19";" ";
"Cserdi";"6,46";"382,5";" ";"54";"21";"8";" ";
"Csonkamindszent";"5,53";"179,5";" ";"20";"8";"4";" ";
"Dinnyeberki";"8,56";"88,5";" ";"15";"9";"3";" ";
"Gerde";"12,76";"520,5";" ";"81";"35";"17";" ";
"Gyöngyfa";"8,78";"155,0";" ";"39";"20";"11";" ";
"Helesfa";"9,87";"509,0";" ";"33";"18";"11";" ";
"Hetvehely";"21,38";"418,5";" ";"65";"35";"14";" ";
"Kacsóta";"9,51";"273,0";" ";"28";"10";"4";" ";
"Királyegyháza";"22,89";"918,5";" ";"121";"62";"25";" ";
"Okorvölgy";"3,11";"88,0";" ";"17";"9";"4";" ";
"Pécsbagota";"6,07";"95,0";" ";"17";"9";"4";" ";
"Sumony";"20,21";"412,0";" ";"94";"35";"10";" ";
"Szabadszentkirály";"12,69";"794,5";" ";"68";"30";"13";" ";
"Szentdénes";"12,15";"323,5";" ";"60";"34";"19";" ";
"Szentkatalin";"13,31";"111,5";" ";"20";"12";"6";" ";
"Szentlõrinc";"27,81";"6885,0";" ";"491";"206";"87";" ";
"Velény";"7,09";"153,5";" ";"27";"11";"4";" ";
"Zók";"8,93";"277,0";" ";"26";"7";"5";" ";
"Szigetvári járás";"656,76";"25558,0";" ";"2880";"1342";"705";" ";
"Almamellék";"44,33";"432,5";" ";"81";"38";"21";" ";
"Almáskeresztúr";"13,03";"87,0";" ";"18";"12";"9";" ";
"Bánfa";"12,06";"188,0";" ";"38";"21";"11";" ";
"Basal";"4,04";"200,5";" ";"27";"8";"4";" ";
"Boldogasszonyfa";"17,22";"425,5";" ";"57";"24";"15";" ";
"Botykapeterd";"17,43";"323,5";" ";"54";"19";"9";" ";
"Bürüs";"16,30";"95,0";" ";"17";"7";"3";" ";
"Csebény";"3,76";"97,0";" ";"29";"18";"13";" ";
