"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2013. év)"

" ";"Mutatók";
"Terület";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Döbrököz";"174";"92";"65";" ";
"Gyulaj";"87";"42";"24";" ";
"Jágónak";"28";"13";"7";" ";
"Kapospula";"37";"20";"11";" ";
"Kaposszekcsõ";"80";"27";"15";" ";
"Kocsola";"169";"92";"65";" ";
"Kurd";"75";"30";"20";" ";
"Lápafõ";"13";"8";"3";" ";
"Nak";"46";"24";"15";" ";
"Szakcs";"64";"33";"16";" ";
"Várong";"13";"6";"3";" ";
"Paksi járás";"2186";"1041";"580";" ";
"Bikács";"47";"23";"14";" ";
"Bölcske";"131";"64";"34";" ";
"Dunaföldvár";"339";"155";"88";" ";
"Dunaszentgyörgy";"131";"56";"30";" ";
"Gerjen";"74";"27";"19";" ";
"Györköny";"25";"11";"7";" ";
"Kajdacs";"87";"32";"15";" ";
"Madocsa";"70";"36";"19";" ";
"Nagydorog";"165";"75";"47";" ";
"Németkér";"113";"50";"22";" ";
"Paks";"626";"290";"152";" ";
"Pálfa";"110";"65";"31";" ";
"Pusztahencse";"68";"38";"26";" ";
"Sárszentlõrinc";"103";"61";"33";" ";
"Tengelic";"97";"58";"43";" ";
"Szekszárdi járás";"2403";"1257";"783";" ";
"Alsónána";"51";"28";"20";" ";
"Alsónyék";"45";"30";"16";" ";
"Báta";"141";"87";"64";" ";
"Bátaszék";"219";"109";"58";" ";
"Decs";"224";"113";"63";" ";
"Harc";"46";"27";"20";" ";
"Kistormás";"14";"8";"4";" ";
"Kölesd";"64";"33";"19";" ";
"Medina";"66";"36";"27";" ";
"Õcsény";"113";"53";"32";" ";
"Pörböly";"12";"4";"1";" ";
"Sárpilis";"51";"31";"21";" ";
"Sióagárd";"51";"21";"12";" ";
"Szálka";"7";"4";"2";" ";
"Szedres";"128";"58";"32";" ";
"Szekszárd";"1121";"597";"382";" ";
"Várdomb";"50";"18";"10";" ";
"Tamási járás";"2171";"925";"546";" ";
"Belecska";"10";"2";"1";" ";
"Diósberény";"23";"9";"4";" ";
"Dúzs";"21";"7";"6";" ";
"Értény";"96";"30";"13";" ";
"Felsõnyék";"52";"13";"7";" ";
"Fürged";"6";"2";"2";" ";
"Gyönk";"87";"23";"9";" ";
"Hõgyész";"104";"46";"29";" ";
"Iregszemcse";"142";"66";"48";" ";
"Kalaznó";"10";"3";"1";" ";
"Keszõhidegkút";"4";" ";" ";" ";
"Kisszékely";"11";"7";"3";" ";
"Koppányszántó";"21";"5";"3";" ";
"Magyarkeszi";"157";"72";"44";" ";
"Miszla";"16";"10";"7";" ";
"Mucsi";"71";"27";"17";" ";
"Nagykónyi";"91";"35";"19";" ";
"Nagyszékely";"49";"17";"7";" ";
"Nagyszokoly";"82";"32";"18";" ";
"Ozora";"62";"18";"6";" ";
"Pári";"37";"20";"14";" ";
"Pincehely";"150";"87";"45";" ";
"Regöly";"42";"25";"15";" ";
"Simontornya";"272";"133";"90";" ";
"Szakadát";"15";"9";"7";" ";
"Szakály";"91";"34";"16";" ";
"Szárazd";"8";"5";"4";" ";
"Tamási";"329";"147";"87";" ";
"Tolnanémedi";"66";"22";"10";" ";
"Udvari";"9";"1";" ";" ";
"Újireg";"10";"2";"2";" ";
"Varsád";"27";"16";"12";" ";
"Tolnai járás";"886";"483";"309";" ";
"Bogyiszló";"124";"78";"48";" ";
"Fácánkert";"31";"15";"7";" ";
"Fadd";"178";"80";"52";" ";
"Tolna";"553";"310";"202";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Tolna megye területre nem bontható adatai";" ";" ";" ";" ";
"Alföld és Észak";"231572";"119283";"75537";" ";
"Észak-Magyarország (Borsod-Abaúj-Zemplén, Heves, Nógrád)";"74008";"38523";"24418";" ";
"Borsod-Abaúj-Zemplén megye";"48387";"25327";"15878";" ";
"Cigándi járás";"1609";"866";"573";" ";
"Bodroghalom";"102";"56";"34";" ";
"Cigánd";"249";"141";"96";" ";
"Dámóc";"32";"21";"11";" ";
"Karcsa";"91";"38";"23";" ";
"Karos";"15";"2";"1";" ";
"Kisrozvágy";"13";"4";"2";" ";
"Lácacséke";"51";"15";"6";" ";
"Nagyrozvágy";"38";"13";"12";" ";
"Pácin";"186";"83";"53";" ";
"Révleányvár";"9";"2";"2";" ";
"Ricse";"199";"109";"48";" ";
"Semjén";"53";"25";"12";" ";
"Tiszacsermely";"58";"22";"12";" ";
"Tiszakarád";"485";"320";"251";" ";
"Zemplénagárd";"28";"15";"10";" ";
"Edelényi járás";"2518";"1365";"921";" ";
"Abod";"13";"8";"5";" ";
"Balajt";"37";"15";"8";" ";
"Becskeháza";"6";"2";"1";" ";
"Bódvalenke";"23";"2";"1";" ";
"Bódvarákó";"6";"2";" ";" ";
"Bódvaszilas";"60";"34";"18";" ";
"Boldva";"263";"172";"133";" ";
"Borsodszirák";"114";"53";"36";" ";
"Damak";"6";"2";"1";" ";
"Debréte";" ";" ";" ";" ";
"Edelény";"670";"383";"261";" ";
"Égerszög";"5";"3";"1";" ";
"Galvács";"2";"1";"1";" ";
"Hangács";"56";"28";"14";" ";
"Hegymeg";"12";"5";"4";" ";
"Hidvégardó";"27";"10";"4";" ";
"Irota";"2";"1";" ";" ";
"Komjáti";"33";"12";"5";" ";
"Ládbesenyõ";"24";"13";"9";" ";
"Lak";"35";"13";"8";" ";
"Martonyi";"22";"18";"13";" ";
"Meszes";"7";"6";"3";" ";
"Nyomár";"23";"10";"6";" ";
"Perkupa";"54";"29";"19";" ";
"Rakaca";"85";"50";"40";" ";
"Rakacaszend";"19";"11";"8";" ";
"Szakácsi";"10";"4";"2";" ";
"Szalonna";"77";"44";"31";" ";
"Szendrõ";"269";"154";"109";" ";
"Szendrõlád";"219";"118";"83";" ";
"Szin";"57";"33";"22";" ";
"Szinpetri";"26";"8";"6";" ";
"Szögliget";"26";"12";"8";" ";
"Szõlõsardó";"6";"5";"4";" ";
"Szuhogy";"97";"51";"35";" ";
"Teresztenye";"1";" ";" ";" ";
"Tomor";"15";"7";"3";" ";
"Tornabarakony";"1";" ";" ";" ";
"Tornakápolna";"4";"2";"1";" ";
"Tornanádaska";"18";"6";"3";" ";
"Tornaszentandrás";"22";"7";"2";" ";
"Tornaszentjakab";"24";"8";"3";" ";
"Varbóc";"3";"1";"1";" ";
"Viszló";"5";"3";"3";" ";
"Ziliz";"34";"19";"6";" ";
"Encsi járás";"1949";"1126";"798";" ";
"Alsógagy";"12";"4";"3";" ";
"Baktakék";"50";"25";"21";" ";
"Beret";"29";"20";"15";" ";
"Büttös";"17";"9";"8";" ";
"Csenyéte";"67";"25";"11";" ";
"Csobád";"31";"15";"9";" ";
"Detek";"21";"9";"5";" ";
"Encs";"506";"313";"231";" ";
"Fáj";"25";"14";"11";" ";
"Fancsal";"21";"11";"5";" ";
"Felsõgagy";"12";"7";"5";" ";
"Forró";"386";"282";"222";" ";
"Fulókércs";"18";"2";"2";" ";
"Gagyapáti";"3";"1";"1";" ";
"Garadna";"10";"3";"2";" ";
"Hernádpetri";"31";"10";"5";" ";
"Hernádszentandrás";"25";"7";"5";" ";
"Hernádvécse";"159";"93";"71";" ";
"Ináncs";"55";"31";"19";" ";
"Kány";"1";"1";"1";" ";
"Keresztéte";"1";" ";" ";" ";
"Krasznokvajda";"59";"43";"34";" ";
"Litka";" ";" ";" ";" ";
"Méra";"126";"55";"32";" ";
"Novajidrány";"111";"76";"43";" ";
"Perecse";"3";"2";"2";" ";
"Pusztaradvány";"13";"6";"5";" ";
"Szalaszend";"134";"55";"29";" ";
"Szemere";"23";"7";"1";" ";
"Gönci járás";"1165";"577";"366";" ";
"Abaújalpár";"8";"7";"6";" ";
"Abaújkér";"26";"13";"6";" ";
"Abaújszántó";"113";"40";"18";" ";
"Abaújvár";"14";"6";"2";" ";
"Arka";"1";" ";" ";" ";
"Baskó";"18";"7";"3";" ";
"Boldogkõújfalu";"55";"28";"11";" ";
"Boldogkõváralja";"77";"39";"21";" ";
"Felsõdobsza";"89";"26";"13";" ";
"Fony";"14";"6";"5";" ";
"Gibárt";"10";"4";"2";" ";
"Gönc";"138";"80";"62";" ";
"Göncruszka";"64";"36";"26";" ";
"Hejce";"7";"1";"1";" ";
"Hernádbûd";"8";"7";"4";" ";
"Hernádcéce";"22";"15";"9";" ";
"Hernádszurdok";"21";"4";"2";" ";
"Hidasnémeti";"56";"27";"22";" ";
"Kéked";"26";"7";"3";" ";
"Korlát";"39";"17";"7";" ";
"Mogyoróska";"3";"1";"1";" ";
"Pányok";"4";"2";"2";" ";
"Pere";"12";"5";"3";" ";
"Regéc";"1";" ";" ";" ";
"Sima";" ";" ";" ";" ";
"Telkibánya";"54";"38";"26";" ";
"Tornyosnémeti";"33";"21";"14";" ";
"Vilmány";"150";"86";"53";" ";
"Vizsoly";"86";"47";"39";" ";
"Zsujta";"16";"7";"5";" ";
"Kazincbarcikai járás";"5814";"3031";"1930";" ";
"Alacska";"66";"30";"17";" ";
"Alsótelekes";"9";"4";"3";" ";
"Bánhorváti";"124";"70";"39";" ";
"Berente";"67";"28";"19";" ";
"Dédestapolcsány";"81";"37";"23";" ";
"Felsõtelekes";"129";"40";"24";" ";
"Izsófalva";"180";"74";"36";" ";
"Kazincbarcika";"2200";"1278";"794";" ";
"Kurityán";"192";"68";"52";" ";
"Mályinka";"38";"18";"12";" ";
"Múcsony";"205";"85";"66";" ";
"Nagybarca";"87";"49";"26";" ";
"Ormosbánya";"128";"44";"22";" ";
"Rudabánya";"302";"157";"90";" ";
"Rudolftelep";"99";"27";"21";" ";
"Sajógalgóc";"30";"11";"3";" ";
"Sajóivánka";"43";"16";"5";" ";
"Sajókaza";"438";"279";"224";" ";
"Sajószentpéter";"1176";"627";"408";" ";
"Szuhakálló";"91";"32";"16";" ";
"Tardona";"80";"39";"21";" ";
"Vadna";"49";"18";"9";" ";
"Mezõcsáti járás";"1016";"381";"191";" ";
"Ároktõ";"68";"29";"15";" ";
"Gelej";"16";"6";"5";" ";
"Hejõpapi";"171";"41";"23";" ";
"Igrici";"85";"11";"3";" ";
"Mezõcsát";"408";"192";"98";" ";
"Tiszadorogma";"15";"7";"3";" ";
"Tiszakeszi";"139";"52";"27";" ";
"Tiszatarján";"114";"43";"17";" ";
"Mezõkövesdi járás";"2695";"1346";"855";" ";
"Bogács";"87";"37";"21";" ";
"Borsodgeszt";"21";"12";"7";" ";
"Borsodivánka";"12";"5";"2";" ";
"Bükkábrány";"89";"38";"21";" ";
"Bükkzsérc";"63";"19";"12";" ";
"Cserépfalu";"71";"30";"18";" ";
"Cserépváralja";"21";"6";"3";" ";
"Csincse";"63";"32";"23";" ";
"Egerlövõ";"29";"4";"4";" ";
"Kács";"30";"10";"9";" ";
"Mezõkeresztes";"250";"105";"64";" ";
"Mezõkövesd";"1006";"588";"359";" ";
"Mezõnagymihály";"53";"23";"12";" ";
"Mezõnyárád";"65";"27";"13";" ";
"Négyes";"15";"9";"4";" ";
"Sály";"265";"147";"116";" ";
"Szentistván";"186";"98";"68";" ";
"Szomolya";"89";"46";"26";" ";
"Tard";"75";"21";"13";" ";
"Tibolddaróc";"102";"33";"19";" ";
"Tiszabábolna";"11";"4";"2";" ";
"Tiszavalk";"7";"5";"4";" ";
"Vatta";"85";"47";"35";" ";
"Miskolci járás";"14086";"7770";"4471";" ";
"Alsózsolca";"540";"279";"102";" ";
"Arnót";"129";"59";"36";" ";
"Berzék";"41";"23";"16";" ";
"Bõcs";"161";"73";"35";" ";
"Bükkaranyos";"146";"60";"24";" ";
"Bükkszentkereszt";"50";"15";"10";" ";
"Emõd";"343";"211";"117";" ";
"Felsõzsolca";"324";"164";"70";" ";
"Gesztely";"238";"157";"66";" ";
"Harsány";"68";"39";"28";" ";
"Hernádkak";"109";"69";"51";" ";
"Hernádnémeti";"276";"175";"92";" ";
"Kisgyõr";"126";"61";"34";" ";
"Kistokaj";"79";"35";"22";" ";
"Kondó";"21";"11";"6";" ";
"Köröm";"211";"147";"43";" ";
"Mályi";"152";"83";"52";" ";
"Miskolc";"8774";"4926";"2999";" ";
"Nyékládháza";"215";"106";"66";" ";
"Onga";"442";"286";"181";" ";
"Ónod";"250";"153";"86";" ";
"Parasznya";"62";"33";"22";" ";
"Radostyán";"20";"9";"5";" ";
"Répáshuta";"25";"15";"7";" ";
"Sajóbábony";"219";"108";"52";" ";
"Sajóecseg";"62";"22";"13";" ";
"Sajóhídvég";"40";"19";"13";" ";
"Sajókápolna";"40";"25";"15";" ";
"Sajókeresztúr";"58";"19";"8";" ";
"Sajólád";"194";"100";"53";" ";
"Sajólászlófalva";"23";"8";"4";" ";
"Sajópálfala";"20";"9";"3";" ";
"Sajópetri";"139";"61";"28";" ";
"Sajósenye";"26";"13";"4";" ";
"Sajóvámos";"93";"45";"29";" ";
"Sóstófalva";"35";"14";"5";" ";
"Szirmabesenyõ";"186";"93";"44";" ";
"Újcsanálos";"98";"29";"19";" ";
"Varbó";"51";"16";"11";" ";
"Ózdi járás";"5866";"3286";"2252";" ";
"Arló";"664";"409";"287";" ";
"Borsodbóta";"93";"66";"46";" ";
"Borsodnádasd";"365";"147";"87";" ";
"Borsodszentgyörgy";"73";"34";"22";" ";
"Bükkmogyorósd";"17";"6";"2";" ";
"Csernely";"98";"39";"23";" ";
"Csokvaomány";"81";"51";"44";" ";
"Domaháza";"187";"80";"47";" ";
"Farkaslyuk";"305";"181";"142";" ";
"Hangony";"201";"139";"95";" ";
"Járdánháza";"172";"81";"55";" ";
"Kissikátor";"17";"9";"6";" ";
"Lénárddaróc";"25";"12";"7";" ";
"Nekézseny";"72";"36";"16";" ";
"Ózd";"3338";"1919";"1328";" ";
"Sáta";"132";"68";"40";" ";
"Uppony";"26";"9";"5";" ";
"Putnoki járás";"1313";"600";"375";" ";
"Aggtelek";"25";"11";"4";" ";
"Alsószuha";"30";"6";"2";" ";
"Bánréve";"68";"29";"14";" ";
"Dövény";"54";"15";"9";" ";
"Dubicsány";"20";"9";"2";" ";
"Felsõkelecsény";"25";"11";"9";" ";
"Felsõnyárád";"66";"32";"24";" ";
"Gömörszõlõs";"3";"2";"2";" ";
"Hét";"31";"14";"8";" ";
"Imola";"8";"3";"1";" ";
"Jákfalva";"68";"37";"31";" ";
"Jósvafõ";"6";"3";"2";" ";
"Kánó";"7";"2";"2";" ";
"Kelemér";"41";"10";"8";" ";
"Királd";"50";"14";"7";" ";
"Putnok";"499";"284";"187";" ";
"Ragály";"52";"38";"25";" ";
"Sajómercse";"24";"13";"8";" ";
"Sajónémeti";"51";"19";"10";" ";
"Sajópüspöki";"38";"13";"4";" ";
"Sajóvelezd";"31";"8";"4";" ";
"Serényfalva";"56";"13";"8";" ";
"Szuhafõ";"6";"2";" ";" ";
"Trizs";"6";"2";" ";" ";
"Zádorfalva";"35";"6";"3";" ";
"Zubogy";"13";"4";"1";" ";
"Sárospataki járás";"1371";"639";"437";" ";
"Bodrogolaszi";"41";"13";"9";" ";
"Erdõhorváti";"13";"1";"1";" ";
"Györgytarló";"55";"24";"16";" ";
"Háromhuta";"2";"1";"1";" ";
"Hercegkút";"17";"8";"5";" ";
"Kenézlõ";"173";"90";"62";" ";
"Komlóska";"14";"5";"5";" ";
"Makkoshotyka";"92";"43";"23";" ";
"Olaszliszka";"67";"35";"28";" ";
"Sárazsadány";"18";"9";"2";" ";
"Sárospatak";"523";"256";"184";" ";
"Tolcsva";"112";"52";"37";" ";
"Vajdácska";"98";"48";"29";" ";
"Vámosújfalu";"29";"13";"10";" ";
"Viss";"99";"38";"22";" ";
"Zalkod";"18";"3";"3";" ";
"Sátoraljaújhelyi járás";"1350";"621";"346";" ";
"Alsóberecki";"37";"19";"14";" ";
"Alsóregmec";"5";" ";" ";" ";
"Bózsva";"13";"5";"4";" ";
"Felsõberecki";"22";"8";"4";" ";
"Felsõregmec";"16";"7";"5";" ";
"Filkeháza";"11";"5";"3";" ";
"Füzér";"26";"10";"6";" ";
"Füzérkajata";"7";"3";" ";" ";
"Füzérkomlós";"22";"12";"9";" ";
"Füzérradvány";"22";"9";"3";" ";
"Hollóháza";"89";"48";"32";" ";
"Kishuta";"34";"19";"6";" ";
"Kovácsvágás";"38";"19";"8";" ";
"Mikóháza";"12";"4";"3";" ";
"Nagyhuta";"3";"3";"2";" ";
"Nyíri";"58";"18";"11";" ";
"Pálháza";"54";"24";"12";" ";
"Pusztafalu";"18";"8";"5";" ";
"Sátoraljaújhely";"846";"391";"217";" ";
"Vágáshuta";"3";"1";" ";" ";
"Vilyvitány";"14";"8";"2";" ";
"Szerencsi járás";"3034";"1672";"1073";" ";
"Alsódobsza";"21";"8";"7";" ";
"Bekecs";"139";"76";"43";" ";
"Golop";"32";"14";"11";" ";
"Legyesbénye";"189";"100";"74";" ";
"Mád";"130";"65";"36";" ";
"Megyaszó";"265";"155";"119";" ";
"Mezõzombor";"153";"87";"58";" ";
"Monok";"100";"50";"34";" ";
"Prügy";"448";"268";"175";" ";
"Rátka";"40";"22";"10";" ";
"Szerencs";"383";"213";"127";" ";
"Taktaharkány";"310";"141";"72";" ";
"Taktakenéz";"232";"157";"107";" ";
"Taktaszada";"150";"75";"42";" ";
"Tállya";"92";"46";"29";" ";
"Tiszalúc";"350";"195";"129";" ";
"Szikszói járás";"1772";"795";"553";" ";
"Abaújlak";"6";"1";"1";" ";
"Abaújszolnok";"6";"3";"3";" ";
"Alsóvadász";"267";"161";"121";" ";
"Aszaló";"234";"145";"108";" ";
"Felsõvadász";"101";"38";"32";" ";
"Gadna";"67";"28";"11";" ";
"Gagybátor";"12";"7";"4";" ";
"Gagyvendégi";"32";"12";"7";" ";
"Halmaj";"86";"33";"19";" ";
"Hernádkércs";"24";"9";"4";" ";
"Homrogd";"58";"21";"17";" ";
"Kázsmárk";"164";"28";"19";" ";
"Kiskinizs";"22";"12";"8";" ";
"Kupa";"18";"10";"6";" ";
"Léh";"69";"27";"18";" ";
"Monaj";"41";"11";"8";" ";
"Nagykinizs";"26";"9";"4";" ";
"Nyésta";"10";"2";" ";" ";
"Pamlény";"9";"4";"1";" ";
"Rásonysápberencs";"77";"29";"26";" ";
"Selyeb";"66";"33";"26";" ";
"Szászfa";"39";"7";"1";" ";
"Szentistvánbaksa";"18";"8";"6";" ";
"Szikszó";"320";"157";"103";" ";
"Tiszaújvárosi járás";"1612";"694";"391";" ";
"Girincs";"47";"14";"7";" ";
"Hejõbába";"118";"45";"23";" ";
"Hejõkeresztúr";"49";"18";"11";" ";
"Hejõkürt";"33";"9";"8";" ";
"Hejõszalonta";"78";"33";"13";" ";
"Kesznyéten";"157";"57";"28";" ";
"Kiscsécs";"31";"14";"7";" ";
"Muhi";"9";"1";"1";" ";
"Nagycsécs";"43";"20";"11";" ";
"Nemesbikk";"76";"32";"22";" ";
"Oszlár";"28";"12";"9";" ";
"Sajóörös";"38";"16";"7";" ";
"Sajószöged";"74";"33";"23";" ";
"Szakáld";"12";"4";" ";" ";
"Tiszapalkonya";"115";"46";"28";" ";
"Tiszaújváros";"704";"340";"193";" ";
"Tokaji járás";"1217";"558";"346";" ";
"Bodrogkeresztúr";"60";"27";"17";" ";
"Bodrogkisfalud";"87";"49";"27";" ";
"Csobaj";"82";"44";"26";" ";
"Erdõbénye";"131";"92";"61";" ";
"Szegi";"26";"12";"8";" ";
"Szegilong";"14";"6";"4";" ";
"Taktabáj";"95";"35";"23";" ";
"Tarcal";"391";"133";"80";" ";
"Tiszaladány";"69";"23";"16";" ";
"Tiszatardos";"10";"4";"1";" ";
"Tokaj";"252";"133";"83";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Borsod-A-Z megye területre nem bontható adatai";" ";" ";" ";" ";
"Heves megye";"14013";"6819";"4293";" ";
"Bélapátfalvai járás";"431";"192";"126";" ";
"Balaton";"50";"31";"25";" ";
"Bekölce";"43";"23";"17";" ";
"Bélapátfalva";"150";"65";"41";" ";
"Bükkszentmárton";"35";"16";"10";" ";
"Mikófalva";"35";"12";"6";" ";
"Mónosbél";"19";"5";"5";" ";
"Nagyvisnyó";"32";"12";"4";" ";
"Szilvásvárad";"67";"28";"18";" ";
"Egri járás";"3576";"1809";"1155";" ";
"Andornaktálya";"62";"25";"8";" ";
"Bátor";"19";"10";"4";" ";
"Demjén";"23";"4";"3";" ";
"Eger";"1844";"911";"578";" ";
"Egerbakta";"185";"115";"89";" ";
"Egerbocs";"22";"16";"10";" ";
"Egercsehi";"102";"43";"26";" ";
"Egerszalók";"125";"64";"38";" ";
"Egerszólát";"32";"18";"10";" ";
"Feldebrõ";"53";"28";"21";" ";
"Felsõtárkány";"127";"64";"45";" ";
"Hevesaranyos";"55";"26";"19";" ";
"Kerecsend";"243";"109";"69";" ";
"Maklár";"85";"45";"25";" ";
"Nagytálya";"28";"13";"4";" ";
"Noszvaj";"85";"44";"26";" ";
"Novaj";"41";"26";"17";" ";
"Ostoros";"62";"30";"18";" ";
"Szarvaskõ";"12";"7";"4";" ";
"Szúcs";"66";"37";"25";" ";
"Tarnaszentmária";"12";"5";"3";" ";
"Verpelét";"293";"169";"113";" ";
"Füzesabonyi járás";"1699";"909";"563";" ";
"Aldebrõ";"27";"18";"9";" ";
"Besenyõtelek";"189";"117";"72";" ";
"Dormánd";"81";"48";"30";" ";
"Egerfarmos";"38";"14";"5";" ";
"Füzesabony";"308";"142";"95";" ";
"Kál";"213";"127";"74";" ";
"Kápolna";"87";"56";"40";" ";
"Kompolt";"145";"77";"49";" ";
"Mezõszemere";"70";"24";"15";" ";
"Mezõtárkány";"128";"70";"43";" ";
"Nagyút";"20";"10";"4";" ";
"Poroszló";"194";"110";"73";" ";
"Sarud";"66";"22";"12";" ";
"Szihalom";"76";"43";"27";" ";
"Tófalu";"47";"27";"15";" ";
"Újlõrincfalva";"10";"4";" ";" ";
"Gyöngyösi járás";"2644";"1257";"796";" ";
"Abasár";"75";"40";"26";" ";
"Adács";"158";"87";"57";" ";
"Atkár";"62";"23";"15";" ";
"Detk";"29";"12";"9";" ";
"Domoszló";"83";"43";"28";" ";
"Gyöngyös";"876";"436";"313";" ";
"Gyöngyöshalász";"90";"40";"25";" ";
"Gyöngyösoroszi";"148";"55";"29";" ";
"Gyöngyöspata";"146";"72";"40";" ";
"Gyöngyössolymos";"93";"48";"22";" ";
"Gyöngyöstarján";"69";"38";"23";" ";
"Halmajugra";"159";"73";"20";" ";
"Karácsond";"152";"77";"56";" ";
"Kisnána";"67";"34";"24";" ";
"Ludas";"46";"25";"15";" ";
"Markaz";"55";"26";"19";" ";
"Mátraszentimre";"23";"13";"7";" ";
"Nagyfüged";"77";"28";"18";" ";
"Nagyréde";"85";"38";"20";" ";
"Pálosvörösmart";"24";"8";"4";" ";
"Vámosgyörk";"24";"7";"4";" ";
"Vécs";"54";"18";"12";" ";
"Visonta";"29";"10";"5";" ";
"Visznek";"20";"6";"5";" ";
"Hatvani járás";"1796";"742";"433";" ";
"Apc";"94";"30";"16";" ";
"Boldog";"90";"27";"17";" ";
"Csány";"205";"135";"94";" ";
"Ecséd";"166";"89";"59";" ";
"Hatvan";"471";"195";"103";" ";
"Heréd";"87";"32";"15";" ";
"Hort";"85";"30";"21";" ";
"Kerekharaszt";"44";"13";"8";" ";
"Lõrinci";"272";"103";"51";" ";
"Nagykökényes";"29";"11";"6";" ";
"Petõfibánya";"81";"15";"8";" ";
"Rózsaszentmárton";"52";"25";"14";" ";
"Szûcsi";"53";"22";"13";" ";
"Zagyvaszántó";"67";"15";"8";" ";
"Hevesi járás";"2824";"1448";"941";" ";
"Átány";"132";"73";"42";" ";
"Boconád";"35";"20";"12";" ";
"Erdõtelek";"318";"174";"104";" ";
"Erk";"51";"38";"23";" ";
"Heves";"688";"410";"295";" ";
"Hevesvezekény";"40";"17";"11";" ";
"Kisköre";"287";"58";"35";" ";
"Kömlõ";"245";"127";"87";" ";
"Pély";"143";"85";"59";" ";
"Tarnabod";"73";"19";"13";" ";
"Tarnaméra";"38";"16";"9";" ";
"Tarnaörs";"197";"133";"78";" ";
"Tarnaszentmiklós";"104";"59";"45";" ";
"Tarnazsadány";"145";"55";"31";" ";
"Tenk";"62";"25";"16";" ";
"Tiszanána";"245";"132";"78";" ";
"Zaránk";"21";"7";"3";" ";
"Pétervásárai járás";"1043";"462";"279";" ";
"Bodony";"45";"25";"16";" ";
"Bükkszék";"26";"11";"7";" ";
"Bükkszenterzsébet";"55";"30";"14";" ";
"Erdõkövesd";"44";"13";"12";" ";
"Fedémes";"19";"7";"5";" ";
"Istenmezeje";"81";"43";"33";" ";
"Ivád";"15";"11";"6";" ";
"Kisfüzes";"8";"4";"1";" ";
"Mátraballa";"14";"4";"4";" ";
"Mátraderecske";"81";"45";"22";" ";
"Parád";"81";"20";"9";" ";
"Parádsasvár";"7";"1";" ";" ";
"Pétervására";"103";"53";"22";" ";
"Recsk";"132";"40";"22";" ";
"Sirok";"86";"31";"20";" ";
"Szajla";"38";"20";"16";" ";
"Szentdomonkos";"56";"20";"13";" ";
"Tarnalelesz";"114";"58";"38";" ";
"Terpes";"17";"12";"10";" ";
"Váraszó";"21";"14";"9";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Heves megye területre nem bontható adatai";" ";" ";" ";" ";
"Nógrád megye";"11608";"6377";"4247";" ";
"Balassagyarmati járás";"1867";"983";"592";" ";
"Balassagyarmat";"462";"256";"165";" ";
"Becske";"31";"11";"9";" ";
"Bercel";"86";"47";"30";" ";
"Cserháthaláp";"18";"8";"2";" ";
"Cserhátsurány";"59";"33";"26";" ";
"Csesztve";"31";"15";"10";" ";
"Csitár";"37";"24";"11";" ";
"Debercsény";"10";"5";"4";" ";
"Dejtár";"67";"38";"22";" ";
"Drégelypalánk";"94";"53";"20";" ";
"Érsekvadkert";"198";"108";"59";" ";
"Galgaguta";"23";"13";"9";" ";
"Herencsény";"38";"16";"11";" ";
"Hont";"24";"16";"9";" ";
"Hugyag";"114";"72";"57";" ";
"Iliny";"12";"11";"8";" ";
"Ipolyszög";"43";"21";"9";" ";
"Ipolyvece";"52";"23";"11";" ";
"Magyarnándor";"58";"33";"19";" ";
"Mohora";"84";"52";"29";" ";
"Nógrádkövesd";"16";"4";"2";" ";
"Nógrádmarcal";"30";"19";"14";" ";
"Õrhalom";"77";"39";"25";" ";
"Patak";"56";"22";"4";" ";
"Patvarc";"55";"16";"12";" ";
"Szanda";"27";"9";"4";" ";
"Szécsénke";"3";"1";"1";" ";
"Szügy";"51";"15";"7";" ";
"Terény";"11";"3";"3";" ";
"Bátonyterenyei járás";"870";"409";"274";" ";
"Bátonyterenye";"384";"164";"97";" ";
"Dorogháza";"59";"28";"15";" ";
"Mátramindszent";"25";"8";"4";" ";
"Mátranovák";"112";"64";"52";" ";
"Mátraterenye";"73";"34";"25";" ";
"Mátraverebély";"170";"91";"69";" ";
"Nemti";"38";"15";"11";" ";
"Szuha";"9";"5";"1";" ";
"Pásztói járás";"1454";"787";"527";" ";
"Alsótold";"11";"3";"2";" ";
"Bér";"10";"4";"4";" ";
"Bokor";"9";"6";"5";" ";
"Buják";"130";"49";"30";" ";
"Csécse";"61";"40";"26";" ";
"Cserhátszentiván";"7";"6";"5";" ";
"Ecseg";"83";"47";"22";" ";
"Egyházasdengeleg";"16";"9";"6";" ";
"Erdõkürt";"21";"16";"7";" ";
"Erdõtarcsa";"44";"23";"15";" ";
"Felsõtold";"3";"2";"1";" ";
"Garáb";"4";"3";"1";" ";
"Héhalom";"40";"22";"11";" ";
"Jobbágyi";"131";"64";"40";" ";
