"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2016. év)"

" ";"Mutatók";
"Terület";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Kutasó";"4";"3";"2";" ";
"Mátraszõlõs";"94";"55";"36";" ";
"Palotás";"40";"26";"19";" ";
"Pásztó";"338";"164";"102";" ";
"Szarvasgede";"14";"7";"5";" ";
"Szirák";"97";"59";"33";" ";
"Szurdokpüspöki";"65";"26";"16";" ";
"Tar";"122";"72";"40";" ";
"Vanyarc";"36";"20";"14";" ";
"Rétsági járás";"750";"355";"214";" ";
"Alsópetény";"10";"1";"1";" ";
"Bánk";"22";"14";"10";" ";
"Berkenye";"12";"5";"2";" ";
"Borsosberény";"45";"19";"10";" ";
"Diósjenõ";"64";"30";"17";" ";
"Felsõpetény";"13";"3";"3";" ";
"Horpács";"5";"3";"3";" ";
"Keszeg";"10";"7";"5";" ";
"Kétbodony";"7";"1";" ";" ";
"Kisecset";"3";"1";"1";" ";
"Legénd";"24";"11";"8";" ";
"Nagyoroszi";"89";"42";"29";" ";
"Nézsa";"35";"21";"12";" ";
"Nógrád";"27";"17";"15";" ";
"Nógrádsáp";"21";"14";"7";" ";
"Nõtincs";"23";"11";"8";" ";
"Õsagárd";"2";"1";"1";" ";
"Pusztaberki";"1";" ";" ";" ";
"Rétság";"106";"50";"31";" ";
"Romhány";"74";"35";"17";" ";
"Szátok";"56";"21";"5";" ";
"Szendehely";"32";"12";"7";" ";
"Szente";"10";"5";"4";" ";
"Tereske";"39";"19";"11";" ";
"Tolmács";"20";"12";"7";" ";
"Salgótarjáni járás";"4328";"2560";"1728";" ";
"Bárna";"73";"45";"20";" ";
"Cered";"68";"37";"29";" ";
"Egyházasgerge";"90";"26";"19";" ";
"Etes";"139";"87";"63";" ";
"Ipolytarnóc";"32";"12";"7";" ";
"Karancsalja";"120";"74";"59";" ";
"Karancsberény";"34";"16";"13";" ";
"Karancskeszi";"135";"75";"40";" ";
"Karancslapujtõ";"159";"95";"60";" ";
"Karancsság";"182";"125";"99";" ";
"Kazár";"135";"85";"65";" ";
"Kisbárkány";"5";"2";"1";" ";
"Kishartyán";"59";"41";"33";" ";
"Litke";"79";"62";"41";" ";
"Lucfalva";"51";"26";"16";" ";
"Márkháza";"16";"10";"6";" ";
"Mátraszele";"87";"50";"40";" ";
"Mihálygerge";"24";"12";"7";" ";
"Nagybárkány";"71";"36";"21";" ";
"Nagykeresztúr";"17";"14";"11";" ";
"Rákóczibánya";"51";"29";"10";" ";
"Ságújfalu";"117";"46";"26";" ";
"Salgótarján";"2218";"1364";"902";" ";
"Sámsonháza";"9";"4";"3";" ";
"Somoskõújfalu";"100";"54";"37";" ";
"Sóshartyán";"147";"69";"58";" ";
"Szilaspogony";"13";"8";"4";" ";
"Vizslás";"71";"42";"29";" ";
"Zabar";"26";"14";"9";" ";
"Szécsényi járás";"1656";"1033";"666";" ";
"Endrefalva";"299";"203";"152";" ";
"Hollókõ";"14";"8";"5";" ";
"Ludányhalászi";"74";"39";"19";" ";
"Magyargéc";"99";"72";"43";" ";
"Nagylóc";"152";"103";"56";" ";
"Nógrádmegyer";"261";"175";"122";" ";
"Nógrádsipek";"31";"16";"7";" ";
"Nógrádszakál";"50";"36";"18";" ";
"Piliny";"56";"37";"21";" ";
"Rimóc";"117";"71";"49";" ";
"Szalmatercs";"62";"36";"27";" ";
"Szécsény";"285";"152";"95";" ";
"Szécsényfelfalu";"28";"21";"10";" ";
"Varsány";"128";"64";"42";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Nógrád megye területre nem bontható adatai";" ";" ";" ";" ";
"Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg)";"68234";"31930";"18538";" ";
"Hajdú-Bihar megye";"24307";"12610";"7774";" ";
"Balmazújvárosi járás";"1168";"427";"220";" ";
"Balmazújváros";"632";"199";"100";" ";
"Egyek";"226";"109";"49";" ";
"Hortobágy";"46";"24";"19";" ";
"Tiszacsege";"216";"83";"45";" ";
"Újszentmargita";"48";"12";"7";" ";
"Berettyóújfalui járás";"2262";"1143";"640";" ";
"Ártánd";"14";"5";"2";" ";
"Bakonszeg";"38";"20";"9";" ";
"Bedõ";"5";"2";" ";" ";
"Berekböszörmény";"132";"67";"29";" ";
"Berettyóújfalu";"671";"386";"270";" ";
"Biharkeresztes";"199";"90";"47";" ";
"Bojt";"56";"18";"8";" ";
"Csökmõ";"64";"26";"12";" ";
"Darvas";"21";"7";"5";" ";
"Furta";"51";"16";"8";" ";
"Gáborján";"25";"9";"5";" ";
"Hencida";"77";"19";"9";" ";
"Komádi";"383";"212";"83";" ";
"Körösszakál";"66";"37";"18";" ";
"Körösszegapáti";"64";"32";"14";" ";
"Magyarhomorog";"44";"19";"9";" ";
"Mezõpeterd";"22";"7";"6";" ";
"Mezõsas";"33";"14";"6";" ";
"Nagykereki";"48";"20";"13";" ";
"Szentpéterszeg";"35";"14";"8";" ";
"Told";"18";"9";"7";" ";
"Újiráz";"17";"8";"5";" ";
"Váncsod";"48";"31";"20";" ";
"Vekerd";"4";"2";"1";" ";
"Zsáka";"127";"73";"46";" ";
"Debreceni járás";"8440";"4847";"3241";" ";
"Debrecen";"7680";"4523";"3044";" ";
"Hajdúsámson";"760";"324";"197";" ";
"Derecskei járás";"2711";"1650";"1018";" ";
"Derecske";"680";"462";"308";" ";
"Esztár";"65";"41";"28";" ";
"Hajdúbagos";"99";"56";"26";" ";
"Hosszúpályi";"427";"307";"205";" ";
"Kismarja";"90";"47";"25";" ";
"Kokad";"48";"17";"10";" ";
"Konyár";"151";"95";"57";" ";
"Létavértes";"520";"260";"177";" ";
"Mikepércs";"166";"103";"65";" ";
"Monostorpályi";"110";"74";"19";" ";
"Pocsaj";"172";"89";"42";" ";
"Sáránd";"134";"71";"34";" ";
"Tépe";"49";"28";"22";" ";
"Hajdúböszörményi járás";"1316";"558";"275";" ";
"Hajdúböszörmény";"1064";"436";"205";" ";
"Hajdúdorog";"252";"122";"70";" ";
"Hajdúhadházi járás";"1459";"810";"471";" ";
"Bocskaikert";"165";"88";"57";" ";
"Hajdúhadház";"1034";"595";"344";" ";
"Téglás";"260";"127";"70";" ";
"Hajdúnánási járás";"1243";"587";"322";" ";
"Folyás";"11";"5";"3";" ";
"Görbeháza";"69";"39";"26";" ";
"Hajdúnánás";"676";"318";"158";" ";
"Polgár";"421";"195";"123";" ";
"Tiszagyulaháza";"31";"13";"6";" ";
"Újtikos";"35";"17";"6";" ";
"Hajdúszoboszlói járás";"1639";"819";"546";" ";
"Ebes";"127";"62";"42";" ";
"Hajdúszoboszló";"773";"317";"209";" ";
"Hajdúszovát";"349";"257";"181";" ";
"Nádudvar";"319";"159";"98";" ";
"Nagyhegyes";"71";"24";"16";" ";
"Nyíradonyi járás";"2236";"1038";"628";" ";
"Álmosd";"187";"77";"54";" ";
"Bagamér";"347";"207";"149";" ";
"Fülöp";"131";"47";"31";" ";
"Nyírábrány";"268";"160";"98";" ";
"Nyíracsád";"280";"163";"110";" ";
"Nyíradony";"355";"125";"42";" ";
"Nyírmártonfalva";"164";"57";"31";" ";
"Újléta";"104";"53";"30";" ";
"Vámospércs";"400";"149";"83";" ";
"Püspökladányi járás";"1833";"731";"413";" ";
"Báránd";"141";"67";"35";" ";
"Bihardancsháza";"6";"2";"2";" ";
"Biharnagybajom";"148";"65";"32";" ";
"Bihartorda";"41";"11";"6";" ";
"Földes";"102";"22";"15";" ";
"Kaba";"369";"115";"63";" ";
"Nagyrábé";"73";"30";"17";" ";
"Püspökladány";"572";"270";"165";" ";
"Sáp";"58";"14";"10";" ";
"Sárrétudvari";"173";"66";"37";" ";
"Szerep";"91";"37";"12";" ";
"Tetétlen";"59";"32";"19";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Hajdu-Bihar megye területre nem bontható adatai";" ";" ";" ";" ";
"Jász-Nagykun-Szolnok megye";"15608";"7132";"4508";" ";
"Jászapáti járás";"1451";"686";"430";" ";
"Alattyán";"59";"23";"15";" ";
"Jánoshida";"78";"34";"21";" ";
"Jászalsószentgyörgy";"103";"47";"26";" ";
"Jászapáti";"469";"250";"174";" ";
"Jászdózsa";"62";"26";"15";" ";
"Jászivány";"13";"7";"6";" ";
"Jászkisér";"235";"66";"33";" ";
"Jászladány";"351";"187";"109";" ";
"Jászszentandrás";"81";"46";"31";" ";
"Jászberényi járás";"1158";"492";"319";" ";
"Jászágó";"20";"6";"2";" ";
"Jászárokszállás";"160";"92";"69";" ";
"Jászberény";"544";"226";"146";" ";
"Jászboldogháza";"27";"14";"9";" ";
"Jászfelsõszentgyörgy";"99";"29";"19";" ";
"Jászfényszaru";"104";"46";"26";" ";
"Jászjákóhalma";"95";"27";"16";" ";
"Jásztelek";"82";"43";"26";" ";
"Pusztamonostor";"27";"9";"6";" ";
"Karcagi járás";"2035";"829";"588";" ";
"Berekfürdõ";"31";"9";"3";" ";
"Karcag";"907";"400";"294";" ";
"Kenderes";"274";"50";"26";" ";
"Kisújszállás";"345";"114";"83";" ";
"Kunmadaras";"478";"256";"182";" ";
"Kunhegyesi járás";"1932";"661";"337";" ";
"Abádszalók";"276";"69";"34";" ";
"Kunhegyes";"552";"215";"119";" ";
"Tiszabõ";"342";"33";"14";" ";
"Tiszabura";"540";"255";"119";" ";
"Tiszagyenda";"60";"27";"9";" ";
"Tiszaroff";"135";"56";"40";" ";
"Tomajmonostora";"27";"6";"2";" ";
"Kunszentmártoni járás";"1874";"1067";"767";" ";
"Cibakháza";"272";"170";"124";" ";
"Csépa";"118";"65";"36";" ";
"Cserkeszõlõ";"68";"35";"31";" ";
"Kunszentmárton";"340";"191";"132";" ";
"Nagyrév";"20";"10";"3";" ";
"Öcsöd";"242";"137";"96";" ";
"Szelevény";"48";"18";"12";" ";
"Tiszaföldvár";"636";"384";"293";" ";
"Tiszainoka";"19";"4";"3";" ";
"Tiszakürt";"62";"28";"19";" ";
"Tiszasas";"49";"25";"18";" ";
"Mezõtúri járás";"847";"352";"220";" ";
"Kétpó";"20";"8";"4";" ";
"Mesterszállás";"34";"16";"12";" ";
"Mezõhék";"8";"5";"5";" ";
"Mezõtúr";"470";"204";"134";" ";
"Túrkeve";"315";"119";"65";" ";
"Szolnoki járás";"4258";"2188";"1347";" ";
"Besenyszög";"93";"36";"24";" ";
"Csataszög";"18";"10";"2";" ";
"Hunyadfalva";"9";"5";"4";" ";
"Kõtelek";"85";"30";"17";" ";
"Martfû";"168";"84";"43";" ";
"Nagykörû";"112";"40";"14";" ";
"Rákóczifalva";"178";"114";"53";" ";
"Rákócziújfalu";"108";"61";"35";" ";
"Szajol";"100";"47";"27";" ";
"Szászberek";"23";"10";"5";" ";
"Szolnok";"2520";"1324";"855";" ";
"Tiszajenõ";"45";"25";"15";" ";
"Tiszasüly";"59";"30";"14";" ";
"Tiszavárkony";"38";"14";"9";" ";
"Tószeg";"192";"102";"68";" ";
"Újszász";"230";"126";"77";" ";
"Vezseny";"21";"14";"10";" ";
"Zagyvarékas";"259";"116";"75";" ";
"Tiszafüredi járás";"686";"256";"145";" ";
"Nagyiván";"28";"15";"7";" ";
"Tiszaderzs";"38";"12";"7";" ";
"Tiszafüred";"369";"131";"79";" ";
"Tiszaigar";"35";"7";"4";" ";
"Tiszaörs";"53";"23";"14";" ";
"Tiszaszentimre";"74";"33";"13";" ";
"Tiszaszõlõs";"89";"35";"21";" ";
"Törökszentmiklósi járás";"1367";"601";"355";" ";
"Fegyvernek";"201";"61";"34";" ";
"Kengyel";"89";"34";"21";" ";
"Kuncsorba";"16";"6";"1";" ";
"Örményes";"30";"15";"11";" ";
"Tiszapüspöki";"73";"26";"13";" ";
"Tiszatenyõ";"50";"20";"9";" ";
"Törökszentmiklós";"908";"439";"266";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Jász-N-Sz megye területre nem bontható adatai";" ";" ";" ";" ";
"Szabolcs-Szatmár-Bereg megye";"28319";"12188";"6256";" ";
"Baktalórántházai járás";"1360";"709";"406";" ";
"Baktalórántháza";"202";"87";"48";" ";
"Besenyõd";"58";"31";"16";" ";
"Laskod";"59";"26";"17";" ";
"Levelek";"193";"105";"58";" ";
"Magy";"114";"41";"25";" ";
"Nyíribrony";"65";"25";"14";" ";
"Nyírjákó";"29";"6";"4";" ";
"Nyírkércs";"48";"35";"24";" ";
"Ófehértó";"231";"150";"78";" ";
"Petneháza";"134";"70";"44";" ";
"Ramocsaháza";"114";"65";"30";" ";
"Rohod";"113";"68";"48";" ";
"Csengeri járás";"755";"322";"130";" ";
"Csenger";"235";"91";"38";" ";
"Csengersima";"16";"5";"2";" ";
"Csengerújfalu";"50";"18";"7";" ";
"Komlódtótfalu";"5";"1";" ";" ";
"Pátyod";"42";"22";"10";" ";
"Porcsalma";"188";"88";"29";" ";
"Szamosangyalos";"31";"15";"10";" ";
"Szamosbecs";"16";"5";"3";" ";
"Szamostatárfalva";"19";"6";"2";" ";
"Tyukod";"120";"57";"25";" ";
"Ura";"33";"14";"4";" ";
"Fehérgyarmati járás";"2276";"1014";"505";" ";
"Botpalád";"39";"22";"13";" ";
"Cégénydányád";"30";"18";"7";" ";
"Csaholc";"42";"19";"9";" ";
"Császló";"40";"9";"4";" ";
"Csegöld";"39";"17";"4";" ";
"Darnó";"15";"6";"2";" ";
"Fehérgyarmat";"265";"120";"67";" ";
"Fülesd";"23";"14";"6";" ";
"Gacsály";"88";"45";"26";" ";
"Garbolc";"13";"9";"5";" ";
"Gyügye";"6";"4";"1";" ";
"Hermánszeg";"9";"4";"1";" ";
"Jánkmajtis";"164";"67";"31";" ";
"Kérsemjén";"25";"11";"5";" ";
"Kisar";"54";"28";"15";" ";
"Kishódos";"6";"3";" ";" ";
"Kisnamény";"38";"10";"4";" ";
"Kispalád";"59";"20";"10";" ";
"Kisszekeres";"27";"12";"5";" ";
"Kölcse";"94";"43";"27";" ";
"Kömörõ";"17";"8";"5";" ";
"Magosliget";"16";"3";" ";" ";
"Mánd";"20";"10";"3";" ";
"Méhtelek";"62";"26";"13";" ";
"Milota";"59";"21";"10";" ";
"Nábrád";"47";"17";"6";" ";
"Nagyar";"60";"26";"11";" ";
"Nagyhódos";"6";"6";"2";" ";
"Nagyszekeres";"72";"30";"12";" ";
"Nemesborzova";"7";"1";" ";" ";
"Olcsvaapáti";"29";"17";"8";" ";
"Panyola";"24";"11";"10";" ";
"Penyige";"32";"19";"10";" ";
"Rozsály";"61";"26";"14";" ";
"Sonkád";"26";"12";"6";" ";
"Szamossályi";"44";"22";"9";" ";
"Szamosújlak";"24";"4";"2";" ";
"Szatmárcseke";"64";"30";"19";" ";
"Tiszabecs";"67";"35";"20";" ";
"Tiszacsécse";"14";"7";"3";" ";
"Tiszakóród";"46";"20";"7";" ";
"Tisztaberek";"82";"36";"18";" ";
"Tivadar";"13";"6";"1";" ";
"Tunyogmatolcs";"163";"80";"43";" ";
"Túristvándi";"26";"9";"4";" ";
"Túrricse";"32";"17";"9";" ";
"Uszka";"31";"13";"6";" ";
"Vámosoroszi";"9";"5";"3";" ";
"Zajta";"25";"4";"2";" ";
"Zsarolyán";"22";"12";"7";" ";
"Ibrányi járás";"1305";"515";"294";" ";
"Balsa";"40";"18";"8";" ";
"Buj";"111";"40";"23";" ";
"Gávavencsellõ";"185";"94";"58";" ";
"Ibrány";"386";"158";"99";" ";
"Nagyhalász";"295";"72";"34";" ";
"Paszab";"120";"62";"38";" ";
"Tiszabercel";"135";"51";"22";" ";
"Tiszatelek";"33";"20";"12";" ";
"Kemecsei járás";"1130";"452";"238";" ";
"Berkesz";"30";"16";"6";" ";
"Beszterec";"54";"20";"8";" ";
"Demecser";"145";"45";"20";" ";
"Gégény";"98";"41";"24";" ";
"Kék";"115";"56";"32";" ";
"Kemecse";"268";"108";"57";" ";
"Nyírbogdány";"136";"55";"23";" ";
"Nyírtét";"75";"46";"30";" ";
"Székely";"55";"14";"10";" ";
"Tiszarád";"74";"27";"17";" ";
"Vasmegyer";"80";"24";"11";" ";
"Kisvárdai járás";"2422";"935";"449";" ";
"Ajak";"178";"92";"41";" ";
"Anarcs";"134";"41";"20";" ";
"Dombrád";"199";"82";"31";" ";
"Döge";"93";"31";"13";" ";
"Fényeslitke";"117";"51";"28";" ";
"Gyulaháza";"97";"53";"34";" ";
"Jéke";"17";"6";"2";" ";
"Kékcse";"76";"9";"4";" ";
"Kisvárda";"485";"165";"91";" ";
"Lövõpetri";"12";"6";"3";" ";
"Mezõladány";"68";"27";"13";" ";
"Nyírkarász";"110";"52";"28";" ";
"Nyírlövõ";"21";"14";"6";" ";
"Nyírtass";"57";"24";"10";" ";
"Pap";"51";"14";"5";" ";
"Pátroha";"224";"68";"32";" ";
"Rétközberencs";"79";"30";"15";" ";
"Szabolcsbáka";"38";"18";"13";" ";
"Szabolcsveresmart";"98";"46";"21";" ";
"Tiszakanyár";"72";"22";"5";" ";
"Tornyospálca";"121";"53";"25";" ";
"Újdombrád";"19";"7";"2";" ";
"Újkenéz";"56";"24";"7";" ";
"Mátészalkai járás";"4174";"1656";"850";" ";
"Fábiánháza";"111";"27";"11";" ";
"Fülpösdaróc";"10";"3";"3";" ";
"Géberjén";"9";"3";"1";" ";
"Gyõrtelek";"109";"43";"26";" ";
"Hodász";"325";"119";"56";" ";
"Jármi";"31";"10";"2";" ";
"Kántorjánosi";"251";"83";"46";" ";
"Kocsord";"209";"96";"55";" ";
"Mátészalka";"427";"152";"69";" ";
"Mérk";"102";"14";"9";" ";
"Nagydobos";"233";"94";"54";" ";
"Nagyecsed";"729";"247";"109";" ";
"Nyírcsaholy";"160";"62";"30";" ";
"Nyírkáta";"226";"111";"60";" ";
"Nyírmeggyes";"107";"49";"23";" ";
"Nyírparasznya";"58";"30";"15";" ";
"Ópályi";"258";"134";"77";" ";
"Ököritófülpös";"197";"88";"35";" ";
"Õr";"95";"42";"20";" ";
"Papos";"47";"12";"4";" ";
"Rápolt";"19";"9";"4";" ";
"Szamoskér";"21";"11";"3";" ";
"Szamosszeg";"102";"57";"34";" ";
"Tiborszállás";"30";"11";"7";" ";
"Vaja";"268";"135";"87";" ";
"Vállaj";"40";"14";"10";" ";
"Nagykállói járás";"2083";"930";"473";" ";
"Balkány";"457";"233";"107";" ";
"Biri";"78";"32";"19";" ";
"Bököny";"284";"143";"78";" ";
"Érpatak";"123";"45";"22";" ";
"Geszteréd";"80";"41";"20";" ";
"Kállósemjén";"234";"67";"30";" ";
"Nagykálló";"579";"299";"162";" ";
"Szakoly";"248";"70";"35";" ";
"Nyírbátori járás";"2612";"978";"497";" ";
"Bátorliget";"28";"10";"6";" ";
"Encsencs";"187";"6";"5";" ";
"Kisléta";"134";"73";"33";" ";
"Máriapócs";"110";"46";"32";" ";
"Nyírbátor";"754";"422";"238";" ";
"Nyírbéltek";"326";"34";"18";" ";
"Nyírbogát";"67";"7";"2";" ";
"Nyírcsászári";"61";"22";"5";" ";
"Nyírderzs";"44";"25";"9";" ";
"Nyírgelse";"19";"3";"1";" ";
"Nyírgyulaj";"129";"58";"28";" ";
"Nyírlugos";"68";"6";"5";" ";
"Nyírmihálydi";"120";"53";"22";" ";
"Nyírpilis";"68";"31";"10";" ";
"Nyírvasvári";"123";"56";"17";" ";
"Ömböly";"10";"1";"1";" ";
"Penészlek";"61";"15";"4";" ";
"Piricse";"207";"62";"40";" ";
"Pócspetri";"63";"32";"14";" ";
"Terem";"33";"16";"7";" ";
"Nyíregyházai járás";"5201";"2334";"1315";" ";
"Apagy";"53";"24";"10";" ";
"Kálmánháza";"71";"30";"11";" ";
"Kótaj";"323";"181";"111";" ";
"Nagycserkesz";"113";"59";"27";" ";
"Napkor";"183";"76";"43";" ";
"Nyíregyháza";"3055";"1330";"772";" ";
"Nyírpazony";"82";"34";"18";" ";
"Nyírtelek";"354";"134";"62";" ";
"Nyírtura";"43";"11";"7";" ";
"Rakamaz";"191";"110";"56";" ";
"Sényõ";"48";"22";"8";" ";
"Szabolcs";"11";"6";"2";" ";
"Timár";"81";"31";"20";" ";
"Tiszanagyfalu";"134";"63";"34";" ";
"Újfehértó";"459";"223";"134";" ";
"Tiszavasvári járás";"1651";"730";"323";" ";
"Szorgalmatos";"58";"21";"7";" ";
"Tiszadada";"100";"32";"13";" ";
"Tiszadob";"195";"78";"29";" ";
"Tiszaeszlár";"270";"160";"97";" ";
"Tiszalök";"262";"111";"52";" ";
"Tiszavasvári";"766";"328";"125";" ";
"Vásárosnaményi járás";"2064";"936";"406";" ";
"Aranyosapáti";"226";"78";"18";" ";
"Barabás";"39";"21";"11";" ";
"Beregdaróc";"34";"8";"1";" ";
"Beregsurány";"5";"3";"2";" ";
"Csaroda";"16";"6";"3";" ";
"Gelénes";"24";"5";"4";" ";
"Gemzse";"64";"24";"6";" ";
"Gulács";"46";"20";"6";" ";
"Gyüre";"69";"29";"9";" ";
"Hetefejércse";"30";"7";"5";" ";
"Ilk";"119";"42";"16";" ";
"Jánd";"50";"21";"7";" ";
"Kisvarsány";"45";"17";"3";" ";
"Lónya";"34";"16";"9";" ";
"Márokpapi";"24";"13";"8";" ";
"Mátyus";"11";"3";"1";" ";
"Nagyvarsány";"47";"25";"17";" ";
"Nyírmada";"401";"213";"123";" ";
"Olcsva";"78";"45";"21";" ";
"Pusztadobos";"63";"18";"5";" ";
"Tákos";"9";"6";"2";" ";
"Tarpa";"137";"67";"28";" ";
"Tiszaadony";"13";"3";"1";" ";
"Tiszakerecseny";"58";"37";"9";" ";
"Tiszaszalka";"18";"8";"5";" ";
"Tiszavid";"32";"17";"3";" ";
"Vámosatya";"9";"3";"3";" ";
"Vásárosnamény";"363";"181";"80";" ";
"Záhonyi járás";"1286";"677";"370";" ";
"Benk";"30";"15";"9";" ";
"Eperjeske";"57";"28";"16";" ";
"Gyõröcske";"6";"4";"1";" ";
"Komoró";"64";"33";"17";" ";
"Mándok";"341";"171";"76";" ";
"Tiszabezdéd";"169";"58";"19";" ";
"Tiszamogyorós";"79";"50";"18";" ";
"Tiszaszentmárton";"90";"38";"17";" ";
"Tuzsér";"288";"198";"152";" ";
"Záhony";"121";"68";"38";" ";
"Zsurk";"41";"14";"7";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Szabolcs-Sz-B megye területre nem bontható adatai";" ";" ";" ";" ";
"Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád)";"33840";"15343";"9517";" ";
"Bács-Kiskun megye";"14432";"7086";"4594";" ";
"Bácsalmási járás";"528";"203";"131";" ";
"Bácsalmás";"182";"62";"43";" ";
"Bácsbokod";"40";"12";"7";" ";
"Bácsborsód";"12";"2";"1";" ";
"Bácsszõlõs";"10";"5";"2";" ";
"Csikéria";"42";"16";"13";" ";
"Katymár";"55";"21";"16";" ";
"Kunbaja";"39";"24";"13";" ";
"Madaras";"110";"47";"28";" ";
"Mátételke";"11";"3";"3";" ";
"Tataháza";"27";"11";"5";" ";
"Bajai járás";"1241";"529";"353";" ";
"Bácsszentgyörgy";"4";"1";"1";" ";
"Baja";"585";"255";"185";" ";
"Bátmonostor";"27";"8";"5";" ";
"Csátalja";"44";"19";"10";" ";
"Csávoly";"30";"13";"5";" ";
"Dávod";"41";"17";"10";" ";
"Dunafalva";"29";"7";"3";" ";
"Érsekcsanád";"67";"28";"17";" ";
"Érsekhalma";"2";"2";" ";" ";
"Felsõszentiván";"15";"6";"3";" ";
"Gara";"69";"23";"19";" ";
"Hercegszántó";"43";"25";"13";" ";
"Nagybaracska";"46";"20";"12";" ";
"Nemesnádudvar";"36";"15";"9";" ";
"Sükösd";"86";"39";"26";" ";
"Szeremle";"33";"16";"13";" ";
"Vaskút";"84";"35";"22";" ";
"Jánoshalmai járás";"694";"326";"178";" ";
"Borota";"50";"29";"17";" ";
"Jánoshalma";"351";"174";"90";" ";
"Kéleshalom";"20";"11";"7";" ";
"Mélykút";"217";"84";"48";" ";
"Rém";"56";"28";"16";" ";
"Kalocsai járás";"1764";"808";"515";" ";
"Bátya";"89";"28";"19";" ";
"Drágszél";"10";"6";"4";" ";
"Dunapataj";"145";"75";"48";" ";
"Dunaszentbenedek";"40";"13";"8";" ";
"Dunatetétlen";"21";"12";"7";" ";
"Dusnok";"94";"56";"29";" ";
"Fajsz";"71";"24";"16";" ";
"Foktõ";"53";"18";"8";" ";
"Géderlak";"43";"20";"11";" ";
"Hajós";"107";"51";"39";" ";
"Harta";"80";"43";"28";" ";
"Homokmégy";"36";"14";"10";" ";
"Kalocsa";"549";"249";"162";" ";
"Miske";"82";"34";"18";" ";
"Ordas";"11";"3";"1";" ";
"Öregcsertõ";"50";"32";"24";" ";
"Solt";"175";"82";"58";" ";
"Szakmár";"46";"23";"16";" ";
"Újsolt";"9";"8";"2";" ";
"Újtelek";"19";"6";"1";" ";
"Uszód";"34";"11";"6";" ";
"Kecskeméti járás";"4359";"2399";"1603";" ";
"Ágasegyháza";"67";"41";"25";" ";
"Ballószög";"85";"40";"27";" ";
"Felsõlajos";"36";"21";"13";" ";
"Fülöpháza";"30";"18";"12";" ";
"Fülöpjakab";"31";"16";"10";" ";
"Helvécia";"181";"79";"54";" ";
"Jakabszállás";"72";"37";"18";" ";
"Kecskemét";"2957";"1586";"1085";" ";
"Kerekegyháza";"163";"86";"51";" ";
"Kunbaracs";"16";"9";"3";" ";
"Kunszállás";"25";"15";"6";" ";
"Ladánybene";"58";"32";"18";" ";
"Lajosmizse";"440";"302";"206";" ";
"Nyárlõrinc";"50";"32";"21";" ";
"Orgovány";"107";"64";"39";" ";
"Városföld";"41";"21";"15";" ";
"Kiskõrösi járás";"1508";"835";"615";" ";
"Akasztó";"45";"19";"12";" ";
"Bócsa";"30";"14";"10";" ";
"Császártöltés";"30";"9";"6";" ";
"Csengõd";"60";"24";"16";" ";
"Fülöpszállás";"32";"17";"13";" ";
"Imrehegy";"16";"8";"2";" ";
"Izsák";"272";"153";"110";" ";
"Kaskantyú";"20";"11";"7";" ";
"Kecel";"330";"204";"164";" ";
"Kiskõrös";"311";"181";"139";" ";
"Páhi";"17";"9";"6";" ";
"Soltszentimre";"30";"13";"6";" ";
"Soltvadkert";"273";"155";"113";" ";
"Tabdi";"20";"10";"6";" ";
"Tázlár";"22";"8";"5";" ";
"Kiskunfélegyházi járás";"841";"316";"172";" ";
"Bugac";"50";"21";"11";" ";
"Bugacpusztaháza";"3";"2";"1";" ";
"Gátér";"21";"8";"2";" ";
"Kiskunfélegyháza";"674";"251";"138";" ";
"Pálmonostora";"65";"25";"15";" ";
"Petõfiszállás";"28";"9";"5";" ";
"Kiskunhalasi járás";"1260";"642";"358";" ";
"Balotaszállás";"56";"37";"22";" ";
"Harkakötöny";"18";"10";"5";" ";
"Kelebia";"55";"27";"14";" ";
"Kiskunhalas";"861";"419";"228";" ";
"Kisszállás";"103";"66";"41";" ";
"Kunfehértó";"48";"22";"10";" ";
"Pirtó";"18";"9";"6";" ";
"Tompa";"83";"45";"26";" ";
"Zsana";"18";"7";"6";" ";
"Kiskunmajsai járás";"595";"295";"177";" ";
"Csólyospálos";"41";"23";"14";" ";
"Jászszentlászló";"49";"16";"10";" ";
"Kiskunmajsa";"393";"192";"113";" ";
"Kömpöc";"29";"20";"17";" ";
"Móricgát";"13";"8";"6";" ";
"Szank";"70";"36";"17";" ";
"Kunszentmiklósi járás";"1084";"557";"362";" ";
"Apostag";"45";"19";"8";" ";
"Dunaegyháza";"18";"8";"6";" ";
"Dunavecse";"130";"78";"59";" ";
"Kunadacs";"42";"16";"12";" ";
