"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2010. év)"

" ";"Mutatók";
"Terület";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Erdõtarcsa";"62";"22";"11";" ";
"Felsõtold";"11";"4";"4";" ";
"Garáb";"3";"3";"2";" ";
"Héhalom";"70";"30";"13";" ";
"Jobbágyi";"199";"124";"66";" ";
"Kálló";"163";"95";"58";" ";
"Kisbágyon";"27";"10";"2";" ";
"Kozárd";"5";" ";" ";" ";
"Kutasó";"12";"7";"5";" ";
"Mátraszõlõs";"116";"65";"34";" ";
"Palotás";"106";"63";"31";" ";
"Pásztó";"729";"450";"277";" ";
"Szarvasgede";"28";"16";"8";" ";
"Szirák";"169";"107";"52";" ";
"Szurdokpüspöki";"156";"87";"44";" ";
"Tar";"139";"89";"43";" ";
"Vanyarc";"97";"46";"34";" ";
"Rétsági járás";"1477";"746";"400";" ";
"Alsópetény";"47";"25";"16";" ";
"Bánk";"41";"18";"9";" ";
"Berkenye";"21";"10";"6";" ";
"Borsosberény";"84";"39";"20";" ";
"Diósjenõ";"169";"82";"51";" ";
"Felsõpetény";"32";"17";"11";" ";
"Horpács";"13";"8";"4";" ";
"Keszeg";"28";"12";"6";" ";
"Kétbodony";"25";"12";"6";" ";
"Kisecset";"13";"3";"3";" ";
"Legénd";"32";"19";"5";" ";
"Nagyoroszi";"129";"66";"38";" ";
"Nézsa";"66";"32";"13";" ";
"Nógrád";"56";"23";"10";" ";
"Nógrádsáp";"42";"20";"7";" ";
"Nõtincs";"65";"35";"19";" ";
"Õsagárd";"11";"5";"3";" ";
"Pusztaberki";"6";"2";" ";" ";
"Rétság";"198";"108";"64";" ";
"Romhány";"148";"65";"28";" ";
"Szátok";"74";"54";"33";" ";
"Szendehely";"68";"40";"23";" ";
"Szente";"12";"7";"2";" ";
"Tereske";"61";"31";"18";" ";
"Tolmács";"36";"13";"5";" ";
"Salgótarjáni járás";"8016";"5080";"3205";" ";
"Bárna";"151";"45";"30";" ";
"Cered";"108";"65";"31";" ";
"Egyházasgerge";"114";"79";"35";" ";
"Etes";"235";"144";"93";" ";
"Ipolytarnóc";"68";"33";"11";" ";
"Karancsalja";"208";"132";"65";" ";
"Karancsberény";"77";"37";"19";" ";
"Karancskeszi";"297";"150";"81";" ";
"Karancslapujtõ";"330";"196";"104";" ";
"Karancsság";"269";"220";"81";" ";
"Kazár";"257";"178";"121";" ";
"Kisbárkány";"30";"18";"7";" ";
"Kishartyán";"70";"32";"18";" ";
"Litke";"158";"106";"74";" ";
"Lucfalva";"83";"53";"30";" ";
"Márkháza";"46";"26";"18";" ";
"Mátraszele";"133";"100";"84";" ";
"Mihálygerge";"72";"44";"17";" ";
"Nagybárkány";"124";"61";"35";" ";
"Nagykeresztúr";"42";"19";"4";" ";
"Rákóczibánya";"109";"43";"21";" ";
"Ságújfalu";"155";"66";"34";" ";
"Salgótarján";"4189";"2858";"1977";" ";
"Sámsonháza";"25";"16";"11";" ";
"Somoskõújfalu";"207";"116";"65";" ";
"Sóshartyán";"192";"91";"59";" ";
"Szilaspogony";"59";"34";"15";" ";
"Vizslás";"142";"82";"54";" ";
"Zabar";"66";"36";"11";" ";
"Szécsényi járás";"2180";"1171";"518";" ";
"Endrefalva";"258";"100";"42";" ";
"Hollókõ";"28";"11";"4";" ";
"Ludányhalászi";"98";"46";"21";" ";
"Magyargéc";"107";"68";"27";" ";
"Nagylóc";"177";"106";"62";" ";
"Nógrádmegyer";"269";"132";"48";" ";
"Nógrádsipek";"86";"53";"33";" ";
"Nógrádszakál";"103";"48";"20";" ";
"Piliny";"84";"34";"11";" ";
"Rimóc";"204";"123";"41";" ";
"Szalmatercs";"51";"30";"17";" ";
"Szécsény";"500";"297";"135";" ";
"Szécsényfelfalu";"45";"22";"7";" ";
"Varsány";"170";"101";"50";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Nógrád megye területre nem bontható adatai";" ";" ";" ";" ";
"Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg)";"138394";"76069";"43418";" ";
"Hajdú-Bihar megye";"47237";"26275";"14976";" ";
"Balmazújvárosi járás";"3000";"1294";"636";" ";
"Balmazújváros";"1455";"551";"223";" ";
"Egyek";"609";"216";"103";" ";
"Hortobágy";"171";"93";"49";" ";
"Tiszacsege";"653";"379";"238";" ";
"Újszentmargita";"112";"55";"23";" ";
"Berettyóújfalui járás";"4961";"2464";"1400";" ";
"Ártánd";"58";"28";"15";" ";
"Bakonszeg";"145";"65";"36";" ";
"Bedõ";"15";"10";"6";" ";
"Berekböszörmény";"300";"146";"72";" ";
"Berettyóújfalu";"1164";"680";"372";" ";
"Biharkeresztes";"415";"107";"50";" ";
"Bojt";"114";"50";"20";" ";
"Csökmõ";"214";"113";"67";" ";
"Darvas";"51";"34";"25";" ";
"Furta";"155";"73";"48";" ";
"Gáborján";"120";"63";"38";" ";
"Hencida";"169";"78";"43";" ";
"Komádi";"826";"399";"273";" ";
"Körösszakál";"56";"23";"14";" ";
"Körösszegapáti";"85";"51";"32";" ";
"Magyarhomorog";"125";"78";"36";" ";
"Mezõpeterd";"67";"39";"24";" ";
"Mezõsas";"88";"47";"34";" ";
"Nagykereki";"162";"107";"35";" ";
"Szentpéterszeg";"112";"60";"37";" ";
"Told";"88";"27";"21";" ";
"Újiráz";"67";"27";"12";" ";
"Váncsod";"146";"69";"44";" ";
"Vekerd";"11";"9";"6";" ";
"Zsáka";"208";"81";"40";" ";
"Debreceni járás";"14381";"8806";"5168";" ";
"Debrecen";"12900";"7958";"4695";" ";
"Hajdúsámson";"1481";"848";"473";" ";
"Derecskei járás";"4408";"2420";"1374";" ";
"Derecske";"945";"448";"200";" ";
"Esztár";"117";"53";"23";" ";
"Hajdúbagos";"170";"91";"49";" ";
"Hosszúpályi";"687";"374";"206";" ";
"Kismarja";"162";"83";"55";" ";
"Kokad";"62";"41";"25";" ";
"Konyár";"335";"147";"91";" ";
"Létavértes";"672";"472";"279";" ";
"Mikepércs";"376";"186";"99";" ";
"Monostorpályi";"157";"90";"43";" ";
"Pocsaj";"388";"220";"158";" ";
"Sáránd";"230";"146";"99";" ";
"Tépe";"107";"69";"47";" ";
"Hajdúböszörményi járás";"3377";"1801";"1077";" ";
"Hajdúböszörmény";"2603";"1387";"846";" ";
"Hajdúdorog";"774";"414";"231";" ";
"Hajdúhadházi járás";"2894";"1791";"1010";" ";
"Bocskaikert";"298";"212";"159";" ";
"Hajdúhadház";"1955";"1233";"679";" ";
"Téglás";"641";"346";"172";" ";
"Hajdúnánási járás";"2648";"1373";"688";" ";
"Folyás";"47";"21";"14";" ";
"Görbeháza";"182";"102";"51";" ";
"Hajdúnánás";"1479";"780";"389";" ";
"Polgár";"775";"403";"206";" ";
"Tiszagyulaháza";"66";"22";"5";" ";
"Újtikos";"99";"45";"23";" ";
"Hajdúszoboszlói járás";"3134";"1728";"1021";" ";
"Ebes";"292";"155";"71";" ";
"Hajdúszoboszló";"1454";"701";"364";" ";
"Hajdúszovát";"482";"349";"257";" ";
"Nádudvar";"721";"435";"280";" ";
"Nagyhegyes";"185";"88";"49";" ";
"Nyíradonyi járás";"4157";"2515";"1502";" ";
"Álmosd";"201";"135";"99";" ";
"Bagamér";"392";"264";"196";" ";
"Fülöp";"213";"132";"76";" ";
"Nyírábrány";"507";"281";"137";" ";
"Nyíracsád";"576";"335";"238";" ";
"Nyíradony";"1094";"630";"373";" ";
"Nyírmártonfalva";"297";"164";"97";" ";
"Újléta";"211";"158";"51";" ";
"Vámospércs";"666";"416";"235";" ";
"Püspökladányi járás";"4277";"2083";"1100";" ";
"Báránd";"302";"205";"136";" ";
"Bihardancsháza";"21";"3";"2";" ";
"Biharnagybajom";"264";"164";"78";" ";
"Bihartorda";"125";"52";"29";" ";
"Földes";"433";"154";"92";" ";
"Kaba";"646";"244";"98";" ";
"Nagyrábé";"266";"140";"79";" ";
"Püspökladány";"1252";"714";"396";" ";
"Sáp";"155";"59";"33";" ";
"Sárrétudvari";"365";"198";"90";" ";
"Szerep";"247";"67";"42";" ";
"Tetétlen";"201";"83";"25";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Hajdu-Bihar megye területre nem bontható adatai";" ";" ";" ";" ";
"Jász-Nagykun-Szolnok megye";"29677";"15830";"8730";" ";
"Jászapáti járás";"2364";"1096";"585";" ";
"Alattyán";"118";"36";"11";" ";
"Jánoshida";"156";"69";"28";" ";
"Jászalsószentgyörgy";"202";"100";"38";" ";
"Jászapáti";"518";"226";"111";" ";
"Jászdózsa";"93";"32";"13";" ";
"Jászivány";"20";"13";"7";" ";
"Jászkisér";"519";"253";"169";" ";
"Jászladány";"634";"320";"181";" ";
"Jászszentandrás";"104";"47";"27";" ";
"Jászberényi járás";"2127";"1067";"528";" ";
"Jászágó";"31";"19";"10";" ";
"Jászárokszállás";"313";"144";"59";" ";
"Jászberény";"991";"511";"267";" ";
"Jászboldogháza";"65";"26";"11";" ";
"Jászfelsõszentgyörgy";"135";"75";"50";" ";
"Jászfényszaru";"249";"113";"43";" ";
"Jászjákóhalma";"146";"82";"40";" ";
"Jásztelek";"123";"48";"21";" ";
"Pusztamonostor";"74";"49";"27";" ";
"Karcagi járás";"4156";"2516";"1477";" ";
"Berekfürdõ";"49";"23";"13";" ";
"Karcag";"1911";"1200";"738";" ";
"Kenderes";"555";"301";"134";" ";
"Kisújszállás";"959";"597";"382";" ";
"Kunmadaras";"682";"395";"210";" ";
"Kunhegyesi járás";"2782";"1067";"499";" ";
"Abádszalók";"588";"206";"105";" ";
"Kunhegyes";"909";"395";"180";" ";
"Tiszabõ";"488";"198";"114";" ";
"Tiszabura";"365";"122";"25";" ";
"Tiszagyenda";"137";"45";"21";" ";
"Tiszaroff";"218";"78";"42";" ";
"Tomajmonostora";"77";"23";"12";" ";
"Kunszentmártoni járás";"3658";"2094";"1289";" ";
"Cibakháza";"576";"344";"241";" ";
"Csépa";"218";"135";"85";" ";
"Cserkeszõlõ";"191";"92";"27";" ";
"Kunszentmárton";"780";"405";"235";" ";
"Nagyrév";"56";"31";"21";" ";
"Öcsöd";"355";"237";"161";" ";
"Szelevény";"115";"52";"22";" ";
"Tiszaföldvár";"1081";"677";"448";" ";
"Tiszainoka";"57";"23";"8";" ";
"Tiszakürt";"108";"39";"21";" ";
"Tiszasas";"121";"59";"20";" ";
"Mezõtúri járás";"2657";"1473";"849";" ";
"Kétpó";"101";"56";"29";" ";
"Mesterszállás";"77";"46";"31";" ";
"Mezõhék";"36";"15";"8";" ";
"Mezõtúr";"1540";"1009";"603";" ";
"Túrkeve";"903";"347";"178";" ";
"Szolnoki járás";"6601";"3610";"1897";" ";
"Besenyszög";"180";"98";"51";" ";
"Csataszög";"32";"11";"4";" ";
"Hunyadfalva";"21";"8";"6";" ";
"Kõtelek";"157";"74";"21";" ";
"Martfû";"372";"215";"120";" ";
"Nagykörû";"139";"67";"36";" ";
"Rákóczifalva";"352";"221";"118";" ";
"Rákócziújfalu";"174";"85";"40";" ";
"Szajol";"271";"161";"92";" ";
"Szászberek";"36";"14";"6";" ";
"Szolnok";"3533";"1921";"982";" ";
"Tiszajenõ";"95";"50";"21";" ";
"Tiszasüly";"123";"54";"16";" ";
"Tiszavárkony";"74";"37";"16";" ";
"Tószeg";"272";"130";"76";" ";
"Újszász";"364";"228";"119";" ";
"Vezseny";"53";"11";"3";" ";
"Zagyvarékas";"353";"225";"170";" ";
"Tiszafüredi járás";"2046";"983";"528";" ";
"Nagyiván";"105";"52";"29";" ";
"Tiszaderzs";"173";"84";"55";" ";
"Tiszafüred";"1020";"505";"260";" ";
"Tiszaigar";"103";"51";"24";" ";
"Tiszaörs";"187";"86";"36";" ";
"Tiszaszentimre";"191";"92";"46";" ";
"Tiszaszõlõs";"267";"113";"78";" ";
"Törökszentmiklósi járás";"3286";"1924";"1078";" ";
"Fegyvernek";"681";"445";"321";" ";
"Kengyel";"322";"153";"75";" ";
"Kuncsorba";"66";"43";"16";" ";
"Örményes";"51";"26";"14";" ";
"Tiszapüspöki";"205";"90";"42";" ";
"Tiszatenyõ";"175";"96";"47";" ";
"Törökszentmiklós";"1786";"1071";"563";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Jász-N-Sz megye területre nem bontható adatai";" ";" ";" ";" ";
"Szabolcs-Szatmár-Bereg megye";"61480";"33964";"19712";" ";
"Baktalórántházai járás";"2650";"1375";"802";" ";
"Baktalórántháza";"245";"145";"68";" ";
"Besenyõd";"116";"63";"40";" ";
"Laskod";"156";"74";"49";" ";
"Levelek";"423";"212";"152";" ";
"Magy";"154";"70";"23";" ";
"Nyíribrony";"137";"75";"46";" ";
"Nyírjákó";"142";"48";"21";" ";
"Nyírkércs";"97";"37";"15";" ";
"Ófehértó";"402";"224";"141";" ";
"Petneháza";"345";"193";"121";" ";
"Ramocsaháza";"190";"112";"59";" ";
"Rohod";"243";"122";"67";" ";
"Csengeri járás";"1935";"1162";"730";" ";
"Csenger";"657";"425";"254";" ";
"Csengersima";"72";"38";"25";" ";
"Csengerújfalu";"144";"96";"65";" ";
"Komlódtótfalu";"16";"7";"4";" ";
"Pátyod";"71";"44";"31";" ";
"Porcsalma";"395";"230";"160";" ";
"Szamosangyalos";"95";"61";"25";" ";
"Szamosbecs";"55";"35";"15";" ";
"Szamostatárfalva";"64";"30";"17";" ";
"Tyukod";"261";"146";"103";" ";
"Ura";"105";"50";"31";" ";
"Fehérgyarmati járás";"5814";"2748";"1534";" ";
"Botpalád";"136";"73";"44";" ";
"Cégénydányád";"50";"13";"8";" ";
"Csaholc";"72";"41";"23";" ";
"Császló";"36";"12";"4";" ";
"Csegöld";"70";"45";"28";" ";
"Darnó";"34";"25";"18";" ";
"Fehérgyarmat";"711";"352";"197";" ";
"Fülesd";"72";"33";"16";" ";
"Gacsály";"118";"70";"44";" ";
"Garbolc";"25";"15";"6";" ";
"Gyügye";"23";"9";"4";" ";
"Hermánszeg";"37";"7";"4";" ";
"Jánkmajtis";"290";"157";"105";" ";
"Kérsemjén";"68";"27";"13";" ";
"Kisar";"200";"126";"89";" ";
"Kishódos";"21";"12";"3";" ";
"Kisnamény";"61";"46";"38";" ";
"Kispalád";"162";"94";"35";" ";
"Kisszekeres";"86";"33";"16";" ";
"Kölcse";"176";"126";"66";" ";
"Kömörõ";"77";"28";"8";" ";
"Magosliget";"71";"8";"3";" ";
"Mánd";"43";"15";"5";" ";
"Méhtelek";"143";"88";"51";" ";
"Milota";"223";"68";"29";" ";
"Nábrád";"136";"49";"31";" ";
"Nagyar";"173";"82";"44";" ";
"Nagyhódos";"14";"4";" ";" ";
"Nagyszekeres";"98";"59";"37";" ";
"Nemesborzova";"17";"10";"5";" ";
"Olcsvaapáti";"55";"21";"8";" ";
"Panyola";"77";"39";"20";" ";
"Penyige";"139";"64";"35";" ";
"Rozsály";"120";"81";"46";" ";
"Sonkád";"138";"74";"27";" ";
"Szamossályi";"105";"44";"22";" ";
"Szamosújlak";"47";"16";"7";" ";
"Szatmárcseke";"332";"133";"73";" ";
"Tiszabecs";"96";"31";"15";" ";
"Tiszacsécse";"60";"24";"1";" ";
"Tiszakóród";"180";"45";"13";" ";
"Tisztaberek";"121";"91";"67";" ";
"Tivadar";"39";"14";"10";" ";
"Tunyogmatolcs";"391";"153";"108";" ";
"Túristvándi";"82";"22";"6";" ";
"Túrricse";"58";"28";"20";" ";
"Uszka";"105";"3";"1";" ";
"Vámosoroszi";"94";"50";"32";" ";
"Zajta";"74";"55";"35";" ";
"Zsarolyán";"58";"33";"14";" ";
"Ibrányi járás";"2975";"1770";"1114";" ";
"Balsa";"73";"45";"16";" ";
"Buj";"281";"172";"113";" ";
"Gávavencsellõ";"350";"197";"87";" ";
"Ibrány";"816";"557";"368";" ";
"Nagyhalász";"718";"426";"264";" ";
"Paszab";"319";"150";"112";" ";
"Tiszabercel";"255";"167";"122";" ";
"Tiszatelek";"163";"56";"32";" ";
"Kemecsei járás";"2540";"1350";"676";" ";
"Berkesz";"71";"33";"19";" ";
"Beszterec";"159";"61";"24";" ";
"Demecser";"377";"196";"49";" ";
"Gégény";"242";"171";"105";" ";
"Kék";"263";"116";"67";" ";
"Kemecse";"539";"268";"143";" ";
"Nyírbogdány";"295";"177";"76";" ";
"Nyírtét";"145";"105";"71";" ";
"Székely";"117";"51";"20";" ";
"Tiszarád";"108";"70";"48";" ";
"Vasmegyer";"224";"102";"54";" ";
"Kisvárdai járás";"6213";"3353";"1962";" ";
"Ajak";"351";"156";"83";" ";
"Anarcs";"241";"133";"59";" ";
"Dombrád";"637";"415";"285";" ";
"Döge";"235";"153";"107";" ";
"Fényeslitke";"213";"144";"84";" ";
"Gyulaháza";"295";"189";"138";" ";
"Jéke";"72";"36";"12";" ";
"Kékcse";"202";"131";"64";" ";
"Kisvárda";"1381";"774";"397";" ";
"Lövõpetri";"64";"30";"18";" ";
"Mezõladány";"155";"48";"18";" ";
"Nyírkarász";"269";"171";"111";" ";
"Nyírlövõ";"69";"39";"25";" ";
"Nyírtass";"247";"140";"92";" ";
"Pap";"110";"46";"20";" ";
"Pátroha";"410";"210";"130";" ";
"Rétközberencs";"142";"82";"49";" ";
"Szabolcsbáka";"159";"94";"55";" ";
"Szabolcsveresmart";"234";"55";"27";" ";
"Tiszakanyár";"235";"165";"123";" ";
"Tornyospálca";"275";"75";"36";" ";
"Újdombrád";"80";"26";"10";" ";
"Újkenéz";"137";"41";"19";" ";
"Mátészalkai járás";"9336";"5278";"3240";" ";
"Fábiánháza";"341";"197";"144";" ";
"Fülpösdaróc";"30";"20";"8";" ";
"Géberjén";"21";"10";"5";" ";
"Gyõrtelek";"290";"150";"80";" ";
"Hodász";"738";"279";"97";" ";
"Jármi";"154";"76";"31";" ";
"Kántorjánosi";"489";"326";"260";" ";
"Kocsord";"407";"207";"122";" ";
"Mátészalka";"1351";"805";"433";" ";
"Mérk";"290";"171";"102";" ";
"Nagydobos";"337";"252";"154";" ";
"Nagyecsed";"1251";"678";"502";" ";
"Nyírcsaholy";"352";"253";"149";" ";
"Nyírkáta";"362";"195";"118";" ";
"Nyírmeggyes";"368";"169";"95";" ";
"Nyírparasznya";"172";"112";"75";" ";
"Ópályi";"424";"283";"193";" ";
"Ököritófülpös";"337";"169";"120";" ";
"Õr";"224";"134";"74";" ";
"Papos";"130";"77";"40";" ";
"Rápolt";"25";"14";"9";" ";
"Szamoskér";"71";"32";"21";" ";
"Szamosszeg";"299";"176";"119";" ";
"Tiborszállás";"133";"43";"9";" ";
"Vaja";"662";"397";"246";" ";
"Vállaj";"78";"53";"34";" ";
"Nagykállói járás";"3517";"1983";"1158";" ";
"Balkány";"922";"585";"386";" ";
"Biri";"130";"61";"29";" ";
"Bököny";"462";"249";"130";" ";
"Érpatak";"202";"77";"40";" ";
"Geszteréd";"150";"63";"29";" ";
"Kállósemjén";"425";"226";"114";" ";
"Nagykálló";"1012";"602";"385";" ";
"Szakoly";"214";"120";"45";" ";
"Nyírbátori járás";"5312";"2694";"1477";" ";
"Bátorliget";"76";"26";"14";" ";
"Encsencs";"264";"117";"46";" ";
"Kisléta";"206";"127";"70";" ";
"Máriapócs";"283";"127";"65";" ";
"Nyírbátor";"1283";"846";"490";" ";
"Nyírbéltek";"481";"201";"129";" ";
"Nyírbogát";"371";"188";"112";" ";
"Nyírcsászári";"159";"95";"52";" ";
"Nyírderzs";"120";"68";"26";" ";
"Nyírgelse";"104";"59";"42";" ";
"Nyírgyulaj";"237";"124";"79";" ";
"Nyírlugos";"315";"56";"16";" ";
"Nyírmihálydi";"171";"96";"57";" ";
"Nyírpilis";"154";"64";"21";" ";
"Nyírvasvári";"313";"158";"75";" ";
"Ömböly";"90";"21";"8";" ";
"Penészlek";"123";"66";"23";" ";
"Piricse";"309";"128";"82";" ";
"Pócspetri";"174";"79";"36";" ";
"Terem";"79";"48";"34";" ";
"Nyíregyházai járás";"11323";"6482";"3626";" ";
"Apagy";"161";"97";"62";" ";
"Kálmánháza";"152";"76";"39";" ";
"Kótaj";"555";"382";"245";" ";
"Nagycserkesz";"186";"123";"81";" ";
"Napkor";"390";"231";"138";" ";
"Nyíregyháza";"6974";"3899";"2132";" ";
"Nyírpazony";"224";"107";"53";" ";
"Nyírtelek";"646";"406";"269";" ";
"Nyírtura";"151";"77";"34";" ";
"Rakamaz";"409";"249";"134";" ";
"Sényõ";"162";"100";"66";" ";
"Szabolcs";"23";"13";"5";" ";
"Timár";"133";"76";"38";" ";
"Tiszanagyfalu";"195";"109";"62";" ";
"Újfehértó";"962";"537";"268";" ";
"Tiszavasvári járás";"2304";"1287";"653";" ";
"Szorgalmatos";"106";"56";"28";" ";
"Tiszadada";"262";"141";"85";" ";
"Tiszadob";"285";"133";"85";" ";
"Tiszaeszlár";"303";"211";"155";" ";
"Tiszalök";"497";"269";"165";" ";
"Tiszavasvári";"851";"477";"135";" ";
"Vásárosnaményi járás";"5319";"3011";"1812";" ";
"Aranyosapáti";"440";"119";"64";" ";
"Barabás";"58";"28";"14";" ";
"Beregdaróc";"128";"70";"23";" ";
"Beregsurány";"66";"24";"9";" ";
"Csaroda";"51";"30";"13";" ";
"Gelénes";"103";"39";"16";" ";
"Gemzse";"132";"62";"29";" ";
"Gulács";"155";"72";"34";" ";
"Gyüre";"225";"107";"46";" ";
"Hetefejércse";"25";"21";"12";" ";
"Ilk";"253";"164";"129";" ";
"Jánd";"119";"56";"23";" ";
"Kisvarsány";"130";"84";"37";" ";
"Lónya";"121";"49";"18";" ";
"Márokpapi";"77";"53";"27";" ";
"Mátyus";"36";"17";"2";" ";
"Nagyvarsány";"146";"80";"46";" ";
"Nyírmada";"802";"552";"387";" ";
"Olcsva";"98";"45";"28";" ";
"Pusztadobos";"250";"163";"82";" ";
"Tákos";"39";"28";"14";" ";
"Tarpa";"339";"269";"187";" ";
"Tiszaadony";"79";"49";"26";" ";
"Tiszakerecseny";"183";"124";"87";" ";
"Tiszaszalka";"115";"56";"34";" ";
"Tiszavid";"117";"69";"52";" ";
"Vámosatya";"82";"40";"26";" ";
"Vásárosnamény";"950";"541";"347";" ";
"Záhonyi járás";"2242";"1471";"928";" ";
"Benk";"47";"34";"21";" ";
"Eperjeske";"84";"45";"21";" ";
"Gyõröcske";"12";"9";"8";" ";
"Komoró";"113";"66";"34";" ";
"Mándok";"645";"423";"278";" ";
"Tiszabezdéd";"275";"181";"107";" ";
"Tiszamogyorós";"56";"38";"13";" ";
"Tiszaszentmárton";"185";"92";"47";" ";
"Tuzsér";"423";"304";"231";" ";
"Záhony";"285";"196";"108";" ";
"Zsurk";"117";"83";"60";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Szabolcs-Sz-B megye területre nem bontható adatai";" ";" ";" ";" ";
"Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád)";"86840";"45932";"24689";" ";
"Bács-Kiskun megye";"35211";"19913";"11159";" ";
"Bácsalmási járás";"1954";"1178";"696";" ";
"Bácsalmás";"630";"391";"242";" ";
"Bácsbokod";"194";"89";"35";" ";
"Bácsborsód";"74";"31";"10";" ";
"Bácsszõlõs";"39";"26";"14";" ";
"Csikéria";"102";"63";"42";" ";
"Katymár";"228";"143";"72";" ";
"Kunbaja";"145";"96";"58";" ";
"Madaras";"365";"272";"192";" ";
"Mátételke";"51";"20";"10";" ";
"Tataháza";"126";"47";"21";" ";
"Bajai járás";"4597";"2730";"1592";" ";
"Bácsszentgyörgy";"23";"13";"3";" ";
"Baja";"2273";"1471";"892";" ";
"Bátmonostor";"129";"72";"34";" ";
"Csátalja";"142";"80";"51";" ";
"Csávoly";"157";"88";"57";" ";
"Dávod";"182";"100";"64";" ";
"Dunafalva";"83";"52";"31";" ";
"Érsekcsanád";"142";"74";"43";" ";
"Érsekhalma";"56";"28";"15";" ";
"Felsõszentiván";"135";"70";"35";" ";
"Gara";"196";"103";"55";" ";
"Hercegszántó";"108";"56";"33";" ";
"Nagybaracska";"162";"79";"47";" ";
"Nemesnádudvar";"110";"70";"41";" ";
"Sükösd";"332";"172";"77";" ";
"Szeremle";"140";"74";"45";" ";
"Vaskút";"227";"128";"69";" ";
"Jánoshalmai járás";"1987";"1317";"851";" ";
"Borota";"159";"106";"68";" ";
"Jánoshalma";"1028";"727";"503";" ";
"Kéleshalom";"65";"41";"23";" ";
"Mélykút";"620";"377";"209";" ";
"Rém";"115";"66";"48";" ";
"Kalocsai járás";"3870";"2033";"1115";" ";
"Bátya";"194";"112";"62";" ";
"Drágszél";"30";"15";"6";" ";
"Dunapataj";"320";"122";"74";" ";
"Dunaszentbenedek";"105";"49";"17";" ";
"Dunatetétlen";"51";"25";"15";" ";
"Dusnok";"277";"164";"100";" ";
"Fajsz";"143";"73";"33";" ";
"Foktõ";"144";"52";"35";" ";
"Géderlak";"123";"70";"43";" ";
"Hajós";"245";"157";"98";" ";
"Harta";"206";"115";"69";" ";
"Homokmégy";"87";"59";"31";" ";
"Kalocsa";"1002";"540";"274";" ";
"Miske";"122";"73";"43";" ";
"Ordas";"41";"12";"9";" ";
"Öregcsertõ";"109";"66";"50";" ";
"Solt";"406";"214";"102";" ";
"Szakmár";"108";"43";"19";" ";
"Újsolt";"14";"7";"2";" ";
"Újtelek";"39";"16";"7";" ";
"Uszód";"104";"49";"26";" ";
"Kecskeméti járás";"8265";"4343";"2222";" ";
"Ágasegyháza";"92";"38";"16";" ";
"Ballószög";"164";"90";"33";" ";
"Felsõlajos";"61";"34";"15";" ";
"Fülöpháza";"63";"24";"9";" ";
"Fülöpjakab";"66";"34";"23";" ";
"Helvécia";"272";"132";"63";" ";
"Jakabszállás";"164";"90";"54";" ";
"Kecskemét";"5691";"3028";"1585";" ";
"Kerekegyháza";"357";"194";"101";" ";
"Kunbaracs";"50";"24";"16";" ";
"Kunszállás";"80";"43";"21";" ";
"Ladánybene";"98";"55";"24";" ";
"Lajosmizse";"621";"289";"116";" ";
"Nyárlõrinc";"121";"58";"32";" ";
"Orgovány";"254";"151";"82";" ";
"Városföld";"111";"59";"32";" ";
"Kiskõrösi járás";"4003";"2564";"1531";" ";
"Akasztó";"228";"119";"75";" ";
"Bócsa";"73";"38";"20";" ";
"Császártöltés";"194";"116";"65";" ";
"Csengõd";"177";"112";"61";" ";
"Fülöpszállás";"214";"129";"79";" ";
"Imrehegy";"62";"39";"16";" ";
"Izsák";"496";"305";"180";" ";
"Kaskantyú";"60";"41";"17";" ";
"Kecel";"735";"528";"337";" ";
"Kiskõrös";"790";"521";"302";" ";
"Páhi";"82";"46";"20";" ";
"Soltszentimre";"117";"67";"34";" ";
"Soltvadkert";"574";"359";"240";" ";
"Tabdi";"72";"46";"26";" ";
"Tázlár";"129";"98";"59";" ";
"Kiskunfélegyházi járás";"2093";"973";"449";" ";
"Bugac";"155";"93";"34";" ";
"Bugacpusztaháza";"16";"9";"5";" ";
"Gátér";"65";"40";"25";" ";
"Kiskunfélegyháza";"1613";"690";"294";" ";
"Pálmonostora";"156";"103";"69";" ";
"Petõfiszállás";"88";"38";"22";" ";
"Kiskunhalasi járás";"3354";"2152";"1328";" ";
"Balotaszállás";"86";"62";"40";" ";
"Harkakötöny";"63";"29";"12";" ";
"Kelebia";"150";"94";"39";" ";
"Kiskunhalas";"2386";"1611";"1033";" ";
"Kisszállás";"207";"128";"81";" ";
"Kunfehértó";"115";"39";"20";" ";
"Pirtó";"67";"49";"29";" ";
"Tompa";"247";"123";"64";" ";
"Zsana";"33";"17";"10";" ";
