"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2012. év)"

" ";"Mutatók";
"Terület";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Héhalom";"59";"35";"18";" ";
"Jobbágyi";"189";"90";"38";" ";
"Kálló";"184";"119";"61";" ";
"Kisbágyon";"24";"6";"3";" ";
"Kozárd";"13";"11";"2";" ";
"Kutasó";"9";"4";"3";" ";
"Mátraszõlõs";"177";"132";"87";" ";
"Palotás";"99";"56";"33";" ";
"Pásztó";"746";"430";"221";" ";
"Szarvasgede";"32";"22";"12";" ";
"Szirák";"167";"105";"51";" ";
"Szurdokpüspöki";"149";"91";"44";" ";
"Tar";"226";"157";"99";" ";
"Vanyarc";"115";"65";"30";" ";
"Rétsági járás";"1781";"1076";"511";" ";
"Alsópetény";"54";"43";"21";" ";
"Bánk";"43";"24";"14";" ";
"Berkenye";"19";"12";"6";" ";
"Borsosberény";"79";"55";"29";" ";
"Diósjenõ";"179";"115";"59";" ";
"Felsõpetény";"53";"35";"17";" ";
"Horpács";"9";"3";"2";" ";
"Keszeg";"37";"18";"11";" ";
"Kétbodony";"29";"10";"6";" ";
"Kisecset";"11";"6";"3";" ";
"Legénd";"62";"46";"26";" ";
"Nagyoroszi";"180";"96";"42";" ";
"Nézsa";"103";"65";"30";" ";
"Nógrád";"61";"32";"17";" ";
"Nógrádsáp";"65";"34";"11";" ";
"Nõtincs";"86";"51";"23";" ";
"Õsagárd";"8";"3";"2";" ";
"Pusztaberki";"2";"1";" ";" ";
"Rétság";"240";"152";"75";" ";
"Romhány";"165";"97";"44";" ";
"Szátok";"71";"46";"17";" ";
"Szendehely";"80";"39";"18";" ";
"Szente";"28";"15";"5";" ";
"Tereske";"79";"55";"24";" ";
"Tolmács";"38";"23";"9";" ";
"Salgótarjáni járás";"7880";"4906";"3234";" ";
"Bárna";"181";"103";"61";" ";
"Cered";"113";"66";"38";" ";
"Egyházasgerge";"108";"69";"41";" ";
"Etes";"238";"164";"100";" ";
"Ipolytarnóc";"98";"72";"56";" ";
"Karancsalja";"178";"108";"68";" ";
"Karancsberény";"81";"33";"17";" ";
"Karancskeszi";"282";"231";"170";" ";
"Karancslapujtõ";"353";"221";"147";" ";
"Karancsság";"257";"187";"138";" ";
"Kazár";"218";"148";"106";" ";
"Kisbárkány";"24";"14";"5";" ";
"Kishartyán";"71";"43";"27";" ";
"Litke";"163";"112";"61";" ";
"Lucfalva";"68";"48";"22";" ";
"Márkháza";"42";"15";"8";" ";
"Mátraszele";"135";"82";"59";" ";
"Mihálygerge";"67";"42";"29";" ";
"Nagybárkány";"132";"108";"71";" ";
"Nagykeresztúr";"15";"5";"1";" ";
"Rákóczibánya";"82";"32";"21";" ";
"Ságújfalu";"155";"107";"56";" ";
"Salgótarján";"4207";"2555";"1709";" ";
"Sámsonháza";"33";"12";"7";" ";
"Somoskõújfalu";"179";"100";"61";" ";
"Sóshartyán";"160";"65";"54";" ";
"Szilaspogony";"39";"27";"19";" ";
"Vizslás";"133";"87";"52";" ";
"Zabar";"68";"50";"30";" ";
"Szécsényi járás";"2551";"1703";"1041";" ";
"Endrefalva";"331";"257";"141";" ";
"Hollókõ";"21";"12";"11";" ";
"Ludányhalászi";"131";"83";"50";" ";
"Magyargéc";"177";"132";"79";" ";
"Nagylóc";"222";"146";"104";" ";
"Nógrádmegyer";"367";"295";"210";" ";
"Nógrádsipek";"78";"47";"30";" ";
"Nógrádszakál";"114";"96";"62";" ";
"Piliny";"82";"45";"27";" ";
"Rimóc";"227";"138";"78";" ";
"Szalmatercs";"74";"54";"31";" ";
"Szécsény";"491";"261";"138";" ";
"Szécsényfelfalu";"28";"11";"5";" ";
"Varsány";"208";"126";"75";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Nógrád megye területre nem bontható adatai";" ";" ";" ";" ";
"Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg)";"136069";"78507";"44557";" ";
"Hajdú-Bihar megye";"46261";"26940";"15542";" ";
"Balmazújvárosi járás";"2872";"1512";"796";" ";
"Balmazújváros";"1527";"752";"376";" ";
"Egyek";"560";"260";"117";" ";
"Hortobágy";"128";"56";"32";" ";
"Tiszacsege";"520";"353";"240";" ";
"Újszentmargita";"137";"91";"31";" ";
"Berettyóújfalui járás";"4587";"2568";"1473";" ";
"Ártánd";"43";"20";"12";" ";
"Bakonszeg";"94";"57";"30";" ";
"Bedõ";"28";"22";"6";" ";
"Berekböszörmény";"272";"186";"97";" ";
"Berettyóújfalu";"1168";"634";"388";" ";
"Biharkeresztes";"310";"175";"75";" ";
"Bojt";"90";"57";"24";" ";
"Csökmõ";"179";"97";"54";" ";
"Darvas";"50";"32";"23";" ";
"Furta";"149";"84";"43";" ";
"Gáborján";"111";"72";"46";" ";
"Hencida";"179";"87";"58";" ";
"Komádi";"778";"419";"267";" ";
"Körösszakál";"87";"51";"31";" ";
"Körösszegapáti";"91";"41";"26";" ";
"Magyarhomorog";"68";"34";"23";" ";
"Mezõpeterd";"81";"52";"34";" ";
"Mezõsas";"23";"2";"2";" ";
"Nagykereki";"161";"71";"37";" ";
"Szentpéterszeg";"102";"44";"17";" ";
"Told";"79";"61";"36";" ";
"Újiráz";"55";"24";"13";" ";
"Váncsod";"164";"98";"64";" ";
"Vekerd";"13";"4";"1";" ";
"Zsáka";"212";"144";"66";" ";
"Debreceni járás";"14252";"8369";"4831";" ";
"Debrecen";"12662";"7480";"4348";" ";
"Hajdúsámson";"1590";"889";"483";" ";
"Derecskei járás";"4521";"2718";"1610";" ";
"Derecske";"978";"562";"312";" ";
"Esztár";"161";"98";"58";" ";
"Hajdúbagos";"179";"99";"61";" ";
"Hosszúpályi";"730";"510";"302";" ";
"Kismarja";"135";"81";"46";" ";
"Kokad";"85";"62";"46";" ";
"Konyár";"343";"188";"114";" ";
"Létavértes";"710";"469";"273";" ";
"Mikepércs";"441";"236";"144";" ";
"Monostorpályi";"189";"88";"53";" ";
"Pocsaj";"292";"181";"101";" ";
"Sáránd";"214";"109";"76";" ";
"Tépe";"64";"35";"24";" ";
"Hajdúböszörményi járás";"2559";"1550";"964";" ";
"Hajdúböszörmény";"1949";"1197";"754";" ";
"Hajdúdorog";"610";"353";"210";" ";
"Hajdúhadházi járás";"3320";"2279";"1359";" ";
"Bocskaikert";"273";"175";"101";" ";
"Hajdúhadház";"2325";"1709";"1029";" ";
"Téglás";"722";"395";"229";" ";
"Hajdúnánási járás";"2445";"1219";"653";" ";
"Folyás";"34";"20";"16";" ";
"Görbeháza";"169";"115";"57";" ";
"Hajdúnánás";"1310";"596";"307";" ";
"Polgár";"810";"433";"248";" ";
"Tiszagyulaháza";"46";"24";"10";" ";
"Újtikos";"76";"31";"15";" ";
"Hajdúszoboszlói járás";"3453";"1796";"1006";" ";
"Ebes";"305";"118";"61";" ";
"Hajdúszoboszló";"1679";"818";"469";" ";
"Hajdúszovát";"534";"353";"197";" ";
"Nádudvar";"751";"410";"233";" ";
"Nagyhegyes";"184";"97";"46";" ";
"Nyíradonyi járás";"3960";"2500";"1525";" ";
"Álmosd";"232";"149";"64";" ";
"Bagamér";"459";"325";"193";" ";
"Fülöp";"197";"107";"63";" ";
"Nyírábrány";"469";"264";"151";" ";
"Nyíracsád";"577";"355";"222";" ";
"Nyíradony";"984";"684";"440";" ";
"Nyírmártonfalva";"246";"130";"64";" ";
"Újléta";"153";"98";"61";" ";
"Vámospércs";"643";"388";"267";" ";
"Püspökladányi járás";"4292";"2429";"1325";" ";
"Báránd";"251";"149";"104";" ";
"Bihardancsháza";"11";"5";"3";" ";
"Biharnagybajom";"276";"201";"96";" ";
"Bihartorda";"86";"42";"16";" ";
"Földes";"360";"153";"81";" ";
"Kaba";"650";"273";"91";" ";
"Nagyrábé";"272";"117";"46";" ";
"Püspökladány";"1493";"1017";"645";" ";
"Sáp";"133";"66";"27";" ";
"Sárrétudvari";"347";"182";"98";" ";
"Szerep";"264";"172";"103";" ";
"Tetétlen";"149";"52";"15";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Hajdu-Bihar megye területre nem bontható adatai";" ";" ";" ";" ";
"Jász-Nagykun-Szolnok megye";"29596";"15802";"8996";" ";
"Jászapáti járás";"2608";"1334";"767";" ";
"Alattyán";"116";"65";"29";" ";
"Jánoshida";"133";"68";"39";" ";
"Jászalsószentgyörgy";"230";"124";"81";" ";
"Jászapáti";"631";"338";"130";" ";
"Jászdózsa";"87";"31";"9";" ";
"Jászivány";"30";"13";"7";" ";
"Jászkisér";"484";"217";"131";" ";
"Jászladány";"765";"421";"306";" ";
"Jászszentandrás";"132";"57";"35";" ";
"Jászberényi járás";"2263";"1041";"534";" ";
"Jászágó";"35";"17";"11";" ";
"Jászárokszállás";"379";"185";"111";" ";
"Jászberény";"1056";"467";"235";" ";
"Jászboldogháza";"69";"25";"6";" ";
"Jászfelsõszentgyörgy";"114";"58";"34";" ";
"Jászfényszaru";"263";"126";"62";" ";
"Jászjákóhalma";"146";"65";"34";" ";
"Jásztelek";"117";"54";"19";" ";
"Pusztamonostor";"84";"44";"22";" ";
"Karcagi járás";"4867";"2938";"1681";" ";
"Berekfürdõ";"63";"26";"10";" ";
"Karcag";"2297";"1354";"688";" ";
"Kenderes";"585";"368";"218";" ";
"Kisújszállás";"916";"475";"206";" ";
"Kunmadaras";"1006";"715";"559";" ";
"Kunhegyesi járás";"2585";"1219";"688";" ";
"Abádszalók";"429";"201";"107";" ";
"Kunhegyes";"817";"479";"305";" ";
"Tiszabõ";"424";"202";"118";" ";
"Tiszabura";"550";"182";"63";" ";
"Tiszagyenda";"120";"54";"30";" ";
"Tiszaroff";"227";"95";"64";" ";
"Tomajmonostora";"18";"6";"1";" ";
"Kunszentmártoni járás";"3236";"1736";"1105";" ";
"Cibakháza";"534";"290";"170";" ";
"Csépa";"202";"125";"70";" ";
"Cserkeszõlõ";"183";"86";"47";" ";
"Kunszentmárton";"579";"295";"188";" ";
"Nagyrév";"42";"24";"16";" ";
"Öcsöd";"310";"166";"124";" ";
"Szelevény";"54";"13";"7";" ";
"Tiszaföldvár";"1101";"633";"411";" ";
"Tiszainoka";"33";"8";"2";" ";
"Tiszakürt";"114";"57";"39";" ";
"Tiszasas";"84";"39";"31";" ";
"Mezõtúri járás";"2392";"1163";"613";" ";
"Kétpó";"69";"32";"15";" ";
"Mesterszállás";"69";"33";"26";" ";
"Mezõhék";"9";"5";"4";" ";
"Mezõtúr";"1371";"684";"361";" ";
"Túrkeve";"874";"409";"207";" ";
"Szolnoki járás";"6959";"3783";"2059";" ";
"Besenyszög";"135";"62";"33";" ";
"Csataszög";"12";"8";"5";" ";
"Hunyadfalva";"24";"12";"8";" ";
"Kõtelek";"161";"66";"36";" ";
"Martfû";"381";"177";"77";" ";
"Nagykörû";"139";"106";"61";" ";
"Rákóczifalva";"385";"184";"100";" ";
"Rákócziújfalu";"181";"91";"42";" ";
"Szajol";"236";"122";"62";" ";
"Szászberek";"34";"12";"6";" ";
"Szolnok";"3995";"2253";"1251";" ";
"Tiszajenõ";"87";"50";"22";" ";
"Tiszasüly";"104";"43";"21";" ";
"Tiszavárkony";"77";"24";"12";" ";
"Tószeg";"281";"142";"90";" ";
"Újszász";"375";"232";"107";" ";
"Vezseny";"36";"12";"7";" ";
"Zagyvarékas";"316";"187";"119";" ";
"Tiszafüredi járás";"1675";"750";"353";" ";
"Nagyiván";"112";"35";"21";" ";
"Tiszaderzs";"93";"31";"14";" ";
"Tiszafüred";"945";"455";"217";" ";
"Tiszaigar";"68";"22";"10";" ";
"Tiszaörs";"124";"51";"23";" ";
"Tiszaszentimre";"197";"82";"33";" ";
"Tiszaszõlõs";"136";"74";"35";" ";
"Törökszentmiklósi járás";"3011";"1838";"1196";" ";
"Fegyvernek";"612";"410";"272";" ";
"Kengyel";"260";"168";"111";" ";
"Kuncsorba";"48";"28";"15";" ";
"Örményes";"52";"19";"12";" ";
"Tiszapüspöki";"181";"105";"57";" ";
"Tiszatenyõ";"118";"58";"35";" ";
"Törökszentmiklós";"1740";"1050";"694";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Jász-N-Sz megye területre nem bontható adatai";" ";" ";" ";" ";
"Szabolcs-Szatmár-Bereg megye";"60212";"35765";"20019";" ";
"Baktalórántházai járás";"2745";"1868";"1130";" ";
"Baktalórántháza";"479";"321";"200";" ";
"Besenyõd";"147";"113";"62";" ";
"Laskod";"140";"79";"36";" ";
"Levelek";"399";"282";"166";" ";
"Magy";"169";"117";"65";" ";
"Nyíribrony";"130";"83";"52";" ";
"Nyírjákó";"113";"84";"50";" ";
"Nyírkércs";"85";"51";"35";" ";
"Ófehértó";"380";"268";"195";" ";
"Petneháza";"279";"188";"148";" ";
"Ramocsaháza";"176";"114";"40";" ";
"Rohod";"248";"168";"81";" ";
"Csengeri járás";"1679";"990";"441";" ";
"Csenger";"508";"277";"122";" ";
"Csengersima";"55";"28";"14";" ";
"Csengerújfalu";"111";"79";"39";" ";
"Komlódtótfalu";"12";"8";"4";" ";
"Pátyod";"59";"34";"11";" ";
"Porcsalma";"420";"257";"92";" ";
"Szamosangyalos";"65";"39";"12";" ";
"Szamosbecs";"38";"14";"3";" ";
"Szamostatárfalva";"32";"18";"10";" ";
"Tyukod";"314";"201";"117";" ";
"Ura";"65";"35";"17";" ";
"Fehérgyarmati járás";"4928";"2774";"1299";" ";
"Botpalád";"172";"113";"41";" ";
"Cégénydányád";"55";"30";"13";" ";
"Csaholc";"92";"38";"14";" ";
"Császló";"72";"24";"20";" ";
"Csegöld";"91";"30";"17";" ";
"Darnó";"29";"25";"9";" ";
"Fehérgyarmat";"647";"344";"196";" ";
"Fülesd";"53";"27";"6";" ";
"Gacsály";"114";"62";"45";" ";
"Garbolc";"11";"6";"3";" ";
"Gyügye";"31";"14";"7";" ";
"Hermánszeg";"27";"7";"2";" ";
"Jánkmajtis";"227";"142";"50";" ";
"Kérsemjén";"50";"40";"18";" ";
"Kisar";"133";"82";"58";" ";
"Kishódos";"16";"7";"2";" ";
"Kisnamény";"48";"30";"18";" ";
"Kispalád";"157";"108";"31";" ";
"Kisszekeres";"85";"44";"22";" ";
"Kölcse";"161";"98";"38";" ";
"Kömörõ";"71";"32";"19";" ";
"Magosliget";"11";"5";"1";" ";
"Mánd";"26";"11";"6";" ";
"Méhtelek";"124";"73";"47";" ";
"Milota";"127";"44";"14";" ";
"Nábrád";"122";"67";"32";" ";
"Nagyar";"108";"63";"37";" ";
"Nagyhódos";"6";"1";" ";" ";
"Nagyszekeres";"91";"59";"29";" ";
"Nemesborzova";"8";"2";"1";" ";
"Olcsvaapáti";"32";"17";"8";" ";
"Panyola";"68";"30";"17";" ";
"Penyige";"101";"40";"21";" ";
"Rozsály";"96";"63";"22";" ";
"Sonkád";"99";"71";"25";" ";
"Szamossályi";"84";"44";"20";" ";
"Szamosújlak";"37";"23";"6";" ";
"Szatmárcseke";"191";"110";"68";" ";
"Tiszabecs";"220";"98";"16";" ";
"Tiszacsécse";"26";"6";"3";" ";
"Tiszakóród";"100";"58";"16";" ";
"Tisztaberek";"143";"115";"61";" ";
"Tivadar";"19";"8";"3";" ";
"Tunyogmatolcs";"350";"221";"132";" ";
"Túristvándi";"87";"39";"3";" ";
"Túrricse";"84";"59";"22";" ";
"Uszka";"111";"69";"27";" ";
"Vámosoroszi";"15";"10";"4";" ";
"Zajta";"41";"26";"10";" ";
"Zsarolyán";"59";"39";"19";" ";
"Ibrányi járás";"3022";"2000";"1326";" ";
"Balsa";"92";"71";"38";" ";
"Buj";"331";"203";"144";" ";
"Gávavencsellõ";"350";"229";"158";" ";
"Ibrány";"860";"596";"406";" ";
"Nagyhalász";"763";"507";"333";" ";
"Paszab";"245";"192";"137";" ";
"Tiszabercel";"229";"145";"88";" ";
"Tiszatelek";"152";"57";"22";" ";
"Kemecsei járás";"2637";"1490";"804";" ";
"Berkesz";"79";"54";"23";" ";
"Beszterec";"130";"74";"39";" ";
"Demecser";"557";"272";"136";" ";
"Gégény";"231";"109";"61";" ";
"Kék";"230";"100";"36";" ";
"Kemecse";"546";"356";"198";" ";
"Nyírbogdány";"265";"132";"79";" ";
"Nyírtét";"176";"130";"86";" ";
"Székely";"134";"92";"46";" ";
"Tiszarád";"83";"51";"35";" ";
"Vasmegyer";"206";"120";"65";" ";
"Kisvárdai járás";"6062";"3738";"2310";" ";
"Ajak";"305";"202";"131";" ";
"Anarcs";"266";"160";"100";" ";
"Dombrád";"464";"267";"192";" ";
"Döge";"246";"165";"104";" ";
"Fényeslitke";"207";"116";"78";" ";
"Gyulaháza";"280";"191";"131";" ";
"Jéke";"56";"34";"20";" ";
"Kékcse";"207";"116";"86";" ";
"Kisvárda";"1542";"961";"569";" ";
"Lövõpetri";"36";"26";"15";" ";
"Mezõladány";"136";"73";"38";" ";
"Nyírkarász";"263";"190";"121";" ";
"Nyírlövõ";"72";"58";"35";" ";
"Nyírtass";"210";"135";"74";" ";
"Pap";"152";"71";"50";" ";
"Pátroha";"388";"207";"122";" ";
"Rétközberencs";"173";"119";"75";" ";
"Szabolcsbáka";"157";"87";"54";" ";
"Szabolcsveresmart";"230";"139";"74";" ";
"Tiszakanyár";"142";"80";"48";" ";
"Tornyospálca";"303";"203";"127";" ";
"Újdombrád";"58";"29";"10";" ";
"Újkenéz";"169";"109";"56";" ";
"Mátészalkai járás";"8618";"5113";"2543";" ";
"Fábiánháza";"260";"131";"56";" ";
"Fülpösdaróc";"26";"12";"6";" ";
"Géberjén";"15";"3";"1";" ";
"Gyõrtelek";"228";"147";"53";" ";
"Hodász";"610";"469";"301";" ";
"Jármi";"134";"31";"17";" ";
"Kántorjánosi";"485";"284";"125";" ";
"Kocsord";"368";"260";"177";" ";
"Mátészalka";"1295";"604";"280";" ";
"Mérk";"272";"137";"48";" ";
"Nagydobos";"297";"220";"105";" ";
"Nagyecsed";"1220";"593";"202";" ";
"Nyírcsaholy";"284";"125";"37";" ";
"Nyírkáta";"341";"222";"114";" ";
"Nyírmeggyes";"241";"158";"66";" ";
"Nyírparasznya";"194";"157";"67";" ";
"Ópályi";"462";"325";"247";" ";
"Ököritófülpös";"357";"257";"162";" ";
"Õr";"213";"148";"87";" ";
"Papos";"125";"71";"28";" ";
"Rápolt";"34";"14";"9";" ";
"Szamoskér";"44";"20";"9";" ";
"Szamosszeg";"269";"203";"85";" ";
"Tiborszállás";"119";"60";"23";" ";
"Vaja";"648";"425";"221";" ";
"Vállaj";"77";"37";"17";" ";
"Nagykállói járás";"3918";"2208";"1413";" ";
"Balkány";"840";"554";"385";" ";
"Biri";"177";"101";"60";" ";
"Bököny";"472";"263";"133";" ";
"Érpatak";"170";"101";"56";" ";
"Geszteréd";"231";"48";"22";" ";
"Kállósemjén";"441";"241";"157";" ";
"Nagykálló";"1244";"695";"464";" ";
"Szakoly";"343";"205";"136";" ";
"Nyírbátori járás";"4973";"2861";"1606";" ";
"Bátorliget";"54";"29";"10";" ";
"Encsencs";"323";"113";"41";" ";
"Kisléta";"220";"135";"70";" ";
"Máriapócs";"241";"173";"109";" ";
"Nyírbátor";"1283";"914";"613";" ";
"Nyírbéltek";"457";"254";"170";" ";
"Nyírbogát";"296";"165";"77";" ";
"Nyírcsászári";"163";"92";"37";" ";
"Nyírderzs";"102";"65";"17";" ";
"Nyírgelse";"88";"37";"13";" ";
"Nyírgyulaj";"224";"106";"59";" ";
"Nyírlugos";"117";"24";"12";" ";
"Nyírmihálydi";"216";"89";"33";" ";
"Nyírpilis";"166";"136";"98";" ";
"Nyírvasvári";"282";"158";"86";" ";
"Ömböly";"50";"20";"10";" ";
"Penészlek";"119";"56";"14";" ";
"Piricse";"315";"150";"67";" ";
"Pócspetri";"192";"105";"52";" ";
"Terem";"65";"40";"18";" ";
"Nyíregyházai járás";"11972";"6625";"3742";" ";
"Apagy";"165";"79";"34";" ";
"Kálmánháza";"171";"90";"49";" ";
"Kótaj";"551";"290";"162";" ";
"Nagycserkesz";"244";"140";"91";" ";
"Napkor";"356";"198";"95";" ";
"Nyíregyháza";"7287";"3988";"2251";" ";
"Nyírpazony";"238";"126";"60";" ";
"Nyírtelek";"727";"414";"215";" ";
"Nyírtura";"191";"108";"47";" ";
"Rakamaz";"443";"271";"161";" ";
"Sényõ";"178";"87";"46";" ";
"Szabolcs";"20";"12";"6";" ";
"Timár";"159";"71";"40";" ";
"Tiszanagyfalu";"220";"106";"56";" ";
"Újfehértó";"1022";"645";"429";" ";
"Tiszavasvári járás";"2706";"1569";"822";" ";
"Szorgalmatos";"91";"58";"35";" ";
"Tiszadada";"297";"176";"90";" ";
"Tiszadob";"259";"135";"66";" ";
"Tiszaeszlár";"477";"388";"184";" ";
"Tiszalök";"500";"218";"102";" ";
"Tiszavasvári";"1082";"594";"345";" ";
"Vásárosnaményi járás";"4340";"2769";"1432";" ";
"Aranyosapáti";"365";"288";"110";" ";
"Barabás";"76";"48";"26";" ";
"Beregdaróc";"111";"68";"24";" ";
"Beregsurány";"78";"47";"22";" ";
"Csaroda";"38";"22";"16";" ";
"Gelénes";"37";"20";"5";" ";
"Gemzse";"140";"92";"68";" ";
"Gulács";"55";"31";"8";" ";
"Gyüre";"204";"162";"87";" ";
"Hetefejércse";"30";"16";"7";" ";
"Ilk";"251";"197";"107";" ";
"Jánd";"83";"39";"12";" ";
"Kisvarsány";"108";"60";"31";" ";
"Lónya";"84";"52";"30";" ";
"Márokpapi";"52";"13";"6";" ";
"Mátyus";"35";"19";"6";" ";
"Nagyvarsány";"129";"85";"42";" ";
"Nyírmada";"793";"553";"316";" ";
"Olcsva";"99";"70";"42";" ";
"Pusztadobos";"210";"123";"44";" ";
"Tákos";"14";"7";"4";" ";
"Tarpa";"189";"105";"48";" ";
"Tiszaadony";"29";"15";"10";" ";
"Tiszakerecseny";"119";"73";"44";" ";
"Tiszaszalka";"64";"38";"22";" ";
"Tiszavid";"69";"31";"13";" ";
"Vámosatya";"76";"34";"21";" ";
"Vásárosnamény";"802";"461";"261";" ";
"Záhonyi járás";"2612";"1760";"1151";" ";
"Benk";"65";"41";"20";" ";
"Eperjeske";"118";"85";"48";" ";
"Gyõröcske";"11";"8";"1";" ";
"Komoró";"147";"83";"51";" ";
"Mándok";"736";"496";"345";" ";
"Tiszabezdéd";"293";"172";"111";" ";
"Tiszamogyorós";"116";"23";"16";" ";
"Tiszaszentmárton";"158";"106";"76";" ";
"Tuzsér";"584";"492";"316";" ";
"Záhony";"294";"195";"124";" ";
"Zsurk";"90";"59";"43";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Szabolcs-Sz-B megye területre nem bontható adatai";" ";" ";" ";" ";
"Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád)";"79958";"40714";"22239";" ";
"Bács-Kiskun megye";"33594";"17263";"9362";" ";
"Bácsalmási járás";"1655";"820";"419";" ";
"Bácsalmás";"467";"231";"101";" ";
"Bácsbokod";"205";"68";"42";" ";
"Bácsborsód";"68";"23";"14";" ";
"Bácsszõlõs";"38";"27";"11";" ";
"Csikéria";"84";"61";"37";" ";
"Katymár";"184";"117";"54";" ";
"Kunbaja";"134";"53";"22";" ";
"Madaras";"328";"187";"112";" ";
"Mátételke";"41";"10";"7";" ";
"Tataháza";"106";"43";"19";" ";
"Bajai járás";"4363";"2070";"1113";" ";
"Bácsszentgyörgy";"22";"5";"1";" ";
"Baja";"2037";"1097";"631";" ";
"Bátmonostor";"131";"50";"25";" ";
"Csátalja";"140";"64";"28";" ";
"Csávoly";"168";"84";"38";" ";
"Dávod";"180";"58";"33";" ";
"Dunafalva";"64";"27";"12";" ";
"Érsekcsanád";"197";"85";"50";" ";
"Érsekhalma";"42";"9";" ";" ";
"Felsõszentiván";"119";"48";"28";" ";
"Gara";"180";"85";"47";" ";
"Hercegszántó";"127";"29";"15";" ";
"Nagybaracska";"158";"40";"19";" ";
"Nemesnádudvar";"97";"50";"37";" ";
"Sükösd";"313";"162";"60";" ";
"Szeremle";"129";"51";"24";" ";
"Vaskút";"259";"126";"65";" ";
"Jánoshalmai járás";"1790";"1081";"670";" ";
"Borota";"135";"80";"42";" ";
"Jánoshalma";"908";"551";"369";" ";
"Kéleshalom";"74";"47";"31";" ";
"Mélykút";"566";"368";"211";" ";
"Rém";"107";"35";"17";" ";
"Kalocsai járás";"4197";"2128";"1163";" ";
"Bátya";"231";"154";"104";" ";
"Drágszél";"29";"12";"8";" ";
"Dunapataj";"305";"161";"85";" ";
"Dunaszentbenedek";"76";"41";"26";" ";
"Dunatetétlen";"72";"28";"17";" ";
"Dusnok";"262";"126";"73";" ";
"Fajsz";"152";"78";"38";" ";
"Foktõ";"151";"60";"30";" ";
"Géderlak";"104";"51";"30";" ";
"Hajós";"200";"112";"75";" ";
"Harta";"206";"104";"62";" ";
"Homokmégy";"88";"40";"21";" ";
"Kalocsa";"1274";"687";"345";" ";
"Miske";"224";"83";"46";" ";
"Ordas";"53";"25";"9";" ";
"Öregcsertõ";"117";"51";"23";" ";
"Solt";"412";"208";"117";" ";
"Szakmár";"85";"39";"16";" ";
"Újsolt";"22";"6";"3";" ";
"Újtelek";"35";"15";"9";" ";
"Uszód";"99";"47";"26";" ";
"Kecskeméti járás";"7767";"3977";"2183";" ";
"Ágasegyháza";"122";"66";"32";" ";
"Ballószög";"147";"68";"28";" ";
"Felsõlajos";"54";"20";"12";" ";
"Fülöpháza";"70";"27";"15";" ";
"Fülöpjakab";"85";"33";"15";" ";
"Helvécia";"248";"115";"68";" ";
"Jakabszállás";"139";"77";"46";" ";
"Kecskemét";"5296";"2786";"1590";" ";
"Kerekegyháza";"264";"131";"59";" ";
"Kunbaracs";"56";"27";"13";" ";
"Kunszállás";"83";"27";"16";" ";
"Ladánybene";"99";"42";"24";" ";
"Lajosmizse";"660";"375";"175";" ";
"Nyárlõrinc";"123";"53";"25";" ";
"Orgovány";"216";"85";"38";" ";
"Városföld";"105";"45";"27";" ";
"Kiskõrösi járás";"3918";"2020";"1220";" ";
"Akasztó";"223";"90";"43";" ";
"Bócsa";"82";"42";"19";" ";
"Császártöltés";"148";"74";"45";" ";
"Csengõd";"194";"102";"58";" ";
"Fülöpszállás";"182";"73";"44";" ";
"Imrehegy";"78";"37";"23";" ";
"Izsák";"465";"264";"127";" ";
"Kaskantyú";"56";"33";"19";" ";
"Kecel";"773";"446";"311";" ";
"Kiskõrös";"749";"357";"231";" ";
"Páhi";"67";"35";"24";" ";
"Soltszentimre";"115";"34";"19";" ";
"Soltvadkert";"552";"321";"191";" ";
"Tabdi";"85";"34";"19";" ";
"Tázlár";"149";"78";"47";" ";
"Kiskunfélegyházi járás";"1850";"876";"464";" ";
"Bugac";"163";"73";"37";" ";
"Bugacpusztaháza";"17";"9";"8";" ";
"Gátér";"55";"28";"12";" ";
"Kiskunfélegyháza";"1398";"676";"360";" ";
"Pálmonostora";"130";"65";"35";" ";
"Petõfiszállás";"87";"25";"12";" ";
"Kiskunhalasi járás";"3084";"1802";"826";" ";
"Balotaszállás";"96";"53";"25";" ";
"Harkakötöny";"44";"17";"9";" ";
"Kelebia";"136";"54";"21";" ";
"Kiskunhalas";"2148";"1384";"628";" ";
"Kisszállás";"199";"112";"60";" ";
"Kunfehértó";"126";"43";"16";" ";
"Pirtó";"74";"49";"24";" ";
"Tompa";"218";"65";"29";" ";
"Zsana";"43";"25";"14";" ";
"Kiskunmajsai járás";"1456";"806";"453";" ";
"Csólyospálos";"101";"53";"34";" ";
"Jászszentlászló";"132";"54";"37";" ";
