"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2017. év)"

" ";"Mutatók";
"Terület";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Kisbágyon";"16";"8";"4";"2";
"Kozárd";"7";"2";"2";"2";
"Kutasó";"5";"3";"2";"5";
"Mátraszõlõs";"91";"47";"32";"72";
"Palotás";"43";"23";"18";"21";
"Pásztó";"304";"140";"90";"168";
"Szarvasgede";"15";"9";"2";"12";
"Szirák";"129";"72";"36";"56";
"Szurdokpüspöki";"50";"31";"20";"25";
"Tar";"138";"87";"57";"46";
"Vanyarc";"38";"19";"7";"23";
"Rétsági járás";"736";"346";"184";"623";
"Alsópetény";"6";"1";" ";"15";
"Bánk";"26";"13";"9";"14";
"Berkenye";"13";"6";"4";"3";
"Borsosberény";"50";"22";"9";"37";
"Diósjenõ";"89";"41";"19";"50";
"Felsõpetény";"9";"5";"1";"17";
"Horpács";"3";"3";"2";"6";
"Keszeg";"10";"7";"4";"8";
"Kétbodony";"8";" ";" ";"12";
"Kisecset";"10";"4";"2";"9";
"Legénd";"20";"10";"5";"22";
"Nagyoroszi";"72";"34";"24";"51";
"Nézsa";"34";"20";"16";"42";
"Nógrád";"23";"9";"8";"17";
"Nógrádsáp";"26";"15";"10";"25";
"Nõtincs";"28";"12";"3";"15";
"Õsagárd";"3";"2";"1";"4";
"Pusztaberki";"4";"1";" ";"9";
"Rétság";"83";"40";"22";"48";
"Romhány";"74";"33";"15";"66";
"Szátok";"50";"22";"5";"67";
"Szendehely";"37";"15";"7";"21";
"Szente";"11";"5";"4";"9";
"Tereske";"27";"18";"8";"49";
"Tolmács";"20";"8";"6";"7";
"Salgótarjáni járás";"3741";"2151";"1401";"2247";
"Bárna";"60";"41";"26";"63";
"Cered";"57";"31";"21";"28";
"Egyházasgerge";"82";"47";"29";"35";
"Etes";"107";"59";"40";"33";
"Ipolytarnóc";"28";"17";"4";"48";
"Karancsalja";"101";"72";"55";"39";
"Karancsberény";"38";"20";"15";"10";
"Karancskeszi";"96";"65";"44";"108";
"Karancslapujtõ";"187";"115";"61";"151";
"Karancsság";"170";"111";"78";"73";
"Kazár";"120";"77";"48";"68";
"Kisbárkány";"4";"1";" ";"3";
"Kishartyán";"55";"31";"21";"23";
"Litke";"79";"54";"31";"66";
"Lucfalva";"21";"9";"9";"49";
"Márkháza";"8";"5";"3";"35";
"Mátraszele";"68";"40";"32";"20";
"Mihálygerge";"24";"16";"12";"32";
"Nagybárkány";"43";"7";"3";"39";
"Nagykeresztúr";"9";"3";"3";"23";
"Rákóczibánya";"33";"16";"12";"44";
"Ságújfalu";"105";"34";"14";"23";
"Salgótarján";"1929";"1103";"731";"988";
"Sámsonháza";"7";"2";"2";"26";
"Somoskõújfalu";"65";"23";"16";"62";
"Sóshartyán";"137";"90";"55";"62";
"Szilaspogony";"20";"9";"5";"28";
"Vizslás";"62";"42";"27";"44";
"Zabar";"26";"11";"4";"24";
"Szécsényi járás";"1687";"1075";"676";"787";
"Endrefalva";"284";"205";"152";"36";
"Hollókõ";"16";"10";"5";"4";
"Ludányhalászi";"82";"46";"26";"54";
"Magyargéc";"108";"76";"44";"51";
"Nagylóc";"153";"108";"70";"63";
"Nógrádmegyer";"275";"201";"123";"80";
"Nógrádsipek";"37";"25";"13";"22";
"Nógrádszakál";"58";"41";"22";"127";
"Piliny";"38";"19";"13";"31";
"Rimóc";"149";"80";"41";"58";
"Szalmatercs";"58";"37";"23";"13";
"Szécsény";"312";"155";"98";"135";
"Szécsényfelfalu";"28";"15";"10";"24";
"Varsány";"89";"57";"36";"89";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Nógrád megye területre nem bontható adatai";" ";" ";" ";" ";
"Észak-Alföld (Hajdú-Bihar, Jász-Nagykun-Szolnok, Szabolcs-Szatmár-Bereg)";"66163";"30946";"16758";"53533";
"Hajdú-Bihar megye";"22263";"11031";"6573";"16109";
"Balmazújvárosi járás";"1207";"441";"237";"1654";
"Balmazújváros";"655";"197";"107";"613";
"Egyek";"267";"135";"68";"478";
"Hortobágy";"48";"22";"13";"63";
"Tiszacsege";"189";"76";"43";"389";
"Újszentmargita";"48";"11";"6";"111";
"Berettyóújfalui járás";"2389";"1224";"620";"2891";
"Ártánd";"14";"8";"2";"30";
"Bakonszeg";"41";"19";"11";"103";
"Bedõ";"9";"5";"2";"13";
"Berekböszörmény";"182";"97";"28";"201";
"Berettyóújfalu";"620";"310";"217";"323";
"Biharkeresztes";"178";"104";"51";"216";
"Bojt";"39";"18";"5";"90";
"Csökmõ";"76";"23";"16";"96";
"Darvas";"22";"13";"6";"10";
"Furta";"63";"26";"13";"91";
"Gáborján";"33";"10";"4";"109";
"Hencida";"105";"51";"11";"102";
"Komádi";"385";"214";"99";"601";
"Körösszakál";"91";"55";"22";"109";
"Körösszegapáti";"61";"40";"17";"82";
"Magyarhomorog";"46";"17";"9";"104";
"Mezõpeterd";"33";"15";"6";"38";
"Mezõsas";"42";"23";"10";"58";
"Nagykereki";"46";"21";"7";"190";
"Szentpéterszeg";"52";"18";"7";"40";
"Told";"31";"15";"4";"58";
"Újiráz";"15";"7";"4";"38";
"Váncsod";"61";"28";"15";"100";
"Vekerd";"7";"6";"4";"21";
"Zsáka";"137";"81";"50";"68";
"Debreceni járás";"7274";"4213";"2785";"2167";
"Debrecen";"6513";"3863";"2592";"1657";
"Hajdúsámson";"761";"350";"193";"510";
"Derecskei járás";"2144";"1094";"667";"1852";
"Derecske";"495";"262";"164";"281";
"Esztár";"65";"32";"21";"129";
"Hajdúbagos";"87";"40";"22";"39";
"Hosszúpályi";"296";"156";"84";"293";
"Kismarja";"78";"42";"26";"113";
"Kokad";"31";"11";"6";"14";
"Konyár";"117";"63";"25";"199";
"Létavértes";"448";"232";"154";"161";
"Mikepércs";"160";"87";"50";"141";
"Monostorpályi";"59";"36";"31";"100";
"Pocsaj";"189";"79";"43";"217";
"Sáránd";"82";"36";"26";"106";
"Tépe";"37";"18";"15";"59";
"Hajdúböszörményi járás";"1323";"499";"234";"1197";
"Hajdúböszörmény";"1055";"371";"175";"966";
"Hajdúdorog";"268";"128";"59";"231";
"Hajdúhadházi járás";"1367";"617";"368";"943";
"Bocskaikert";"150";"110";"70";"36";
"Hajdúhadház";"937";"391";"237";"719";
"Téglás";"280";"116";"61";"188";
"Hajdúnánási járás";"1105";"406";"217";"1115";
"Folyás";"13";"6";"2";"14";
"Görbeháza";"69";"30";"16";"97";
"Hajdúnánás";"549";"162";"94";"626";
"Polgár";"422";"192";"98";"297";
"Tiszagyulaháza";"20";"4";"3";"37";
"Újtikos";"32";"12";"4";"44";
"Hajdúszoboszlói járás";"1652";"871";"526";"752";
"Ebes";"120";"65";"46";"76";
"Hajdúszoboszló";"777";"366";"216";"256";
"Hajdúszovát";"384";"260";"173";"109";
"Nádudvar";"302";"154";"77";"269";
"Nagyhegyes";"69";"26";"14";"42";
"Nyíradonyi járás";"2229";"1019";"552";"1209";
"Álmosd";"163";"72";"44";"40";
"Bagamér";"335";"216";"120";"132";
"Fülöp";"121";"46";"31";"49";
"Nyírábrány";"242";"102";"71";"103";
"Nyíracsád";"270";"162";"98";"141";
"Nyíradony";"421";"164";"53";"486";
"Nyírmártonfalva";"161";"60";"36";"58";
"Újléta";"107";"59";"36";"97";
"Vámospércs";"409";"138";"63";"103";
"Püspökladányi járás";"1573";"647";"367";"2329";
"Báránd";"96";"46";"33";"163";
"Bihardancsháza";"6";"3";"2";"16";
"Biharnagybajom";"140";"64";"26";"153";
"Bihartorda";"37";"16";"5";"55";
"Földes";"123";"37";"19";"210";
"Kaba";"299";"132";"80";"205";
"Nagyrábé";"55";"23";"13";"200";
"Püspökladány";"495";"218";"128";"711";
"Sáp";"61";"18";"10";"23";
"Sárrétudvari";"128";"46";"32";"247";
"Szerep";"78";"20";"11";"200";
"Tetétlen";"55";"24";"8";"146";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Hajdu-Bihar megye területre nem bontható adatai";" ";" ";" ";" ";
"Jász-Nagykun-Szolnok megye";"13844";"6961";"3893";"9235";
"Jászapáti járás";"1216";"668";"361";"732";
"Alattyán";"64";"35";"13";"62";
"Jánoshida";"72";"37";"16";"71";
"Jászalsószentgyörgy";"103";"62";"33";"68";
"Jászapáti";"428";"248";"138";"142";
"Jászdózsa";"56";"24";"17";"30";
"Jászivány";"19";"14";"8";"12";
"Jászkisér";"188";"95";"45";"155";
"Jászladány";"209";"115";"63";"153";
"Jászszentandrás";"77";"38";"28";"39";
"Jászberényi járás";"1000";"452";"274";"413";
"Jászágó";"21";"9";"7";"17";
"Jászárokszállás";"147";"70";"44";"44";
"Jászberény";"463";"201";"128";"109";
"Jászboldogháza";"35";"10";"7";"38";
"Jászfelsõszentgyörgy";"85";"38";"19";"30";
"Jászfényszaru";"88";"37";"19";"64";
"Jászjákóhalma";"61";"28";"16";"47";
"Jásztelek";"75";"47";"27";"53";
"Pusztamonostor";"25";"12";"7";"11";
"Karcagi járás";"1740";"794";"498";"1297";
"Berekfürdõ";"34";"8";"6";"16";
"Karcag";"716";"360";"240";"596";
"Kenderes";"257";"63";"37";"108";
"Kisújszállás";"298";"134";"72";"226";
"Kunmadaras";"435";"229";"143";"351";
"Kunhegyesi járás";"1572";"721";"328";"1467";
"Abádszalók";"245";"115";"62";"317";
"Kunhegyes";"454";"203";"104";"345";
"Tiszabõ";"279";"105";"38";"222";
"Tiszabura";"385";"211";"82";"331";
"Tiszagyenda";"44";"18";"9";"109";
"Tiszaroff";"147";"62";"30";"78";
"Tomajmonostora";"18";"7";"3";"65";
"Kunszentmártoni járás";"1649";"907";"540";"913";
"Cibakháza";"302";"204";"103";"129";
"Csépa";"131";"67";"29";"69";
"Cserkeszõlõ";"66";"39";"26";"18";
"Kunszentmárton";"280";"151";"92";"262";
"Nagyrév";"25";"11";"5";"39";
"Öcsöd";"132";"71";"50";"98";
"Szelevény";"42";"21";"13";"31";
"Tiszaföldvár";"551";"301";"192";"170";
"Tiszainoka";"13";"3";"1";"22";
"Tiszakürt";"46";"17";"11";"53";
"Tiszasas";"61";"22";"18";"22";
"Mezõtúri járás";"739";"362";"200";"737";
"Kétpó";"16";"10";"6";"34";
"Mesterszállás";"35";"22";"15";"33";
"Mezõhék";"10";"4";"4";"15";
"Mezõtúr";"412";"199";"115";"440";
"Túrkeve";"266";"127";"60";"215";
"Szolnoki járás";"3846";"2046";"1186";"1607";
"Besenyszög";"77";"40";"21";"86";
"Csataszög";"15";"9";"2";"21";
"Hunyadfalva";"18";"5";"4";"11";
"Kõtelek";"82";"46";"15";"110";
"Martfû";"157";"84";"50";"106";
"Nagykörû";"86";"55";"26";"93";
"Rákóczifalva";"162";"75";"45";"81";
"Rákócziújfalu";"119";"65";"36";"33";
"Szajol";"124";"59";"24";"42";
"Szászberek";"21";"14";"9";"16";
"Szolnok";"2202";"1142";"692";"572";
"Tiszajenõ";"35";"19";"15";"11";
"Tiszasüly";"63";"34";"16";"90";
"Tiszavárkony";"41";"17";"8";"25";
"Tószeg";"156";"88";"62";"53";
"Újszász";"209";"133";"75";"131";
"Vezseny";"27";"11";"6";"10";
"Zagyvarékas";"252";"150";"80";"116";
"Tiszafüredi járás";"782";"347";"155";"915";
"Nagyiván";"56";"23";"9";"66";
"Tiszaderzs";"64";"36";"13";"94";
"Tiszafüred";"365";"149";"72";"296";
"Tiszaigar";"29";"9";"4";"63";
"Tiszaörs";"64";"35";"14";"134";
"Tiszaszentimre";"95";"43";"21";"144";
"Tiszaszõlõs";"109";"52";"22";"118";
"Törökszentmiklósi járás";"1300";"664";"351";"1154";
"Fegyvernek";"216";"79";"32";"298";
"Kengyel";"88";"34";"18";"137";
"Kuncsorba";"12";"8";"5";"29";
"Örményes";"27";"15";"8";"46";
"Tiszapüspöki";"74";"26";"15";"120";
"Tiszatenyõ";"46";"21";"9";"95";
"Törökszentmiklós";"837";"481";"264";"429";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Jász-N-Sz megye területre nem bontható adatai";" ";" ";" ";" ";
"Szabolcs-Szatmár-Bereg megye";"30056";"12954";"6292";"28189";
"Baktalórántházai járás";"1453";"736";"383";"1627";
"Baktalórántháza";"220";"98";"44";"423";
"Besenyõd";"74";"33";"19";"107";
"Laskod";"57";"21";"10";"87";
"Levelek";"192";"90";"54";"195";
"Magy";"81";"37";"27";"34";
"Nyíribrony";"73";"37";"13";"77";
"Nyírjákó";"38";"15";"9";"97";
"Nyírkércs";"51";"33";"20";"48";
"Ófehértó";"298";"177";"85";"159";
"Petneháza";"120";"73";"37";"132";
"Ramocsaháza";"119";"56";"27";"109";
"Rohod";"130";"66";"38";"159";
"Csengeri járás";"827";"304";"140";"1175";
"Csenger";"279";"75";"40";"306";
"Csengersima";"20";"7";"3";"88";
"Csengerújfalu";"56";"29";"14";"70";
"Komlódtótfalu";"11";"6";"1";"10";
"Pátyod";"25";"10";"7";"40";
"Porcsalma";"243";"99";"40";"249";
"Szamosangyalos";"44";"13";"6";"84";
"Szamosbecs";"15";"10";"4";"26";
"Szamostatárfalva";"9";"2";"1";"44";
"Tyukod";"105";"42";"21";"182";
"Ura";"20";"11";"3";"76";
"Fehérgyarmati járás";"2633";"1298";"549";"4348";
"Botpalád";"61";"38";"10";"131";
"Cégénydányád";"29";"16";"11";"49";
"Csaholc";"28";"18";"8";"118";
"Császló";"40";"20";"7";"66";
"Csegöld";"44";"23";"11";"99";
"Darnó";"15";"7";"4";"29";
"Fehérgyarmat";"247";"135";"78";"253";
"Fülesd";"34";"21";"9";"68";
"Gacsály";"101";"46";"35";"56";
"Garbolc";"18";"16";"7";"22";
"Gyügye";"9";"6";"2";"28";
"Hermánszeg";"14";"4";"2";"31";
"Jánkmajtis";"153";"62";"26";"198";
"Kérsemjén";"27";"17";"7";"41";
"Kisar";"93";"37";"13";"90";
"Kishódos";"8";"4";"2";"12";
"Kisnamény";"31";"10";"5";"18";
"Kispalád";"68";"38";"19";"168";
"Kisszekeres";"33";"14";"3";"71";
"Kölcse";"93";"60";"36";"126";
"Kömörõ";"33";"16";"6";"91";
"Magosliget";"25";"5";" ";"68";
"Mánd";"21";"8";"3";"31";
"Méhtelek";"72";"43";"20";"109";
"Milota";"69";"40";"10";"162";
"Nábrád";"38";"18";"8";"94";
"Nagyar";"64";"19";"9";"80";
"Nagyhódos";"7";"4";"2";"13";
"Nagyszekeres";"72";"26";"10";"15";
"Nemesborzova";"11";"1";"1";"1";
"Olcsvaapáti";"19";"11";"6";"31";
"Panyola";"26";"11";"6";"46";
"Penyige";"48";"30";"11";"67";
"Rozsály";"63";"37";"17";"86";
"Sonkád";"32";"15";"3";"117";
"Szamossályi";"36";"19";"6";"68";
"Szamosújlak";"21";"4";"4";"18";
"Szatmárcseke";"104";"48";"16";"327";
"Tiszabecs";"89";"41";"12";"219";
"Tiszacsécse";"17";"13";"3";"42";
"Tiszakóród";"44";"23";"5";"124";
"Tisztaberek";"119";"59";"21";"86";
"Tivadar";"10";"3";"2";"20";
"Tunyogmatolcs";"166";"92";"42";"227";
"Túristvándi";"60";"25";"2";"135";
"Túrricse";"69";"43";"12";"101";
"Uszka";"63";"20";"1";"112";
"Vámosoroszi";"47";"15";"5";"82";
"Zajta";"20";"9";"6";"57";
"Zsarolyán";"22";"8";"5";"45";
"Ibrányi járás";"1437";"609";"305";"1294";
"Balsa";"41";"25";"14";"44";
"Buj";"106";"39";"15";"167";
"Gávavencsellõ";"186";"69";"37";"137";
"Ibrány";"370";"165";"103";"282";
"Nagyhalász";"371";"125";"62";"246";
"Paszab";"175";"96";"27";"146";
"Tiszabercel";"152";"76";"40";"161";
"Tiszatelek";"36";"14";"7";"111";
"Kemecsei járás";"1216";"475";"165";"1562";
"Berkesz";"29";"13";"8";"67";
"Beszterec";"52";"11";"1";"106";
"Demecser";"209";"86";"14";"340";
"Gégény";"156";"61";"20";"59";
"Kék";"141";"63";"22";"123";
"Kemecse";"218";"82";"35";"443";
"Nyírbogdány";"103";"37";"16";"95";
"Nyírtét";"86";"37";"20";"96";
"Székely";"68";"27";"12";"57";
"Tiszarád";"55";"21";"11";"65";
"Vasmegyer";"99";"37";"6";"111";
"Kisvárdai járás";"2799";"1209";"481";"2685";
"Ajak";"152";"77";"43";"115";
"Anarcs";"153";"49";"30";"43";
"Dombrád";"339";"141";"40";"179";
"Döge";"103";"28";"11";"153";
"Fényeslitke";"96";"57";"35";"47";
"Gyulaháza";"109";"61";"24";"117";
"Jéke";"17";"7";"1";"32";
"Kékcse";"125";"37";"5";"136";
"Kisvárda";"538";"238";"101";"473";
"Lövõpetri";"16";"6";"2";"38";
"Mezõladány";"80";"23";"5";"86";
"Nyírkarász";"122";"69";"27";"147";
"Nyírlövõ";"25";"14";"9";"50";
"Nyírtass";"76";"33";"8";"101";
"Pap";"37";"16";"4";"109";
"Pátroha";"203";"86";"34";"143";
"Rétközberencs";"90";"31";"12";"74";
"Szabolcsbáka";"48";"22";"9";"83";
"Szabolcsveresmart";"119";"61";"27";"111";
"Tiszakanyár";"130";"68";"18";"60";
"Tornyospálca";"121";"46";"28";"269";
"Újdombrád";"23";"8";"4";"47";
"Újkenéz";"77";"31";"4";"72";
"Mátészalkai járás";"4338";"1732";"895";"3562";
"Fábiánháza";"148";"68";"30";"131";
"Fülpösdaróc";"9";"4";"4";"18";
"Géberjén";"5";"2";" ";"29";
"Gyõrtelek";"168";"107";"41";"89";
"Hodász";"329";"115";"62";"227";
"Jármi";"33";"15";"5";"66";
"Kántorjánosi";"272";"127";"81";"166";
"Kocsord";"214";"83";"59";"181";
"Mátészalka";"503";"131";"59";"549";
"Mérk";"120";"40";"20";"99";
"Nagydobos";"198";"69";"35";"119";
"Nagyecsed";"703";"270";"123";"405";
"Nyírcsaholy";"141";"75";"34";"168";
"Nyírkáta";"256";"111";"74";"124";
"Nyírmeggyes";"132";"55";"24";"82";
"Nyírparasznya";"72";"37";"18";"82";
"Ópályi";"226";"121";"73";"152";
"Ököritófülpös";"195";"73";"34";"177";
"Õr";"100";"44";"26";"81";
"Papos";"42";"6";"3";"76";
"Rápolt";"19";"5";"4";"20";
"Szamoskér";"28";"6";"3";"31";
"Szamosszeg";"113";"69";"35";"159";
"Tiborszállás";"42";"12";"3";"40";
"Vaja";"235";"75";"38";"257";
"Vállaj";"35";"12";"7";"34";
"Nagykállói járás";"1808";"708";"416";"1537";
"Balkány";"410";"187";"120";"405";
"Biri";"74";"28";"14";"75";
"Bököny";"296";"81";"52";"156";
"Érpatak";"91";"40";"21";"55";
"Geszteréd";"76";"31";"16";"111";
"Kállósemjén";"182";"74";"35";"153";
"Nagykálló";"501";"198";"123";"463";
"Szakoly";"178";"69";"35";"119";
"Nyírbátori járás";"2870";"1188";"576";"2303";
"Bátorliget";"21";"8";"3";"49";
"Encsencs";"195";"45";"14";"110";
"Kisléta";"153";"52";"25";"109";
"Máriapócs";"100";"35";"8";"120";
"Nyírbátor";"782";"403";"257";"328";
"Nyírbéltek";"372";"141";"76";"142";
"Nyírbogát";"74";"9";"5";"184";
"Nyírcsászári";"58";"17";"8";"80";
"Nyírderzs";"69";"35";"13";"30";
"Nyírgelse";"29";"3";"2";"41";
"Nyírgyulaj";"128";"47";"21";"116";
"Nyírlugos";"92";"13";"7";"90";
"Nyírmihálydi";"144";"72";"26";"135";
"Nyírpilis";"105";"79";"19";"155";
"Nyírvasvári";"116";"49";"16";"260";
"Ömböly";"19";"9";"2";"38";
"Penészlek";"78";"41";"18";"42";
"Piricse";"197";"86";"40";"162";
"Pócspetri";"96";"25";"9";"64";
"Terem";"42";"19";"7";"48";
"Nyíregyházai járás";"5150";"2225";"1198";"3196";
"Apagy";"76";"21";"5";"147";
"Kálmánháza";"58";"18";"6";"55";
"Kótaj";"349";"200";"115";"120";
"Nagycserkesz";"141";"92";"39";"83";
"Napkor";"184";"86";"50";"137";
"Nyíregyháza";"2994";"1173";"638";"1659";
"Nyírpazony";"122";"51";"23";"84";
"Nyírtelek";"270";"134";"65";"215";
"Nyírtura";"42";"8";"5";"52";
"Rakamaz";"212";"110";"58";"157";
"Sényõ";"55";"20";"8";"126";
"Szabolcs";"13";"7";"4";"19";
"Timár";"85";"41";"26";"21";
"Tiszanagyfalu";"126";"47";"22";"57";
"Újfehértó";"423";"217";"134";"264";
"Tiszavasvári járás";"1702";"776";"381";"1140";
"Szorgalmatos";"55";"25";"8";"41";
"Tiszadada";"144";"54";"17";"198";
"Tiszadob";"131";"50";"28";"156";
"Tiszaeszlár";"230";"136";"87";"169";
"Tiszalök";"277";"115";"62";"153";
"Tiszavasvári";"865";"396";"179";"423";
"Vásárosnaményi járás";"2445";"1057";"462";"2713";
"Aranyosapáti";"190";"82";"27";"249";
"Barabás";"47";"21";"9";"59";
"Beregdaróc";"48";"12";"5";"102";
"Beregsurány";"22";"5";"2";"47";
"Csaroda";"27";"8";"6";"31";
"Gelénes";"44";"8";"5";"61";
"Gemzse";"53";"18";"6";"84";
"Gulács";"37";"10";"7";"75";
"Gyüre";"118";"62";"20";"115";
"Hetefejércse";"24";"5";"3";"8";
"Ilk";"137";"76";"21";"141";
"Jánd";"54";"20";"6";"64";
"Kisvarsány";"47";"11";"4";"48";
"Lónya";"38";"21";"11";"54";
"Márokpapi";"24";"14";"10";"42";
"Mátyus";"7";"4";"3";"35";
"Nagyvarsány";"61";"35";"21";"37";
"Nyírmada";"556";"200";"95";"283";
"Olcsva";"70";"39";"23";"22";
"Pusztadobos";"117";"41";"14";"109";
"Tákos";"14";"4";"2";"13";
"Tarpa";"105";"50";"25";"252";
"Tiszaadony";"36";"11";"1";"89";
"Tiszakerecseny";"70";"43";"16";"99";
"Tiszaszalka";"24";"11";"3";"49";
"Tiszavid";"46";"19";"9";"102";
"Vámosatya";"17";"8";"3";"54";
"Vásárosnamény";"412";"219";"105";"389";
"Záhonyi járás";"1378";"637";"341";"1047";
"Benk";"28";"13";"10";"33";
"Eperjeske";"67";"16";"3";"167";
"Gyõröcske";"9";"2";"1";"10";
"Komoró";"47";"23";"12";"75";
"Mándok";"392";"191";"99";"101";
"Tiszabezdéd";"188";"67";"37";"117";
"Tiszamogyorós";"44";"15";"8";"82";
"Tiszaszentmárton";"109";"29";"11";"98";
"Tuzsér";"337";"205";"120";"207";
"Záhony";"115";"60";"34";"118";
"Zsurk";"42";"16";"6";"39";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Szabolcs-Sz-B megye területre nem bontható adatai";" ";" ";" ";" ";
"Dél-Alföld (Bács-Kiskun, Békés, Csongrád-Csanád)";"30470";"14128";"8265";"24702";
"Bács-Kiskun megye";"13239";"6511";"3862";"7711";
"Bácsalmási járás";"541";"230";"120";"717";
"Bácsalmás";"164";"70";"41";"191";
"Bácsbokod";"55";"18";"8";"91";
"Bácsborsód";"15";"7";"2";"22";
"Bácsszõlõs";"20";"13";"4";"19";
"Csikéria";"44";"19";"7";"26";
"Katymár";"36";"16";"13";"79";
"Kunbaja";"47";"20";"14";"63";
"Madaras";"113";"46";"24";"136";
"Mátételke";"13";"5";"1";"30";
"Tataháza";"34";"16";"6";"60";
"Bajai járás";"1045";"514";"311";"1205";
"Bácsszentgyörgy";"3";"2";"2";"7";
"Baja";"479";"234";"139";"411";
"Bátmonostor";"24";"10";"5";"38";
"Csátalja";"30";"20";"13";"33";
"Csávoly";"22";"6";"5";"88";
"Dávod";"28";"15";"6";"47";
"Dunafalva";"30";"17";"9";"22";
"Érsekcsanád";"61";"33";"21";"35";
"Érsekhalma";"4";"1";" ";"20";
"Felsõszentiván";"16";"4";"3";"94";
"Gara";"53";"28";"16";"62";
"Hercegszántó";"36";"18";"14";"52";
"Nagybaracska";"39";"14";"7";"80";
"Nemesnádudvar";"28";"13";"10";"17";
"Sükösd";"83";"52";"30";"85";
"Szeremle";"23";"11";"8";"60";
"Vaskút";"86";"36";"23";"54";
"Jánoshalmai járás";"899";"415";"208";"431";
"Borota";"62";"37";"18";"46";
"Jánoshalma";"460";"211";"105";"193";
"Kéleshalom";"23";"15";"8";"29";
"Mélykút";"311";"128";"62";"101";
"Rém";"43";"24";"15";"62";
"Kalocsai járás";"1621";"752";"446";"1230";
"Bátya";"94";"43";"24";"49";
"Drágszél";"15";"7";"3";"7";
"Dunapataj";"107";"52";"38";"96";
"Dunaszentbenedek";"28";"16";"12";"42";
"Dunatetétlen";"15";"7";"4";"23";
"Dusnok";"109";"55";"28";"66";
"Fajsz";"55";"28";"18";"19";
"Foktõ";"50";"14";"7";"60";
"Géderlak";"43";"25";"20";"31";
"Hajós";"88";"48";"28";"52";
"Harta";"67";"22";"14";"54";
"Homokmégy";"42";"21";"7";"38";
"Kalocsa";"527";"224";"117";"332";
"Miske";"72";"38";"20";"79";
"Ordas";"6";"4";"1";"18";
"Öregcsertõ";"34";"21";"16";"54";
"Solt";"158";"84";"62";"108";
"Szakmár";"48";"17";"13";"38";
"Újsolt";"15";"6";"1";"8";
"Újtelek";"15";"7";"5";"10";
"Uszód";"33";"13";"8";"46";
"Kecskeméti járás";"3724";"1869";"1186";"980";
"Ágasegyháza";"66";"45";"29";"19";
"Ballószög";"69";"35";"23";"19";
"Felsõlajos";"29";"15";"10";"12";
"Fülöpháza";"23";"10";"7";"15";
"Fülöpjakab";"25";"13";"11";"8";
"Helvécia";"133";"64";"42";"25";
"Jakabszállás";"50";"19";"12";"20";
"Kecskemét";"2522";"1238";"785";"540";
"Kerekegyháza";"153";"78";"36";"45";
"Kunbaracs";"15";"7";"4";"39";
"Kunszállás";"37";"16";"11";"10";
"Ladánybene";"49";"26";"21";"12";
"Lajosmizse";"377";"218";"141";"74";
"Nyárlõrinc";"32";"15";"10";"45";
"Orgovány";"96";"48";"33";"77";
"Városföld";"48";"22";"11";"20";
"Kiskõrösi járás";"1253";"683";"432";"809";
"Akasztó";"51";"17";"11";"42";
"Bócsa";"25";"8";"5";"7";
"Császártöltés";"27";"9";"5";"35";
"Csengõd";"64";"38";"19";"42";
"Fülöpszállás";"39";"21";"12";"66";
"Imrehegy";"13";"8";"4";"28";
"Izsák";"202";"123";"85";"41";
"Kaskantyú";"14";"8";"5";"25";
"Kecel";"276";"177";"105";"144";
"Kiskõrös";"241";"120";"80";"185";
"Páhi";"20";"4";"4";"14";
"Soltszentimre";"25";"14";"10";"33";
"Soltvadkert";"222";"123";"77";"79";
"Tabdi";"16";"5";"4";"24";
"Tázlár";"18";"8";"6";"44";
"Kiskunfélegyházi járás";"859";"329";"159";"395";
"Bugac";"73";"35";"13";"33";
"Bugacpusztaháza";"7";"2";"1";"5";
"Gátér";"14";"8";"2";"13";
"Kiskunfélegyháza";"685";"245";"129";"289";
"Pálmonostora";"55";"28";"13";"24";
"Petõfiszállás";"25";"11";"1";"31";
"Kiskunhalasi járás";"1265";"695";"395";"843";
"Balotaszállás";"57";"42";"30";"18";
"Harkakötöny";"15";"9";"8";"44";
"Kelebia";"53";"24";"13";"68";
"Kiskunhalas";"867";"473";"255";"434";
"Kisszállás";"81";"57";"40";"72";
"Kunfehértó";"56";"25";"18";"53";
"Pirtó";"23";"7";"4";"31";
"Tompa";"97";"48";"21";"113";
"Zsana";"16";"10";"6";"10";
"Kiskunmajsai járás";"591";"297";"165";"269";
"Csólyospálos";"45";"24";"16";"18";
"Jászszentlászló";"35";"12";"4";"34";
"Kiskunmajsa";"394";"196";"104";"159";
"Kömpöc";"23";"17";"14";"10";
"Móricgát";"10";"7";"3";"10";
"Szank";"84";"41";"24";"38";
"Kunszentmiklósi járás";"992";"589";"369";"616";
