"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2010. év)"

" ";"Mutatók";
"Terület";"A település területe (km2)";"Lakónépesség száma az év közepén (a népszámlálás végleges adataiból továbbszámított adat) (fõ)";"Lakónépességbõl a 15-64 évesek száma az év végén (fõ)";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Bábolna";"33,55";"3659,0";" ";"123";"57";"31";" ";
"Bana";"25,13";"1628,0";" ";"90";"46";"20";" ";
"Csém";"6,29";"475,5";" ";"42";"17";"10";" ";
"Kisigmánd";"13,14";"509,0";" ";"41";"21";"11";" ";
"Komárom";"70,19";"19719,0";" ";"676";"285";"110";" ";
"Mocsa";"67,21";"2181,0";" ";"108";"49";"24";" ";
"Nagyigmánd";"51,39";"2986,5";" ";"120";"47";"19";" ";
"Oroszlányi járás";"199,38";"26551,0";" ";"1277";"595";"228";" ";
"Bokod";"29,93";"2160,0";" ";"77";"30";"9";" ";
"Dad";"23,74";"1009,0";" ";"40";"21";"13";" ";
"Kecskéd";"11,08";"1966,0";" ";"83";"43";"20";" ";
"Kömlõd";"22,84";"1228,5";" ";"38";"15";"5";" ";
"Oroszlány";"75,86";"18667,5";" ";"964";"453";"170";" ";
"Szákszend";"35,93";"1520,0";" ";"75";"33";"11";" ";
"Tatai járás";"306,73";"40421,5";" ";"1678";"681";"293";" ";
"Baj";"21,13";"2841,5";" ";"107";"51";"20";" ";
"Dunaalmás";"14,80";"1618,5";" ";"85";"43";"24";" ";
"Dunaszentmiklós";"7,77";"442,5";" ";"24";"10";"7";" ";
"Kocs";"58,27";"2613,0";" ";"113";"44";"19";" ";
"Naszály";"30,22";"2364,0";" ";"99";"36";"15";" ";
"Neszmély";"27,76";"1343,0";" ";"68";"29";"11";" ";
"Szomód";"28,35";"2103,5";" ";"82";"31";"10";" ";
"Tardos";"23,32";"1582,0";" ";"61";"25";"9";" ";
"Tata";"78,16";"24966,0";" ";"1024";"408";"176";" ";
"Vértestolna";"16,95";"547,5";" ";"15";"4";"2";" ";
"Tatabányai járás";"331,64";"88143,5";" ";"3804";"1541";"591";" ";
"Gyermely";"45,45";"1449,0";" ";"48";"21";"9";" ";
"Héreg";"27,13";"1021,0";" ";"47";"20";"11";" ";
"Környe";"45,35";"4444,0";" ";"168";"88";"43";" ";
"Szárliget";"14,56";"2289,5";" ";"68";"26";"11";" ";
"Szomor";"13,19";"1136,5";" ";"40";"12";"7";" ";
"Tarján";"43,07";"2681,0";" ";"76";"40";"19";" ";
"Tatabánya";"91,43";"70076,0";" ";"3195";"1261";"461";" ";
"Várgesztes";"12,05";"562,0";" ";"14";"4";"2";" ";
"Vértessomló";"22,29";"1337,5";" ";"32";"13";"8";" ";
"Vértesszõlõs";"17,12";"3147,0";" ";"116";"56";"20";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Komárom-E megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Veszprém megye";"4463,65";"356510,5";" ";"19590";"9459";"5340";" ";
"Ajkai járás";"320,71";"39437,5";" ";"1988";"1052";"647";" ";
"Ajka";"95,05";"29275,0";" ";"1417";"760";"485";" ";
"Csehbánya";"12,83";"271,5";" ";"18";"7";"4";" ";
"Farkasgyepû";"10,05";"411,0";" ";"15";"6";"3";" ";
"Halimba";"12,62";"1090,0";" ";"63";"24";"13";" ";
"Kislõd";"38,18";"1209,5";" ";"100";"53";"31";" ";
"Magyarpolány";"26,97";"1128,0";" ";"45";"23";"10";" ";
"Nyirád";"61,36";"1933,5";" ";"89";"41";"18";" ";
"Öcs";"13,70";"204,5";" ";"19";"12";"5";" ";
"Szõc";"7,55";"438,0";" ";"24";"15";"8";" ";
"Úrkút";"20,13";"2080,5";" ";"100";"50";"34";" ";
"Városlõd";"22,27";"1396,0";" ";"98";"61";"36";" ";
"Balatonalmádi járás";"239,76";"24889,5";" ";"1290";"522";"263";" ";
"Balatonakarattya";" ";" ";" ";" ";" ";" ";" ";
"Balatonalmádi";"49,88";"9049,0";" ";"391";"167";"86";" ";
"Balatonfõkajár";"21,92";"1328,5";" ";"87";"25";"11";" ";
"Balatonfûzfõ";"9,25";"4308,0";" ";"219";"72";"38";" ";
"Balatonkenese";"65,57";"3220,0";" ";"178";"64";"26";" ";
"Csajág";"22,37";"823,0";" ";"82";"34";"19";" ";
"Felsõörs";"17,24";"1561,5";" ";"65";"32";"16";" ";
"Királyszentistván";"8,91";"467,0";" ";"21";"10";"2";" ";
"Küngös";"9,40";"514,5";" ";"54";"19";"10";" ";
"Litér";"12,83";"2031,5";" ";"85";"42";"23";" ";
"Papkeszi";"22,39";"1586,5";" ";"108";"57";"32";" ";
"Balatonfüredi járás";"357,74";"24157,0";" ";"1260";"298";"135";" ";
"Alsóörs";"33,34";"1401,0";" ";"44";"13";"5";" ";
"Aszófõ";"8,32";"401,0";" ";"23";"6";"3";" ";
"Balatonakali";"36,20";"612,5";" ";"46";"11";"8";" ";
"Balatoncsicsó";"13,20";"213,0";" ";"7";"2";" ";" ";
"Balatonfüred";"46,45";"13492,5";" ";"675";"160";"71";" ";
"Balatonszepezd";"25,06";"405,0";" ";"26";"4";"4";" ";
"Balatonszõlõs";"12,81";"633,0";" ";"33";"6";"2";" ";
"Balatonudvari";"18,80";"298,0";" ";"25";" ";" ";" ";
"Csopak";"23,98";"1602,5";" ";"75";"22";"8";" ";
"Dörgicse";"19,12";"255,5";" ";"20";"4";"3";" ";
"Lovas";"5,94";"436,0";" ";"20";"7";"4";" ";
"Monoszló";"7,46";"131,0";" ";"13";"2";"1";" ";
"Óbudavár";"3,23";"58,0";" ";"3";"1";"1";" ";
"Örvényes";"4,46";"159,5";" ";"12";"3";" ";" ";
"Paloznak";"8,80";"426,5";" ";"18";"6";"3";" ";
"Pécsely";"20,01";"534,0";" ";"37";"8";"3";" ";
"Szentantalfa";"6,61";"417,5";" ";"20";"8";"3";" ";
"Szentjakabfa";"5,76";"108,5";" ";"14";"7";"4";" ";
"Tagyon";"2,76";"93,0";" ";"16";"6";"2";" ";
"Tihany";"27,33";"1358,0";" ";"74";"8";"3";" ";
"Vászoly";"8,55";"204,0";" ";"13";"1";"1";" ";
"Zánka";"19,55";"917,0";" ";"46";"13";"6";" ";
"Devecseri járás";"421,73";"15257,5";" ";"1271";"726";"465";" ";
"Adorjánháza";"11,42";"366,5";" ";"58";"26";"11";" ";
"Apácatorna";"7,29";"155,5";" ";"9";"4";"2";" ";
"Borszörcsök";"11,80";"369,0";" ";"39";"26";"10";" ";
"Csögle";"16,91";"637,5";" ";"40";"21";"13";" ";
"Dabrony";"17,00";"376,0";" ";"26";"10";"3";" ";
"Devecser";"64,11";"4596,0";" ";"412";"269";"192";" ";
"Doba";"21,22";"504,0";" ";"32";"16";"10";" ";
"Egeralja";"8,94";"232,0";" ";"26";"13";"10";" ";
"Iszkáz";"15,74";"318,5";" ";"27";"10";"8";" ";
"Kamond";"20,50";"398,5";" ";"26";"11";"5";" ";
"Karakószörcsök";"7,11";"309,0";" ";"24";"13";"4";" ";
"Kerta";"15,46";"604,0";" ";"50";"28";"15";" ";
"Kisberzseny";"5,29";"85,5";" ";"7";"1";"1";" ";
"Kiscsõsz";"9,04";"123,0";" ";"8";"5";"4";" ";
"Kispirit";"4,96";"93,0";" ";"10";"2";"2";" ";
"Kisszõlõs";"6,49";"146,0";" ";"23";"15";"12";" ";
"Kolontár";"21,72";"757,5";" ";"55";"37";"28";" ";
"Nagyalásony";"14,01";"497,5";" ";"35";"15";"9";" ";
"Nagypirit";"10,17";"267,5";" ";"32";"9";"8";" ";
"Noszlop";"34,06";"1017,0";" ";"58";"29";"18";" ";
"Oroszi";"4,74";"137,0";" ";"16";"11";"4";" ";
"Pusztamiske";"17,82";"404,0";" ";"55";"39";"34";" ";
"Somlójenõ";"8,15";"324,5";" ";"35";"23";"10";" ";
"Somlószõlõs";"19,46";"647,0";" ";"38";"18";"7";" ";
"Somlóvásárhely";"23,21";"1090,5";" ";"76";"43";"24";" ";
"Somlóvecse";"4,93";"107,0";" ";"4";" ";" ";" ";
"Tüskevár";"17,01";"569,5";" ";"35";"24";"19";" ";
"Vid";"3,17";"124,5";" ";"15";"8";"2";" ";
"Pápai járás";"1022,09";"59865,5";" ";"3743";"2228";"1324";" ";
"Adásztevel";"8,37";"757,5";" ";"55";"35";"18";" ";
"Bakonyjákó";"47,18";"641,5";" ";"38";"20";"12";" ";
"Bakonykoppány";"6,83";"187,0";" ";"10";"4";" ";" ";
"Bakonypölöske";"11,04";"376,5";" ";"44";"32";"21";" ";
"Bakonyság";"8,56";"51,0";" ";"7";"3";"1";" ";
"Bakonyszentiván";"9,14";"217,5";" ";"31";"12";"10";" ";
"Bakonyszücs";"35,21";"322,5";" ";"39";"16";"9";" ";
"Bakonytamási";"20,49";"633,0";" ";"75";"32";"12";" ";
"Béb";"7,04";"262,0";" ";"22";"17";"9";" ";
"Békás";"6,52";"220,0";" ";"10";"4";"2";" ";
"Csót";"20,02";"1018,0";" ";"82";"38";"24";" ";
"Dáka";"25,40";"662,5";" ";"17";"9";"5";" ";
"Döbrönte";"10,79";"264,0";" ";"12";"6";"4";" ";
"Egyházaskeszõ";"20,12";"489,0";" ";"26";"16";"10";" ";
"Ganna";"15,47";"247,0";" ";"13";"8";"6";" ";
"Gecse";"9,34";"417,5";" ";"29";"13";"8";" ";
"Gic";"19,68";"445,5";" ";"21";"6";"4";" ";
"Homokbödöge";"16,15";"678,5";" ";"54";"37";"16";" ";
"Kemeneshõgyész";"26,08";"509,5";" ";"20";"7";"3";" ";
"Kemenesszentpéter";"21,35";"654,0";" ";"35";"22";"16";" ";
"Kup";"24,78";"460,5";" ";"35";"21";"12";" ";
"Külsõvat";"19,31";"770,0";" ";"27";"11";"6";" ";
"Lovászpatona";"49,90";"1134,5";" ";"102";"51";"36";" ";
"Magyargencs";"38,01";"516,0";" ";"25";"7";"2";" ";
"Malomsok";"25,74";"533,5";" ";"33";"16";"4";" ";
"Marcalgergelyi";"7,76";"401,5";" ";"31";"20";"12";" ";
"Marcaltõ";"22,09";"778,0";" ";"40";"18";"8";" ";
"Mezõlak";"21,58";"1042,0";" ";"46";"27";"19";" ";
"Mihályháza";"21,52";"751,0";" ";"46";"26";"12";" ";
"Nagyacsád";"13,96";"652,0";" ";"44";"27";"11";" ";
"Nagydém";"13,32";"362,0";" ";"50";"36";"30";" ";
"Nagygyimót";"23,44";"531,5";" ";"30";"15";"9";" ";
"Nagytevel";"14,41";"517,5";" ";"36";"17";"8";" ";
"Nemesgörzsöny";"19,25";"699,0";" ";"41";"24";"14";" ";
"Nemesszalók";"20,56";"921,5";" ";"36";"22";"10";" ";
"Németbánya";"12,19";"76,5";" ";"8";"6";"3";" ";
"Nóráp";"7,58";"198,5";" ";"16";"7";"4";" ";
"Nyárád";"19,79";"910,0";" ";"49";"21";"8";" ";
"Pápa";"91,62";"32528,0";" ";"1909";"1233";"741";" ";
"Pápadereske";"5,75";"277,0";" ";"9";"4";"3";" ";
"Pápakovácsi";"13,92";"531,0";" ";"20";"6";"3";" ";
"Pápasalamon";"13,96";"335,5";" ";"51";"28";"26";" ";
"Pápateszér";"30,74";"1174,5";" ";"109";"75";"52";" ";
"Takácsi";"19,13";"833,0";" ";"67";"40";"30";" ";
"Ugod";"62,79";"1409,5";" ";"72";"33";"17";" ";
"Vanyola";"19,51";"557,5";" ";"52";"38";"28";" ";
"Várkeszõ";"6,41";"187,5";" ";"11";"7";"2";" ";
"Vaszar";"33,69";"1482,5";" ";"91";"46";"21";" ";
"Vinár";"4,60";"240,0";" ";"17";"9";"3";" ";
"Sümegi járás";"306,40";"15261,0";" ";"1283";"559";"299";" ";
"Bazsi";"9,10";"387,0";" ";"54";"31";"11";" ";
"Bodorfa";"2,22";"105,5";" ";"15";"8";"4";" ";
"Csabrendek";"44,94";"3007,0";" ";"208";"86";"49";" ";
"Dabronc";"20,27";"426,0";" ";"53";"15";"8";" ";
"Gógánfa";"13,17";"765,5";" ";"73";"29";"15";" ";
"Gyepükaján";"9,11";"342,0";" ";"40";"21";"16";" ";
"Hetyefõ";"4,11";"90,0";" ";"10";"6";"1";" ";
"Hosztót";"7,27";"66,5";" ";"5";"2";"1";" ";
"Káptalanfa";"33,71";"847,5";" ";"65";"29";"14";" ";
"Megyer";"4,26";"21,0";" ";"6";"3";"2";" ";
"Nemeshany";"10,50";"416,0";" ";"39";"26";"16";" ";
"Rigács";"6,17";"189,0";" ";"25";"9";"6";" ";
"Sümeg";"64,13";"6276,5";" ";"457";"210";"107";" ";
"Sümegprága";"5,79";"625,5";" ";"64";"27";"17";" ";
"Szentimrefalva";"10,87";"204,5";" ";"19";"6";"2";" ";
"Ukk";"13,87";"307,0";" ";"36";"15";"9";" ";
"Veszprémgalsa";"8,71";"265,5";" ";"22";"6";"2";" ";
"Zalaerdõd";"17,69";"263,0";" ";"37";"7";"3";" ";
"Zalagyömörõ";"11,11";"432,0";" ";"30";"13";"7";" ";
"Zalameggyes";"2,56";"65,5";" ";"6";"3";"3";" ";
"Zalaszegvár";"6,84";"158,5";" ";"19";"7";"6";" ";
"Tapolcai járás";"540,32";"34445,5";" ";"2061";"871";"532";" ";
"Ábrahámhegy";"14,88";"449,5";" ";"18";"2";" ";" ";
"Badacsonytomaj";"32,71";"2120,5";" ";"117";"28";"16";" ";
"Badacsonytördemic";"10,25";"826,5";" ";"49";"17";"9";" ";
"Balatonederics";"18,58";"1045,5";" ";"92";"28";"16";" ";
"Balatonhenye";"11,73";"108,5";" ";"12";"1";" ";" ";
"Balatonrendes";"6,76";"116,0";" ";"8";"3";"3";" ";
"Gyulakeszi";"9,67";"715,5";" ";"49";"20";"13";" ";
"Hegyesd";"11,05";"152,0";" ";"11";"3";"1";" ";
"Hegymagas";"7,89";"257,5";" ";"21";"7";"2";" ";
"Kapolcs";"13,98";"405,5";" ";"44";"21";"13";" ";
"Káptalantóti";"11,73";"423,5";" ";"29";"10";"8";" ";
"Kékkút";"3,68";"89,0";" ";"6";"2";"1";" ";
"Kisapáti";"6,89";"367,0";" ";"33";"16";"12";" ";
"Kõvágóörs";"22,09";"810,0";" ";"58";"13";"7";" ";
"Köveskál";"14,49";"373,5";" ";"54";"23";"14";" ";
"Lesencefalu";"7,18";"307,5";" ";"30";"23";"20";" ";
"Lesenceistvánd";"8,64";"969,0";" ";"72";"36";"26";" ";
"Lesencetomaj";"24,08";"1106,0";" ";"58";"32";"20";" ";
"Mindszentkálla";"10,84";"291,5";" ";"36";"12";"6";" ";
"Monostorapáti";"25,59";"1095,0";" ";"65";"30";"19";" ";
"Nemesgulács";"8,35";"969,0";" ";"59";"15";"9";" ";
"Nemesvita";"9,25";"353,0";" ";"38";"12";"8";" ";
"Raposka";"4,90";"231,0";" ";"7";"5";"5";" ";
"Révfülöp";"10,36";"1097,0";" ";"45";"10";"5";" ";
"Salföld";"5,18";"54,5";" ";"4";" ";" ";" ";
"Sáska";"37,48";"262,5";" ";"21";"12";"7";" ";
"Szentbékkálla";"10,70";"189,5";" ";"19";"4";"4";" ";
"Szigliget";"34,26";"835,5";" ";"51";"19";"8";" ";
"Taliándörögd";"28,08";"701,0";" ";"45";"20";"13";" ";
"Tapolca";"63,49";"15937,0";" ";"781";"396";"244";" ";
"Uzsa";"20,24";"322,5";" ";"21";"9";"6";" ";
"Vigántpetend";"11,19";"196,5";" ";"24";"13";"8";" ";
"Zalahaláp";"24,13";"1267,5";" ";"84";"29";"9";" ";
"Várpalotai járás";"294,28";"37921,0";" ";"2395";"1212";"684";" ";
"Berhida";"42,73";"5975,0";" ";"529";"311";"199";" ";
"Jásd";"10,28";"770,5";" ";"31";"15";"8";" ";
"Õsi";"35,86";"2063,5";" ";"156";"78";"45";" ";
"Öskü";"48,30";"2308,0";" ";"113";"48";"25";" ";
"Pétfürdõ";"17,32";"4789,0";" ";"240";"80";"37";" ";
"Tés";"49,03";"822,0";" ";"60";"25";"11";" ";
"Várpalota";"77,26";"20586,0";" ";"1220";"636";"349";" ";
"Vilonya";"13,50";"607,0";" ";"46";"19";"10";" ";
"Veszprémi járás";"629,60";"85730,5";" ";"3258";"1525";"744";" ";
"Bánd";"9,84";"681,0";" ";"15";"7";"3";" ";
"Barnag";"12,01";"113,5";" ";"10";"6";"5";" ";
"Eplény";"8,28";"526,5";" ";"15";"10";"5";" ";
"Hajmáskér";"38,14";"3090,5";" ";"174";"75";"30";" ";
"Hárskút";"34,46";"661,0";" ";"30";"15";"4";" ";
"Herend";"19,56";"3403,5";" ";"130";"50";"16";" ";
"Hidegkút";"13,58";"450,0";" ";"17";"9";"4";" ";
"Márkó";"34,41";"1159,0";" ";"46";"18";"8";" ";
"Mencshely";"12,61";"253,5";" ";"24";"9";"4";" ";
"Nagyvázsony";"76,29";"1769,5";" ";"76";"26";"12";" ";
"Nemesvámos";"40,78";"2519,0";" ";"97";"38";"16";" ";
"Pula";"14,64";"201,0";" ";"10";"6";"3";" ";
"Sóly";"10,28";"478,0";" ";"19";"9";"4";" ";
"Szentgál";"95,01";"2705,5";" ";"147";"65";"39";" ";
"Szentkirályszabadja";"22,38";"2027,0";" ";"114";"49";"18";" ";
"Tótvázsony";"42,50";"1209,0";" ";"66";"26";"10";" ";
"Veszprém";"126,90";"64118,5";" ";"2254";"1099";"558";" ";
"Veszprémfajsz";"11,74";"265,5";" ";"9";"6";"4";" ";
"Vöröstó";"6,19";"99,0";" ";"5";"2";"1";" ";
"Zirci járás";"331,02";"19545,5";" ";"1041";"466";"247";" ";
"Bakonybél";"24,36";"1221,0";" ";"89";"45";"21";" ";
"Bakonynána";"14,93";"1036,0";" ";"43";"12";"3";" ";
"Bakonyoszlop";"14,20";"513,0";" ";"41";"19";"10";" ";
"Bakonyszentkirály";"27,90";"837,5";" ";"64";"35";"18";" ";
"Borzavár";"13,00";"708,0";" ";"41";"20";"13";" ";
"Csesznek";"24,21";"521,0";" ";"26";"14";"4";" ";
"Csetény";"18,37";"1891,5";" ";"105";"53";"30";" ";
"Dudar";"24,58";"1602,0";" ";"103";"35";"21";" ";
"Lókút";"18,11";"501,5";" ";"26";"15";"11";" ";
"Nagyesztergár";"18,29";"1224,5";" ";"109";"47";"23";" ";
"Olaszfalu";"42,80";"1109,0";" ";"54";"19";"12";" ";
"Pénzesgyõr";"17,65";"343,0";" ";"22";"8";"7";" ";
"Porva";"28,13";"448,5";" ";"22";"11";"8";" ";
"Szápár";"7,09";"499,0";" ";"16";"6";"2";" ";
"Zirc";"37,40";"7090,0";" ";"280";"127";"64";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";" ";" ";" ";
"Veszprém megye területre nem bontható adatai";" ";" ";" ";" ";" ";" ";" ";
"Nyugat-Dunántúl (Gyõr-Moson-Sopron, Vas, Zala)";"11328,08";"995544,0";" ";"41397";"20319";"10472";" ";
"Gyõr-Moson-Sopron megye";"4208,05";"449201,0";" ";"13450";"5518";"2355";" ";
"Csornai járás";"579,76";"32854,0";" ";"1005";"316";"115";" ";
"Acsalag";"10,41";"456,0";" ";"10";"5";"3";" ";
"Bágyogszovát";"24,06";"1293,0";" ";"43";"14";"3";" ";
"Barbacs";"13,65";"727,0";" ";"30";"6";"2";" ";
"Bodonhely";"11,10";"289,5";" ";"14";"5";"2";" ";
"Bogyoszló";"26,21";"608,0";" ";"16";"4";"1";" ";
"Bõsárkány";"23,33";"2132,5";" ";"51";"10";"5";" ";
"Cakóháza";"2,88";"47,5";" ";"1";" ";" ";" ";
"Csorna";"91,73";"10624,0";" ";"320";"94";"24";" ";
"Dör";"11,01";"676,5";" ";"20";"11";"2";" ";
"Egyed";"13,43";"529,0";" ";"11";"2";" ";" ";
"Farád";"29,01";"1940,5";" ";"68";"15";"4";" ";
"Jobaháza";"8,06";"543,5";" ";"18";"6";"3";" ";
"Kóny";"28,88";"2628,5";" ";"68";"21";"7";" ";
"Maglóca";"5,77";"89,5";" ";"5";"3";"1";" ";
"Magyarkeresztúr";"16,74";"435,0";" ";"15";"4";"1";" ";
"Markotabödöge";"16,29";"445,5";" ";"17";"6";"1";" ";
"Páli";"19,58";"346,5";" ";"17";"10";"6";" ";
"Pásztori";"8,52";"370,0";" ";"14";"2";"1";" ";
"Potyond";"2,84";"105,0";" ";"3";"1";"1";" ";
"Rábacsanak";"13,85";"484,5";" ";"10";"3";" ";" ";
"Rábapordány";"21,89";"1013,5";" ";"25";"7";"4";" ";
"Rábasebes";"5,39";"89,5";" ";"4";"3";"3";" ";
"Rábaszentandrás";"11,60";"502,5";" ";"13";"7";"3";" ";
"Rábatamási";"21,76";"996,5";" ";"31";"5";" ";" ";
"Rábcakapi";"7,87";"172,0";" ";"4";"1";"1";" ";
"Sobor";"16,72";"278,0";" ";"11";"5";"3";" ";
"Sopronnémeti";"7,09";"259,0";" ";"8";"4";"2";" ";
"Szany";"34,13";"2085,5";" ";"57";"33";"19";" ";
"Szil";"31,04";"1206,5";" ";"43";"5";"3";" ";
"Szilsárkány";"16,69";"672,5";" ";"30";"13";"5";" ";
"Tárnokréti";"9,54";"200,0";" ";"8";"3";"1";" ";
"Vág";"14,04";"485,5";" ";"16";"6";"3";" ";
"Zsebeháza";"4,65";"121,5";" ";"4";"2";"1";" ";
"Gyõri járás";"903,44";"192264,0";" ";"6399";"2797";"1177";" ";
"Abda";"19,01";"3163,0";" ";"89";"35";"14";" ";
"Bezi";"11,22";"496,5";" ";"20";"10";"2";" ";
"Bõny";"50,42";"2185,5";" ";"105";"36";"9";" ";
"Börcs";"12,78";"1298,0";" ";"41";"15";"6";" ";
"Dunaszeg";"17,27";"1990,5";" ";"67";"24";"10";" ";
"Dunaszentpál";"9,82";"745,5";" ";"14";"6";"1";" ";
"Enese";"19,90";"1799,5";" ";"48";"14";"6";" ";
"Fehértó";"11,38";"465,5";" ";"13";"6";"3";" ";
"Gönyû";"21,63";"3119,5";" ";"101";"43";"20";" ";
"Gyõr";"174,62";"130872,5";" ";"4371";"1977";"842";" ";
"Gyõrladamér";"8,61";"1572,0";" ";"39";"12";"3";" ";
"Gyõrság";"8,20";"1500,5";" ";"49";"22";"11";" ";
"Gyõrsövényház";"24,21";"761,5";" ";"30";"11";"6";" ";
"Gyõrújbarát";"33,61";"6135,0";" ";"168";"77";"32";" ";
"Gyõrújfalu";"7,37";"1474,5";" ";"25";"12";"4";" ";
"Gyõrzámoly";"26,39";"2472,5";" ";"67";"22";"4";" ";
"Ikrény";"15,58";"1796,0";" ";"63";"23";"8";" ";
"Kajárpéc";"31,89";"1269,5";" ";"73";"37";"19";" ";
"Kisbajcs";"8,74";"828,5";" ";"29";"14";"5";" ";
"Koroncó";"26,90";"1990,5";" ";"91";"40";"18";" ";
"Kunsziget";"17,87";"1227,5";" ";"28";"12";"3";" ";
"Mezõörs";"48,47";"1016,5";" ";"56";"28";"14";" ";
"Mosonszentmiklós";"30,71";"2285,5";" ";"74";"29";"10";" ";
"Nagybajcs";"7,65";"913,5";" ";"22";"7";"1";" ";
"Nagyszentjános";"30,30";"1806,0";" ";"75";"28";"11";" ";
"Nyúl";"25,14";"4236,5";" ";"127";"58";"21";" ";
"Öttevény";"23,66";"2892,5";" ";"77";"29";"15";" ";
"Pér";"31,48";"2325,5";" ";"89";"34";"15";" ";
"Rábapatona";"39,74";"2452,0";" ";"99";"39";"20";" ";
"Rétalap";"13,20";"563,0";" ";"27";"6";"2";" ";
"Sokorópátka";"16,86";"1070,0";" ";"50";"12";"6";" ";
"Tényõ";"26,38";"1543,5";" ";"47";"22";"8";" ";
"Töltéstava";"23,17";"2214,5";" ";"68";"31";"15";" ";
"Vámosszabadi";"22,37";"1595,5";" ";"45";"20";"11";" ";
"Vének";"6,89";"185,5";" ";"12";"6";"2";" ";
"Kapuvári járás";"392,03";"24441,0";" ";"876";"295";"130";" ";
"Agyagosszergény";"19,89";"883,5";" ";"25";"11";"4";" ";
"Babót";"21,67";"1104,5";" ";"23";"4";"1";" ";
"Beled";"26,47";"2624,5";" ";"97";"27";"16";" ";
"Cirák";"11,76";"572,5";" ";"19";"11";"6";" ";
"Dénesfa";"17,54";"364,5";" ";"22";"7";"2";" ";
"Edve";"5,05";"106,0";" ";"3";"1";"1";" ";
"Gyóró";"11,64";"401,5";" ";"16";"10";"3";" ";
"Himod";"22,70";"602,0";" ";"32";"15";"7";" ";
"Hövej";"8,52";"312,0";" ";"16";"7";"3";" ";
"Kapuvár";"96,05";"10376,5";" ";"326";"104";"38";" ";
"Kisfalud";"15,10";"749,5";" ";"38";"14";"10";" ";
"Mihályi";"16,28";"1066,0";" ";"45";"14";"10";" ";
"Osli";"18,80";"888,5";" ";"32";"7";"2";" ";
"Rábakecöl";"23,03";"677,0";" ";"35";"15";"8";" ";
"Répceszemere";"9,42";"264,5";" ";"11";"4";"2";" ";
"Szárföld";"17,12";"911,0";" ";"44";"10";"2";" ";
"Vadosfa";"4,19";"76,5";" ";"1";" ";" ";" ";
"Vásárosfalu";"4,20";"161,5";" ";"2";" ";" ";" ";
"Veszkény";"10,35";"914,0";" ";"21";"9";"4";" ";
"Vitnyéd";"32,25";"1385,0";" ";"68";"25";"11";" ";
"Mosonmagyaróvári járás";"899,94";"72438,5";" ";"1858";"634";"226";" ";
"Ásványráró";"39,16";"1892,5";" ";"51";"21";"6";" ";
"Bezenye";"30,03";"1431,0";" ";"36";"12";"4";" ";
"Darnózseli";"19,61";"1586,0";" ";"92";"16";"5";" ";
"Dunakiliti";"33,63";"1857,0";" ";"48";"17";"5";" ";
"Dunaremete";"4,36";"246,0";" ";"5";"1";"1";" ";
"Dunasziget";"35,90";"1441,5";" ";"39";"21";"11";" ";
"Feketeerdõ";"6,74";"546,0";" ";"19";"8";"5";" ";
"Halászi";"36,45";"2923,5";" ";"74";"19";"6";" ";
"Hédervár";"14,28";"1178,5";" ";"30";"8";"4";" ";
"Hegyeshalom";"52,66";"3495,5";" ";"80";"19";"8";" ";
"Jánossomorja";"148,96";"5891,5";" ";"175";"54";"22";" ";
"Károlyháza";"11,25";"667,0";" ";"18";"4";"1";" ";
"Kimle";"37,27";"2171,0";" ";"63";"24";"10";" ";
"Kisbodak";"9,04";"354,0";" ";"12";"3";"1";" ";
"Lébény";"81,37";"3201,0";" ";"72";"22";"5";" ";
"Levél";"24,93";"1803,0";" ";"36";"12";"2";" ";
"Lipót";"16,09";"660,0";" ";"18";"5";"4";" ";
"Máriakálnok";"15,48";"1698,5";" ";"36";"8";"2";" ";
"Mecsér";"21,09";"592,5";" ";"17";"5";"3";" ";
"Mosonmagyaróvár";"85,36";"32793,5";" ";"807";"319";"108";" ";
"Mosonszolnok";"43,92";"1645,5";" ";"35";"6";"2";" ";
"Mosonudvar";" ";" ";" ";" ";" ";" ";" ";
"Püski";"8,39";"640,0";" ";"22";"5";"2";" ";
"Rajka";"52,63";"2522,5";" ";"32";"8";"1";" ";
"Újrónafõ";"48,64";"800,0";" ";"30";"14";"6";" ";
"Várbalog";"22,70";"401,0";" ";"11";"3";"2";" ";
"Pannonhalmi járás";"312,36";"15314,5";" ";"697";"295";"152";" ";
"Bakonygyirót";"6,85";"150,5";" ";"3";"2";"1";" ";
"Bakonypéterd";"10,02";"266,0";" ";"13";"2";"2";" ";
"Bakonyszentlászló";"38,53";"1746,0";" ";"103";"45";"20";" ";
"Écs";"19,84";"1831,5";" ";"60";"34";"16";" ";
"Fenyõfõ";"29,65";"115,0";" ";"8";"3";"2";" ";
"Gyõrasszonyfa";"6,48";"498,5";" ";"28";"6";"5";" ";
"Lázi";"16,79";"566,0";" ";"34";"17";"6";" ";
