"Éves településstatisztikai adatok 2020-as településszerkezetben"
"Magyarország települései"

"(2014. év)"

" ";"Mutatók";
"Terület";"Nyilvántartott álláskeresõk száma összesen (fõ)";"180 napon túli nyilvántartott álláskeresõk száma összesen (fõ)";"Egy éven túl nyilvántartott álláskeresõk száma összesen (fõ)";"Közfoglalkoztatottak száma (fõ)";
"Kunszentmiklósi járás";"1567";"726";"440";" ";
"Apostag";"73";"17";"9";" ";
"Dunaegyháza";"51";"13";"4";" ";
"Dunavecse";"197";"100";"67";" ";
"Kunadacs";"98";"40";"27";" ";
"Kunpeszér";"27";"6";"4";" ";
"Kunszentmiklós";"437";"219";"135";" ";
"Szabadszállás";"358";"205";"132";" ";
"Szalkszentmárton";"176";"62";"29";" ";
"Tass";"150";"64";"33";" ";
"Tiszakécskei járás";"822";"291";"158";" ";
"Lakitelek";"147";"48";"24";" ";
"Szentkirály";"47";"16";"7";" ";
"Tiszaalpár";"310";"149";"89";" ";
"Tiszakécske";"286";"72";"34";" ";
"Tiszaug";"32";"6";"4";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Bács-Kiskun megye területre nem bontható adatai";" ";" ";" ";" ";
"Békés megye";"15556";"6233";"3265";" ";
"Békési járás";"2310";"1129";"532";" ";
"Békés";"1316";"688";"310";" ";
"Bélmegyer";"53";"29";"18";" ";
"Kamut";"42";"19";"6";" ";
"Köröstarcsa";"134";"47";"23";" ";
"Mezõberény";"624";"283";"143";" ";
"Murony";"96";"44";"21";" ";
"Tarhos";"45";"19";"11";" ";
"Békéscsabai járás";"2946";"1301";"769";" ";
"Békéscsaba";"2060";"959";"580";" ";
"Csabaszabadi";"19";"8";"3";" ";
"Csorvás";"198";"104";"48";" ";
"Doboz";"220";"80";"46";" ";
"Gerendás";"18";"9";"6";" ";
"Kétsoprony";"43";"6";"3";" ";
"Szabadkígyós";"92";"33";"22";" ";
"Telekgerendás";"67";"20";"13";" ";
"Újkígyós";"229";"82";"48";" ";
"Gyomaendrõdi járás";"921";"293";"97";" ";
"Csárdaszállás";"23";"7";"1";" ";
"Dévaványa";"261";"76";"25";" ";
"Ecsegfalva";"64";"19";"7";" ";
"Gyomaendrõd";"543";"184";"63";" ";
"Hunya";"30";"7";"1";" ";
"Gyulai járás";"1153";"407";"212";" ";
"Elek";"215";"64";"34";" ";
"Gyula";"724";"275";"149";" ";
"Kétegyháza";"152";"42";"18";" ";
"Lõkösháza";"62";"26";"11";" ";
"Mezõkovácsházai járás";"2499";"984";"547";" ";
"Almáskamarás";"70";"37";"28";" ";
"Battonya";"626";"296";"178";" ";
"Dombegyház";"99";"34";"21";" ";
"Dombiratos";"21";"11";"10";" ";
"Kaszaper";"63";"13";"7";" ";
"Kevermes";"168";"55";"18";" ";
"Kisdombegyház";"18";"6";"3";" ";
"Kunágota";"246";"91";"46";" ";
"Magyarbánhegyes";"75";"18";"7";" ";
"Magyardombegyház";"4";"2";"1";" ";
"Medgyesbodzás";"49";"11";"4";" ";
"Medgyesegyháza";"172";"86";"45";" ";
"Mezõhegyes";"280";"65";"41";" ";
"Mezõkovácsháza";"265";"103";"56";" ";
"Nagybánhegyes";"64";"35";"24";" ";
"Nagykamarás";"124";"58";"34";" ";
"Pusztaottlaka";"19";"11";"4";" ";
"Végegyháza";"136";"52";"20";" ";
"Orosházi járás";"1949";"710";"346";" ";
"Békéssámson";"100";"21";"10";" ";
"Csanádapáca";"155";"52";"21";" ";
"Gádoros";"169";"65";"36";" ";
"Kardoskút";"29";"12";"8";" ";
"Nagyszénás";"178";"79";"33";" ";
"Orosháza";"1034";"401";"204";" ";
"Pusztaföldvár";"95";"35";"14";" ";
"Tótkomlós";"189";"45";"20";" ";
"Sarkadi járás";"1440";"561";"300";" ";
"Biharugra";"44";"23";"14";" ";
"Geszt";"91";"25";"12";" ";
"Körösnagyharsány";"23";"15";"13";" ";
"Kötegyán";"39";"18";"9";" ";
"Méhkerék";"123";"68";"38";" ";
"Mezõgyán";"160";"64";"26";" ";
"Okány";"154";"53";"24";" ";
"Sarkad";"582";"209";"124";" ";
"Sarkadkeresztúr";"93";"41";"19";" ";
"Újszalonta";"6";" ";" ";" ";
"Zsadány";"125";"45";"21";" ";
"Szarvasi járás";"747";"197";"77";" ";
"Békésszentandrás";"70";"15";"7";" ";
"Csabacsûd";"43";"8";"4";" ";
"Kardos";"16";"5";"1";" ";
"Kondoros";"151";"51";"22";" ";
"Örménykút";"9";"2";" ";" ";
"Szarvas";"458";"116";"43";" ";
"Szeghalmi járás";"1591";"651";"385";" ";
"Bucsa";"172";"65";"35";" ";
"Füzesgyarmat";"227";"111";"70";" ";
"Kertészsziget";"34";"15";"10";" ";
"Körösladány";"157";"34";"18";" ";
"Körösújfalu";"25";"13";"9";" ";
"Szeghalom";"547";"214";"131";" ";
"Vésztõ";"429";"199";"112";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Békés megye területre nem bontható adatai";" ";" ";" ";" ";
"Csongrád-Csanád megye";"13237";"5590";"3099";" ";
"Csongrádi járás";"735";"289";"150";" ";
"Csanytelek";"106";"48";"19";" ";
"Csongrád";"516";"183";"94";" ";
"Felgyõ";"31";"17";"7";" ";
"Tömörkény";"82";"41";"30";" ";
"Hódmezõvásárhelyi járás";"1585";"713";"394";" ";
"Hódmezõvásárhely";"1172";"553";"299";" ";
"Mártély";"47";"12";"6";" ";
"Mindszent";"290";"131";"82";" ";
"Székkutas";"76";"17";"7";" ";
"Kisteleki járás";"808";"407";"241";" ";
"Baks";"110";"46";"27";" ";
"Balástya";"127";"61";"31";" ";
"Csengele";"72";"32";"22";" ";
"Kistelek";"324";"185";"107";" ";
"Ópusztaszer";"82";"34";"21";" ";
"Pusztaszer";"93";"49";"33";" ";
"Makói járás";"1932";"697";"463";" ";
"Ambrózfalva";"21";"7";"5";" ";
"Apátfalva";"202";"63";"37";" ";
"Csanádalberti";"18";"10";"8";" ";
"Csanádpalota";"86";"22";"13";" ";
"Földeák";"108";"36";"20";" ";
"Királyhegyes";"37";"16";"8";" ";
"Kiszombor";"202";"60";"38";" ";
"Kövegy";"23";"3";"1";" ";
"Magyarcsanád";"107";"39";"25";" ";
"Makó";"942";"387";"277";" ";
"Maroslele";"89";"26";"12";" ";
"Nagyér";"28";"8";"4";" ";
"Nagylak";"19";"4";"3";" ";
"Óföldeák";"14";"6";"5";" ";
"Pitvaros";"36";"10";"7";" ";
"Mórahalmi járás";"1032";"441";"281";" ";
"Ásotthalom";"205";"64";"39";" ";
"Bordány";"116";"53";"30";" ";
"Forráskút";"61";"39";"27";" ";
"Mórahalom";"147";"36";"15";" ";
"Öttömös";"24";"16";"12";" ";
"Pusztamérges";"54";"26";"20";" ";
"Ruzsa";"129";"75";"56";" ";
"Üllés";"115";"52";"32";" ";
"Zákányszék";"73";"43";"30";" ";
"Zsombó";"108";"37";"20";" ";
"Szegedi járás";"5788";"2597";"1325";" ";
"Algyõ";"121";"43";"16";" ";
"Deszk";"78";"17";"7";" ";
"Dóc";"26";"13";"2";" ";
"Domaszék";"154";"73";"30";" ";
"Ferencszállás";"20";"9";"1";" ";
"Klárafalva";"14";"4";"1";" ";
"Kübekháza";"42";"13";"5";" ";
"Röszke";"79";"33";"11";" ";
"Sándorfalva";"241";"94";"48";" ";
"Szatymaz";"171";"80";"30";" ";
"Szeged";"4771";"2192";"1162";" ";
"Tiszasziget";"38";"20";"9";" ";
"Újszentiván";"33";"6";"3";" ";
"Szentesi járás";"1357";"446";"245";" ";
"Árpádhalom";"16";"6";"2";" ";
"Derekegyház";"40";"15";"9";" ";
"Eperjes";"17";"4";"3";" ";
"Fábiánsebestyén";"85";"23";"13";" ";
"Nagymágocs";"112";"38";"15";" ";
"Nagytõke";"29";"6";"2";" ";
"Szegvár";"170";"45";"31";" ";
"Szentes";"888";"309";"170";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Csongrád megye területre nem bontható adatai";" ";" ";" ";" ";
"Az ország területre nem bontható adatai";" ";" ";" ";" ";
"Az ország területre nem bontható adatai";" ";" ";" ";" ";
"Az ország területre nem bontható adatai";" ";" ";" ";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Országos területre nem bontható adatok";" ";" ";" ";" ";
"Országhatáron kívüli tevékenység";" ";" ";" ";" ";
"Országhatáron kívüli tevékenység";" ";" ";" ";" ";
"Országhatáron kívüli tevékenység";" ";" ";" ";" ";
"Budapest, illetve fiktív területi egység";" ";" ";" ";" ";
"Országhatáron kívüli tevékenység";" ";" ";" ";" ";
